,SMA_monthly_10
2022-04-04,222.8471
2022-03-31,222.1415
2022-02-28,221.1742
2022-01-31,221.7441
2021-12-31,223.3312
2021-11-30,222.8189
2021-10-29,226.3190
2021-09-30,228.0828
2021-08-31,228.5304
2021-07-30,227.0816
2021-06-30,227.7938
2021-05-28,228.2102
2021-04-30,228.2121
2021-03-31,227.3748
2021-02-26,225.0645
2021-01-29,225.8219
2020-12-31,221.7141
2020-11-30,218.4303
2020-10-30,217.2976
2020-09-30,219.1366
2020-08-31,216.8261
2020-07-31,212.4548
2020-06-30,207.2294
2020-05-29,204.2449
2020-04-30,199.6701
2020-03-31,194.1300
2020-02-28,190.4068
2020-01-31,187.9912
2019-12-31,185.1578
2019-11-29,179.9920
2019-10-31,175.0167
2019-09-30,172.8689
2019-08-30,173.7897
2019-07-31,171.7823
2019-06-28,173.2575
2019-05-31,174.2704
2019-04-30,176.4934
2019-03-29,176.6202
2019-02-28,175.3261
2019-01-31,173.4445
2018-12-31,171.6111
2018-11-30,170.2728
2018-10-31,167.7832
2018-09-28,165.7444
2018-08-31,162.5532
2018-07-31,159.8943
2018-06-29,158.6324
2018-05-31,157.6810
2018-04-30,156.7862
2018-03-29,156.2712
2018-02-28,154.6323
2018-01-31,152.4137
2017-12-29,150.1781
2017-11-30,150.0923
2017-10-31,148.0425
2017-09-29,145.2358
2017-08-31,141.2607
2017-07-31,137.7146
2017-06-30,136.7448
2017-05-31,136.2509
2017-04-28,137.3211
2017-03-31,136.1031
2017-02-28,135.3121
2017-01-31,133.3859
2016-12-30,132.5631
2016-11-30,131.9949
2016-10-31,132.4007
2016-09-30,133.9417
2016-08-31,133.1920
2016-07-29,131.8520
2016-06-30,128.7628
2016-05-31,128.4916
2016-04-29,129.7249
2016-03-31,129.1049
2016-02-29,129.4171
2016-01-29,130.4456
2015-12-31,130.8439
2015-11-30,130.2633
2015-10-30,129.2710
2015-09-30,129.1684
2015-08-31,131.2240
2015-07-31,131.8415
