,SMA_monthly_10
2022-04-04,32.1312
2022-03-31,31.1345
2022-02-28,30.0007
2022-01-31,29.0929
2021-12-31,28.0979
2021-11-30,26.8148
2021-10-29,26.0776
2021-09-30,25.3349
2021-08-31,24.7182
2021-07-30,23.7422
2021-06-30,23.0384
2021-05-28,22.7467
2021-04-30,22.5722
2021-03-31,22.2696
2021-02-26,22.1056
2021-01-29,21.8720
2020-12-31,21.3163
2020-11-30,21.1406
2020-10-30,21.1780
2020-09-30,21.5881
2020-08-31,21.8681
2020-07-31,21.7735
2020-06-30,21.6555
2020-05-29,21.6116
2020-04-30,21.7889
2020-03-31,22.1996
2020-02-28,22.6565
2020-01-31,23.1880
2019-12-31,23.4595
2019-11-29,23.6290
2019-10-31,23.6381
2019-09-30,23.7748
2019-08-30,24.0643
2019-07-31,24.5690
2019-06-28,24.7825
2019-05-31,24.8934
2019-04-30,24.9870
2019-03-29,24.9066
2019-02-28,24.8749
2019-01-31,24.5900
2018-12-31,24.4023
2018-11-30,24.2448
2018-10-31,23.9682
2018-09-28,23.8483
2018-08-31,23.6003
2018-07-31,23.2248
2018-06-29,23.3151
2018-05-31,23.3003
2018-04-30,23.3655
2018-03-29,23.6224
2018-02-28,24.0291
2018-01-31,24.3736
2017-12-29,24.4957
2017-11-30,24.4256
2017-10-31,24.3062
2017-09-29,24.5811
2017-08-31,24.5304
2017-07-31,24.3757
2017-06-30,24.0133
2017-05-31,23.5723
2017-04-28,22.9624
2017-03-31,22.2795
2017-02-28,21.8710
2017-01-31,21.4382
2016-12-30,21.3007
2016-11-30,20.9653
2016-10-31,20.5899
2016-09-30,20.6688
2016-08-31,21.1610
2016-07-29,21.8367
2016-06-30,22.0710
2016-05-31,22.3226
2016-04-29,22.7164
2016-03-31,22.9119
2016-02-29,23.0818
2016-01-29,23.1968
2015-12-31,23.0891
2015-11-30,22.7522
2015-10-30,22.0915
2015-09-30,21.2976
2015-08-31,20.9736
2015-07-31,20.5500
2015-06-30,19.9954
2015-05-29,19.7357
2015-04-30,19.3417
2015-03-31,19.1553
2015-02-27,19.2875
2015-01-30,19.3265
2014-12-31,19.5624
2014-11-28,19.9146
2014-10-31,20.2694
2014-09-30,20.3869
2014-08-29,20.2221
2014-07-31,19.8343
2014-06-30,19.5274
2014-05-30,19.0570
2014-04-30,18.8243
