,SMA_monthly_10
2022-04-04,125.8380
2022-03-31,120.1110
2022-02-28,113.8460
2022-01-31,111.1280
2021-12-31,109.4520
2021-11-30,105.2200
2021-10-29,102.0030
2021-09-30,102.0310
2021-08-31,103.3830
2021-07-30,103.3610
2021-06-30,102.5160
2021-05-28,102.1930
2021-04-30,101.7780
2021-03-31,99.5560
2021-02-26,97.8970
2021-01-29,96.0440
2020-12-31,93.2250
2020-11-30,90.7240
2020-10-30,88.5070
2020-09-30,88.8800
2020-08-31,88.8920
2020-07-31,90.3050
2020-06-30,92.3860
2020-05-29,93.2710
2020-04-30,93.6590
2020-03-31,96.4310
2020-02-28,99.2430
2020-01-31,102.0680
2019-12-31,103.8650
2019-11-29,104.0930
2019-10-31,104.6300
2019-09-30,102.6220
2019-08-30,99.8830
2019-07-31,98.1600
2019-06-28,96.1400
2019-05-31,93.4520
2019-04-30,92.4210
2019-03-29,89.7930
2019-02-28,87.5480
2019-01-31,87.5040
2018-12-31,87.3110
2018-11-30,88.5430
2018-10-31,91.3660
2018-09-28,93.6670
2018-08-31,95.7880
2018-07-31,96.8620
2018-06-29,96.4160
2018-05-31,95.8800
2018-04-30,94.8290
2018-03-29,92.2320
2018-02-28,90.5120
2018-01-31,88.5250
2017-12-29,84.8710
2017-11-30,81.8080
2017-10-31,79.2510
2017-09-29,77.8440
2017-08-31,77.9780
2017-07-31,77.5690
2017-06-30,78.2540
2017-05-31,79.5320
2017-04-28,81.3910
2017-03-31,82.5380
2017-02-28,83.7460
2017-01-31,84.0490
2016-12-30,84.5760
2016-11-30,84.8830
2016-10-31,84.1990
2016-09-30,84.3660
2016-08-31,84.0190
2016-07-29,82.2980
2016-06-30,79.3350
2016-05-31,77.5370
2016-04-29,76.2860
2016-03-31,76.2140
2016-02-29,75.4670
2016-01-29,75.0830
2015-12-31,75.0655
2015-11-30,75.3115
2015-10-30,74.8755
2015-09-30,75.3645
2015-08-31,75.5345
2015-07-31,73.9655
2015-06-30,71.7695
2015-05-29,69.2330
2015-04-30,67.1810
2015-03-31,64.9860
2015-02-27,62.1745
2015-01-30,59.4135
2014-12-31,57.5215
2014-11-28,55.9605
2014-10-31,54.1765
2014-09-30,53.7615
2014-08-29,53.7195
2014-07-31,54.1970
2014-06-30,54.4660
2014-05-30,54.2900
2014-04-30,54.3520
2014-03-31,54.2290
2014-02-28,53.8150
2014-01-31,53.0940
2013-12-31,52.8850
2013-11-29,51.7615
2013-10-31,50.1955
2013-09-30,48.4115
2013-08-30,46.8695
2013-07-31,45.5865
2013-06-28,45.0505
2013-05-31,44.7835
2013-04-30,45.0135
2013-03-28,45.6375
2013-02-28,45.9535
2013-01-31,46.5180
2012-12-31,47.2435
2012-11-30,47.6130
2012-10-31,47.6790
2012-09-28,47.8475
2012-08-31,47.0930
2012-07-31,46.2740
2012-06-29,44.9970
2012-05-31,43.1885
2012-04-30,41.3410
2012-03-30,39.5890
2012-02-29,38.0515
2012-01-31,36.5010
2011-12-30,35.0370
2011-11-30,33.3975
2011-10-31,31.8520
2011-09-30,30.6580
2011-08-31,29.6485
2011-07-29,28.6425
2011-06-30,27.7690
2011-05-31,26.7016
2011-04-29,25.7306
2011-03-31,24.9371
2011-02-28,24.2475
2011-01-31,23.7555
2010-12-31,23.2005
2010-11-30,22.2545
2010-10-29,21.1576
2010-09-30,20.2021
2010-08-31,19.3965
2010-07-30,18.6372
2010-06-30,18.0438
2010-05-28,17.6270
2010-04-30,17.0780
2010-03-31,16.4573
2010-02-26,15.9757
2010-01-29,15.5290
2009-12-31,15.3633
2009-11-30,15.0473
2009-10-30,14.8387
2009-09-30,14.7240
2009-08-31,14.5110
2009-07-31,14.1137
2009-06-30,13.7883
2009-05-29,13.6637
2009-04-30,13.4213
2009-03-31,13.0997
2009-02-27,12.8447
2009-01-30,12.6040
2008-12-31,12.1000
2008-11-28,11.6047
2008-10-31,11.1287
2008-09-30,10.7253
2008-08-29,10.4687
2008-07-31,10.4667
2008-06-30,10.5680
2008-05-30,10.9267
2008-04-30,10.9720
2008-03-31,11.3703
2008-02-29,11.8610
2008-01-31,12.2773
2007-12-31,12.6183
2007-11-30,12.8913
2007-10-31,12.9843
2007-09-28,12.7110
2007-08-31,12.3600
2007-07-31,11.9480
2007-06-29,11.7047
2007-05-31,11.2123
2007-04-30,10.6887
2007-03-30,10.2613
2007-02-28,9.8677
2007-01-31,9.5997
2006-12-29,9.4737
2006-11-30,9.3843
2006-10-31,9.2107
2006-09-29,8.9723
2006-08-31,8.7057
2006-07-31,8.4653
2006-06-30,8.3003
2006-05-31,8.1760
2006-04-28,8.1280
2006-03-31,8.0590
2006-02-28,7.9633
2006-01-31,7.8653
2005-12-30,7.9963
2005-11-30,8.0967
2005-10-31,8.2390
2005-09-30,8.4790
2005-08-31,8.6850
2005-07-29,8.8893
2005-06-30,8.9547
2005-05-31,8.9383
2005-04-29,9.0087
2005-03-31,9.1070
2005-02-28,9.0793
2005-01-31,9.0803
2004-12-31,9.2013
2004-11-30,9.2723
2004-10-29,9.4083
2004-09-30,9.4473
2004-08-31,9.6063
2004-07-30,10.0990
2004-06-30,10.3203
2004-05-28,10.7133
2004-04-30,11.0077
2004-03-31,11.1673
2004-02-27,11.1053
2004-01-30,10.9233
2003-12-31,10.5230
2003-11-28,10.2090
2003-10-31,9.8837
2003-09-30,9.4263
2003-08-29,9.2863
2003-07-31,8.8553
2003-06-30,8.3657
2003-05-30,8.1270
2003-04-30,8.2003
2003-03-31,8.6660
2003-02-28,9.3450
2003-01-31,9.9280
2002-12-31,10.2897
2002-11-29,10.5387
2002-10-31,10.6607
2002-09-30,10.8147
2002-08-30,11.0147
2002-07-31,10.9433
2002-06-28,10.5330
2002-05-31,10.0103
2002-04-30,9.5357
2002-03-28,9.1923
2002-02-28,8.9580
2002-01-31,8.5873
2001-12-31,8.1293
2001-11-30,8.0260
2001-10-31,8.1060
2001-09-28,8.1737
2001-08-31,8.7857
2001-07-31,9.2990
2001-06-29,9.7833
2001-05-31,10.2073
2001-04-30,10.7667
2001-03-30,11.3880
2001-02-28,12.0679
2001-01-31,12.4271
2000-12-29,12.5709
2000-11-30,12.6167
2000-10-31,12.3541
2000-09-29,12.1262
