,SMA_monthly_10
2022-04-04,20.1210
2022-03-31,20.5400
2022-02-28,21.0960
2022-01-31,21.7380
2021-12-31,22.0710
2021-11-30,22.1410
2021-10-29,21.5320
2021-09-30,21.0530
2021-08-31,20.6920
2021-07-30,19.7620
2021-06-30,18.8400
2021-05-28,17.7060
2021-04-30,16.5000
2021-03-31,15.0430
2021-02-26,13.7020
2021-01-29,12.5550
2020-12-31,11.7260
2020-11-30,11.4280
2020-10-30,11.7890
2020-09-30,12.5650
2020-08-31,13.3310
2020-07-31,14.4150
2020-06-30,15.3570
2020-05-29,16.2440
2020-04-30,17.6760
2020-03-31,19.1690
2020-02-28,20.5280
2020-01-31,21.4180
2019-12-31,21.5140
2019-11-29,21.6090
2019-10-31,21.7940
2019-09-30,21.4960
2019-08-30,21.8900
2019-07-31,22.2400
2019-06-28,22.0550
2019-05-31,21.5650
2019-04-30,21.2820
2019-03-29,21.2210
2019-02-28,21.1970
2019-01-31,20.7180
2018-12-31,20.2790
2018-11-30,20.1700
2018-10-31,19.1680
2018-09-28,18.4000
2018-08-31,17.6070
2018-07-31,16.8140
2018-06-29,16.4650
2018-05-31,15.8320
2018-04-30,15.7440
2018-03-29,16.1440
2018-02-28,16.4250
2018-01-31,16.9160
2017-12-29,17.5080
2017-11-30,18.1270
2017-10-31,18.9470
2017-09-29,20.6000
2017-08-31,22.0320
2017-07-31,23.5270
2017-06-30,25.3930
2017-05-31,27.1800
2017-04-28,29.2100
2017-03-31,31.0740
2017-02-28,32.8690
2017-01-31,35.2010
2016-12-30,37.2935
2016-11-30,38.5730
2016-10-31,39.7645
2016-09-30,40.6850
2016-08-31,41.1280
2016-07-29,41.9190
2016-06-30,42.8120
2016-05-31,43.5755
2016-04-29,44.7690
2016-03-31,44.5470
2016-02-29,44.2260
2016-01-29,43.9190
2015-12-31,43.6850
2015-11-30,43.5050
2015-10-30,42.7980
2015-09-30,41.4390
2015-08-31,40.2245
2015-07-31,38.7270
2015-06-30,37.2155
2015-05-29,36.4615
2015-04-30,35.8785
2015-03-31,34.9755
2015-02-27,33.4775
2015-01-30,32.0715
2014-12-31,31.3335
2014-11-28,30.7673
2014-10-31,29.8455
2014-09-30,28.7490
2014-08-29,27.3115
2014-07-31,25.9222
2014-06-30,24.5710
2014-05-30,23.4125
2014-04-30,22.5512
2014-03-31,21.5995
2014-02-28,20.2835
2014-01-31,18.8818
2013-12-31,17.4590
2013-11-29,16.5085
2013-10-31,15.7628
2013-09-30,14.9473
2013-08-30,14.2568
2013-07-31,13.7473
2013-06-28,13.4648
2013-05-31,13.4273
2013-04-30,13.2383
2013-03-28,12.9923
2013-02-28,12.9714
2013-01-31,12.9635
2012-12-31,12.8668
2012-11-30,12.7690
2012-10-31,12.4685
2012-09-28,12.0594
2012-08-31,11.6803
2012-07-31,11.2801
2012-06-29,10.7493
2012-05-31,10.4540
2012-04-30,10.1125
2012-03-30,9.8548
2012-02-29,9.4945
2012-01-31,9.2348
2011-12-30,9.0901
2011-11-30,9.0206
2011-10-31,8.7523
2011-09-30,8.3826
2011-08-31,8.2741
2011-07-29,7.9719
2011-06-30,7.6173
2011-05-31,7.0993
2011-04-29,6.7540
2011-03-31,6.3124
2011-02-28,5.8829
2011-01-31,5.4769
2010-12-31,5.0963
2010-11-30,4.7365
2010-10-29,4.3324
2010-09-30,4.0898
2010-08-31,3.8468
2010-07-30,3.7340
2010-06-30,3.6124
2010-05-28,3.4966
2010-04-30,3.3791
2010-03-31,3.2370
2010-02-26,3.1761
2010-01-29,3.1446
2009-12-31,3.0325
2009-11-30,2.8715
2009-10-30,2.7827
2009-09-30,2.7451
2009-08-31,2.6846
2009-07-31,2.7112
2009-06-30,2.8046
2009-05-29,2.9462
2009-04-30,3.0039
2009-03-31,3.0301
2009-02-27,3.2722
2009-01-30,3.5090
2008-12-31,3.7352
2008-11-28,3.8975
2008-10-31,4.1132
2008-09-30,4.3341
2008-08-29,4.5581
2008-07-31,4.9149
2008-06-30,5.2983
2008-05-30,5.7904
2008-04-30,6.1105
2008-03-31,6.2645
2008-02-29,6.4049
2008-01-31,6.5759
2007-12-31,6.7140
2007-11-30,6.7419
2007-10-31,6.7559
2007-09-28,6.6084
2007-08-31,6.4471
2007-07-31,6.2139
2007-06-29,5.9465
2007-05-31,5.8064
2007-04-30,5.7104
2007-03-30,5.6119
2007-02-28,5.4169
2007-01-31,5.3029
2006-12-29,5.0729
2006-11-30,4.7946
2006-10-31,4.7080
2006-09-29,4.6075
