,SMA_monthly_10
2022-04-04,303.3960
2022-03-31,303.5714
2022-02-28,301.6550
2022-01-31,301.0328
2021-12-31,298.3831
2021-11-30,287.6119
2021-10-29,278.5130
2021-09-30,271.4169
2021-08-31,267.3038
2021-07-30,258.1609
2021-06-30,249.3047
2021-05-28,243.5273
2021-04-30,238.6525
2021-03-31,233.3285
2021-02-26,228.1956
2021-01-29,222.5572
2020-12-31,212.7749
2020-11-30,205.9218
2020-10-30,199.2982
2020-09-30,195.6468
2020-08-31,192.9436
2020-07-31,186.8883
2020-06-30,181.4483
2020-05-29,175.3588
2020-04-30,169.6299
2020-03-31,166.8800
2020-02-28,166.4367
2020-01-31,165.7711
2019-12-31,163.9134
2019-11-29,161.2891
2019-10-31,158.3802
2019-09-30,156.0710
2019-08-30,156.6935
2019-07-31,157.4750
2019-06-28,159.7196
2019-05-31,161.0607
2019-04-30,164.3509
2019-03-29,162.7267
2019-02-28,162.4528
2019-01-31,160.7951
2018-12-31,160.9740
2018-11-30,163.5542
2018-10-31,165.3349
2018-09-28,168.0193
2018-08-31,168.2714
2018-07-31,169.7701
2018-06-29,168.6704
2018-05-31,168.2568
2018-04-30,167.0077
2018-03-29,166.5691
2018-02-28,164.9398
2018-01-31,162.5054
2017-12-29,158.4779
2017-11-30,154.1181
2017-10-31,149.7101
2017-09-29,143.4403
2017-08-31,139.1820
2017-07-31,134.8923
2017-06-30,130.8198
2017-05-31,126.4515
2017-04-28,122.1792
2017-03-31,118.1389
2017-02-28,114.3573
2017-01-31,110.7002
2016-12-30,107.4174
2016-11-30,104.5058
2016-10-31,100.8354
2016-09-30,99.1144
2016-08-31,97.4952
2016-07-29,96.6262
2016-06-30,95.2842
2016-05-31,94.8109
2016-04-29,94.6035
2016-03-31,95.3744
2016-02-29,95.9681
2016-01-29,96.9924
2015-12-31,98.6121
2015-11-30,99.7025
2015-10-30,99.7008
2015-09-30,99.7211
2015-08-31,100.7765
2015-07-31,100.6045
2015-06-30,99.8456
2015-05-29,98.9786
2015-04-30,97.7910
2015-03-31,98.1790
2015-02-27,98.4457
2015-01-30,98.4104
2014-12-31,99.5847
2014-11-28,100.4179
2014-10-31,100.1631
2014-09-30,100.5092
2014-08-29,100.6807
2014-07-31,99.9616
2014-06-30,99.4245
2014-05-30,96.9245
2014-04-30,94.6976
2014-03-31,91.5385
2014-02-28,88.3317
2014-01-31,84.9578
2013-12-31,82.4399
2013-11-29,79.9729
2013-10-31,77.7585
2013-09-30,75.4300
2013-08-30,73.0006
