,WMA_monthly_10
2022-04-04,134.5460
2022-03-31,134.6261
2022-02-28,134.8752
2022-01-31,135.8629
2021-12-31,135.4093
2021-11-30,132.5509
2021-10-29,131.2102
2021-09-30,130.3947
2021-08-31,130.9874
2021-07-30,128.7582
2021-06-30,125.2457
2021-05-28,122.1322
2021-04-30,118.0005
2021-03-31,113.0682
2021-02-26,108.7744
2021-01-29,105.6561
2020-12-31,102.6365
2020-11-30,97.5886
2020-10-30,92.6118
2020-09-30,91.3134
2020-08-31,89.7776
2020-07-31,87.8675
2020-06-30,87.2611
2020-05-29,87.2788
2020-04-30,86.8626
2020-03-31,87.9692
2020-02-28,91.3687
2020-01-31,92.3321
2019-12-31,91.0394
2019-11-29,88.9135
2019-10-31,86.4705
2019-09-30,84.9089
2019-08-30,82.9792
2019-07-31,81.7832
2019-06-28,79.7358
2019-05-31,77.2116
2019-04-30,76.2280
2019-03-29,73.8334
2019-02-28,72.1786
2019-01-31,70.9715
2018-12-31,70.9994
2018-11-30,72.0853
2018-10-31,72.2212
2018-09-28,73.5730
2018-08-31,72.6652
2018-07-31,71.9907
2018-06-29,70.9532
2018-05-31,70.7501
2018-04-30,70.2097
2018-03-29,70.0726
2018-02-28,68.5736
2018-01-31,66.8078
2017-12-29,64.5470
2017-11-30,62.6302
2017-10-31,60.3062
2017-09-29,58.5620
2017-08-31,56.7387
2017-07-31,55.0817
2017-06-30,53.4715
2017-05-31,51.8252
2017-04-28,49.8649
2017-03-31,48.3789
2017-02-28,47.3253
2017-01-31,46.1988
2016-12-30,45.5515
2016-11-30,45.2984
2016-10-31,45.2702
2016-09-30,45.9723
2016-08-31,46.1745
2016-07-29,46.3240
2016-06-30,46.8619
2016-05-31,47.6656
2016-04-29,48.2940
2016-03-31,48.9870
2016-02-29,49.4097
2016-01-29,50.5707
2015-12-31,51.7113
2015-11-30,51.6986
2015-10-30,51.0487
2015-09-30,50.6413
2015-08-31,50.6390
2015-07-31,50.3582
2015-06-30,50.1573
2015-05-29,49.6179
2015-04-30,49.1786
2015-03-31,48.9644
2015-02-27,48.7325
2015-01-30,48.4007
2014-12-31,49.0330
2014-11-28,48.8517
2014-10-31,48.9442
2014-09-30,48.8359
2014-08-29,49.0408
2014-07-31,48.6984
2014-06-30,49.0396
2014-05-30,48.5964
2014-04-30,47.9107
2014-03-31,47.1050
2014-02-28,46.3636
2014-01-31,45.1131
2013-12-31,44.4124
2013-11-29,42.9625
2013-10-31,41.9720
2013-09-30,41.0413
2013-08-30,40.2686
2013-07-31,39.9088
2013-06-28,38.7843
2013-05-31,38.2018
2013-04-30,37.2735
2013-03-28,36.6330
2013-02-28,35.3712
2013-01-31,34.2372
2012-12-31,33.0962
2012-11-30,32.4368
2012-10-31,31.7237
2012-09-28,31.1845
2012-08-31,30.5418
2012-07-31,29.9659
2012-06-29,29.7989
2012-05-31,29.1186
2012-04-30,28.2625
2012-03-30,27.3858
2012-02-29,26.6558
2012-01-31,26.0157
2011-12-30,25.4059
2011-11-30,25.3469
2011-10-31,25.1855
2011-09-30,25.3947
2011-08-31,26.4156
2011-07-29,26.7159
2011-06-30,26.5079
2011-05-31,25.8435
2011-04-29,25.1862
2011-03-31,24.0226
2011-02-28,22.9125
2011-01-31,21.8768
2010-12-31,20.8236
2010-11-30,19.7921
2010-10-29,18.5735
2010-09-30,17.6191
2010-08-31,17.0499
2010-07-30,16.7815
2010-06-30,16.3460
2010-05-28,16.1526
2010-04-30,15.8671
2010-03-31,15.3174
2010-02-26,14.8251
2010-01-29,14.4659
2009-12-31,14.2611
2009-11-30,13.8326
2009-10-30,13.4983
2009-09-30,13.2524
2009-08-31,13.0032
2009-07-31,13.0256
2009-06-30,13.0433
2009-05-29,12.9973
2009-04-30,13.3082
2009-03-31,13.6724
2009-02-27,14.2527
2009-01-30,15.3564
2008-12-31,16.1395
2008-11-28,17.1423
2008-10-31,17.8660
2008-09-30,18.8133
2008-08-29,19.2263
2008-07-31,19.0564
2008-06-30,18.9013
2008-05-30,18.7384
2008-04-30,18.1866
2008-03-31,17.7736
2008-02-29,17.6537
2008-01-31,17.5880
2007-12-31,17.3442
2007-11-30,16.7991
2007-10-31,16.3976
2007-09-28,15.6624
2007-08-31,15.1259
2007-07-31,14.7651
2007-06-29,14.4012
2007-05-31,13.9058
2007-04-30,13.4869
2007-03-30,13.1395
2007-02-28,12.8881
2007-01-31,12.6584
2006-12-29,12.3566
2006-11-30,12.2362
2006-10-31,12.0251
2006-09-29,11.9019
2006-08-31,11.9256
2006-07-31,11.9735
2006-06-30,12.0456
2006-05-31,11.8406
2006-04-28,11.7014
2006-03-31,11.3484
2006-02-28,11.1710
2006-01-31,11.0747
2005-12-30,11.0557
2005-11-30,10.9472
2005-10-31,10.8161
2005-09-30,10.7508
2005-08-31,10.5260
2005-07-29,10.3976
2005-06-30,10.1719
2005-05-31,9.8493
2005-04-29,9.6683
2005-03-31,9.4701
2005-02-28,9.0920
2005-01-31,8.7510
2004-12-31,8.3554
2004-11-30,8.0285
2004-10-29,7.8147
2004-09-30,7.5461
2004-08-31,7.3699
2004-07-30,7.2568
2004-06-30,6.9877
2004-05-28,6.6673
2004-04-30,6.5016
2004-03-31,6.3207
2004-02-27,6.1467
2004-01-30,5.9857
2003-12-31,5.7359
2003-11-28,5.5266
2003-10-31,5.3107
2003-09-30,5.0798
2003-08-29,4.9350
2003-07-31,4.7967
2003-06-30,4.6905
2003-05-30,4.6478
2003-04-30,4.5824
2003-03-31,4.5038
2003-02-28,4.5476
2003-01-31,4.6068
2002-12-31,4.6358
2002-11-29,4.5599
2002-10-31,4.4999
2002-09-30,4.4761
2002-08-30,4.5977
2002-07-31,4.5775
2002-06-28,4.5777
2002-05-31,4.4575
2002-04-30,4.3109
2002-03-28,4.1216
2002-02-28,3.9428
2002-01-31,3.8122
2001-12-31,3.7775
2001-11-30,3.6919
2001-10-31,3.6738
2001-09-28,3.6965
2001-08-31,3.7273
2001-07-31,3.6390
2001-06-29,3.5087
2001-05-31,3.3733
2001-04-30,3.3168
2001-03-30,3.2137
2001-02-28,3.0929
