,WMA_monthly_10
2022-04-04,93.6324
2022-03-31,97.8291
2022-02-28,102.9825
2022-01-31,104.5531
2021-12-31,106.8406
2021-11-30,106.8907
2021-10-29,106.5257
2021-09-30,105.4229
2021-08-31,105.0850
2021-07-30,103.5390
2021-06-30,101.2068
2021-05-28,97.3933
2021-04-30,91.0645
2021-03-31,83.8504
2021-02-26,76.9010
2021-01-29,70.0728
2020-12-31,65.0500
2020-11-30,58.0986
2020-10-30,53.9010
2020-09-30,54.4039
2020-08-31,55.3377
2020-07-31,57.5444
2020-06-30,61.7575
2020-05-29,66.5835
2020-04-30,72.6643
2020-03-31,78.8837
2020-02-28,88.0694
2020-01-31,91.6375
2019-12-31,93.4642
2019-11-29,92.2013
2019-10-31,92.6421
2019-09-30,94.9703
2019-08-30,97.5063
2019-07-31,103.1099
2019-06-28,107.3447
2019-05-31,111.4196
2019-04-30,118.4432
2019-03-29,117.9068
2019-02-28,119.3335
2019-01-31,122.8580
2018-12-31,128.1920
2018-11-30,137.3819
2018-10-31,144.1946
2018-09-28,149.4478
2018-08-31,150.2443
2018-07-31,150.9670
2018-06-29,149.3208
2018-05-31,147.9295
2018-04-30,143.9370
2018-03-29,139.1919
2018-02-28,135.1135
2018-01-31,131.5443
2017-12-29,125.0911
2017-11-30,121.0451
2017-10-31,116.7409
2017-09-29,113.1804
2017-08-31,109.3894
2017-07-31,105.2842
2017-06-30,102.2187
2017-05-31,99.8956
2017-04-28,99.0279
2017-03-31,98.9322
2017-02-28,98.2186
2017-01-31,99.7210
2016-12-30,100.9236
2016-11-30,102.5694
2016-10-31,100.7868
2016-09-30,98.2191
2016-08-31,94.6662
2016-07-29,91.3019
2016-06-30,89.1680
2016-05-31,88.7119
2016-04-29,88.7316
2016-03-31,88.7850
2016-02-29,88.3121
2016-01-29,91.8676
2015-12-31,97.0679
2015-11-30,102.8106
2015-10-30,105.7095
2015-09-30,109.3456
2015-08-31,111.4515
2015-07-31,110.3974
2015-06-30,109.9709
2015-05-29,109.7216
2015-04-30,111.4736
2015-03-31,113.7018
2015-02-27,115.8009
2015-01-30,118.2459
2014-12-31,120.2846
2014-11-28,119.0626
2014-10-31,117.9106
2014-09-30,119.4577
2014-08-29,120.0078
2014-07-31,121.4906
2014-06-30,124.3128
2014-05-30,126.1957
2014-04-30,125.3721
2014-03-31,125.6349
2014-02-28,125.8674
2014-01-31,125.6002
2013-12-31,126.0858
2013-11-29,123.5872
2013-10-31,121.1930
2013-09-30,120.2420
2013-08-30,120.2733
2013-07-31,118.1546
2013-06-28,114.8093
2013-05-31,112.1144
2013-04-30,110.5477
2013-03-28,108.2701
2013-02-28,107.0731
2013-01-31,102.5830
2012-12-31,98.0956
2012-11-30,94.5512
2012-10-31,89.6887
2012-09-28,84.9482
2012-08-31,82.6656
2012-07-31,79.9979
2012-06-29,79.5544
2012-05-31,79.2039
2012-04-30,78.1044
2012-03-30,75.1908
2012-02-29,71.7608
2012-01-31,68.8487
2011-12-30,67.1197
2011-11-30,66.4025
2011-10-31,65.9786
2011-09-30,64.1854
2011-08-31,65.4625
2011-07-29,65.1313
2011-06-30,63.7246
2011-05-31,63.0516
2011-04-29,62.0341
2011-03-31,59.7936
2011-02-28,58.3305
2011-01-31,57.8247
2010-12-31,57.5923
2010-11-30,56.1781
2010-10-29,53.3860
2010-09-30,51.3934
2010-08-31,49.2497
2010-07-30,49.5958
2010-06-30,48.6735
2010-05-28,48.6027
2010-04-30,46.6713
2010-03-31,42.6525
2010-02-26,39.1435
2010-01-29,37.8521
2009-12-31,37.0181
2009-11-30,35.5039
2009-10-30,33.7348
2009-09-30,31.5866
2009-08-31,28.5140
2009-07-31,26.0958
2009-06-30,24.1541
2009-05-29,23.5682
2009-04-30,22.9451
2009-03-31,22.5394
2009-02-27,23.6647
2009-01-30,26.3352
2008-12-31,28.9037
2008-11-28,31.5628
2008-10-31,35.1341
2008-09-30,37.6749
2008-08-29,37.9177
2008-07-31,38.3033
2008-06-30,39.4668
2008-05-30,40.7941
2008-04-30,40.6751
2008-03-31,41.4546
2008-02-29,43.4009
2008-01-31,45.9444
2007-12-31,47.7944
2007-11-30,50.8840
2007-10-31,53.2129
2007-09-28,54.6384
2007-08-31,55.1799
2007-07-31,54.4833
2007-06-29,54.6999
2007-05-31,53.0260
2007-04-30,50.8014
2007-03-30,49.1902
2007-02-28,46.6540
2007-01-31,44.5626
2006-12-29,42.1159
2006-11-30,40.2861
2006-10-31,38.3691
2006-09-29,36.8508
2006-08-31,35.8945
2006-07-31,35.3078
2006-06-30,35.1944
2006-05-31,34.5342
2006-04-28,34.3208
2006-03-31,33.1448
2006-02-28,32.1897
2006-01-31,31.5470
2005-12-30,30.6253
2005-11-30,30.2741
2005-10-31,29.5415
2005-09-30,29.7431
2005-08-31,29.4270
2005-07-29,28.4880
2005-06-30,27.2786
2005-05-31,26.0602
2005-04-29,24.9269
2005-03-31,24.5772
2005-02-28,23.9580
2005-01-31,22.9842
2004-12-31,21.9474
2004-11-30,20.8070
2004-10-29,19.4399
2004-09-30,18.7772
2004-08-31,18.1199
2004-07-30,17.7773
2004-06-30,17.5780
2004-05-28,17.2577
2004-04-30,16.9118
2004-03-31,16.6429
2004-02-27,16.2214
2004-01-30,15.5960
2003-12-31,15.1701
2003-11-28,14.5913
2003-10-31,13.9348
2003-09-30,13.2667
2003-08-29,12.9329
2003-07-31,12.5345
2003-06-30,12.2517
2003-05-30,12.0769
2003-04-30,11.7771
2003-03-31,11.6645
2003-02-28,11.7671
2003-01-31,11.9993
2002-12-31,12.2853
2002-11-29,12.6687
2002-10-31,12.7626
2002-09-30,12.7533
2002-08-30,12.8724
2002-07-31,12.9393
2002-06-28,13.0982
2002-05-31,12.5930
2002-04-30,12.0340
2002-03-28,11.5433
2002-02-28,11.2661
2002-01-31,10.9369
2001-12-31,11.0243
2001-11-30,11.4142
2001-10-31,11.8172
2001-09-28,12.7162
2001-08-31,13.4339
2001-07-31,13.2769
2001-06-29,13.2490
2001-05-31,13.0128
2001-04-30,12.4795
2001-03-30,11.9425
2001-02-28,11.2789
2001-01-31,10.5419
2000-12-29,10.0496
2000-11-30,9.4385
2000-10-31,8.7428
2000-09-29,8.1596
