,WMA_monthly_10
2022-04-04,70.4524
2022-03-31,69.3178
2022-02-28,67.9937
2022-01-31,67.1425
2021-12-31,65.5900
2021-11-30,63.8571
2021-10-29,62.4190
2021-09-30,61.0241
2021-08-31,59.8138
2021-07-30,57.6541
2021-06-30,56.0253
2021-05-28,53.8143
2021-04-30,50.8941
2021-03-31,47.8245
2021-02-26,45.0431
2021-01-29,42.4701
2020-12-31,40.9301
2020-11-30,39.2113
2020-10-30,37.5762
2020-09-30,37.9868
2020-08-31,38.4254
2020-07-31,38.6968
2020-06-30,39.2225
2020-05-29,40.0546
2020-04-30,41.6639
2020-03-31,44.0626
2020-02-28,47.6162
2020-01-31,49.1656
2019-12-31,49.3267
2019-11-29,49.0759
2019-10-31,48.7933
2019-09-30,48.6189
2019-08-30,47.6790
2019-07-31,47.3452
2019-06-28,46.2130
2019-05-31,45.0202
2019-04-30,44.9192
2019-03-29,43.9190
2019-02-28,44.0865
2019-01-31,44.0270
2018-12-31,44.5169
2018-11-30,46.1897
2018-10-31,47.2979
2018-09-28,49.1801
2018-08-31,49.4154
2018-07-31,50.4036
2018-06-29,51.0172
2018-05-31,52.5500
2018-04-30,53.8653
2018-03-29,54.7083
2018-02-28,55.2942
2018-01-31,55.7628
2017-12-29,55.3408
2017-11-30,54.3193
2017-10-31,53.1115
2017-09-29,52.5107
2017-08-31,52.0126
2017-07-31,51.6461
2017-06-30,50.4704
2017-05-31,49.4560
2017-04-28,48.4247
2017-03-31,46.6913
2017-02-28,44.9618
2017-01-31,43.0745
2016-12-30,41.7182
2016-11-30,39.9328
2016-10-31,37.9312
2016-09-30,36.2244
2016-08-31,34.9448
2016-07-29,34.0141
2016-06-30,33.4907
2016-05-31,33.8807
2016-04-29,33.9636
2016-03-31,34.4234
2016-02-29,35.5019
2016-01-29,37.0431
2015-12-31,38.7315
2015-11-30,39.4894
2015-10-30,39.3000
2015-09-30,39.3040
2015-08-31,39.7705
2015-07-31,39.8791
2015-06-30,39.2038
2015-05-29,39.1439
2015-04-30,39.0391
2015-03-31,38.9912
2015-02-27,38.8271
2015-01-30,38.6688
2014-12-31,39.0733
2014-11-28,38.6759
2014-10-31,37.9967
2014-09-30,37.3866
2014-08-29,36.7208
2014-07-31,35.7459
2014-06-30,35.2978
2014-05-30,34.5959
2014-04-30,34.3876
2014-03-31,34.0332
2014-02-28,33.6748
2014-01-31,33.3067
2013-12-31,33.0423
2013-11-29,31.7522
2013-10-31,30.0478
2013-09-30,28.5077
2013-08-30,27.3712
2013-07-31,26.3383
2013-06-28,24.7526
2013-05-31,23.8127
2013-04-30,22.6460
2013-03-28,21.6031
2013-02-28,20.7022
2013-01-31,20.0921
2012-12-31,19.5327
2012-11-30,19.2799
2012-10-31,19.2292
2012-09-28,19.0821
2012-08-31,18.9699
2012-07-31,18.7845
2012-06-29,18.7895
2012-05-31,18.6867
2012-04-30,18.8261
2012-03-30,18.6099
2012-02-29,18.1655
2012-01-31,18.0501
2011-12-30,18.0298
2011-11-30,18.4686
2011-10-31,19.0670
2011-09-30,19.6280
2011-08-31,20.6335
2011-07-29,21.3157
2011-06-30,21.6873
2011-05-31,21.6137
2011-04-29,21.3573
2011-03-31,20.6576
2011-02-28,20.0944
2011-01-31,19.1932
2010-12-31,18.4263
2010-11-30,17.5634
2010-10-29,17.3059
2010-09-30,17.1291
2010-08-31,17.0584
2010-07-30,17.3569
2010-06-30,17.3579
2010-05-28,17.6782
2010-04-30,17.4920
2010-03-31,16.9265
2010-02-26,16.2713
2010-01-29,16.2617
2009-12-31,16.0881
2009-11-30,15.5954
2009-10-30,14.8263
2009-09-30,14.1284
2009-08-31,12.9860
2009-07-31,11.6039
2009-06-30,11.0096
2009-05-29,11.3073
2009-04-30,11.4329
2009-03-31,12.5559
2009-02-27,15.1890
2009-01-30,18.3763
2008-12-31,20.9848
2008-11-28,23.2513
2008-10-31,27.0994
2008-09-30,30.9663
2008-08-29,32.2264
2008-07-31,33.4630
2008-06-30,35.3140
2008-05-30,37.3775
2008-04-30,38.0696
2008-03-31,38.8325
2008-02-29,39.4046
2008-01-31,40.1209
2007-12-31,40.3190
2007-11-30,39.3356
2007-10-31,38.6891
2007-09-28,37.7881
2007-08-31,37.3539
2007-07-31,37.7992
2007-06-29,38.1078
2007-05-31,38.1307
