,WMA_monthly_10
2022-04-04,50.3605
2022-03-31,49.7225
2022-02-28,48.6787
2022-01-31,48.3381
2021-12-31,46.6299
2021-11-30,43.3673
2021-10-29,40.7252
2021-09-30,39.8123
2021-08-31,38.9258
2021-07-30,37.2463
2021-06-30,35.9825
2021-05-28,35.3567
2021-04-30,34.7480
2021-03-31,34.0705
2021-02-26,33.7984
2021-01-29,34.0324
2020-12-31,33.7350
2020-11-30,33.2423
2020-10-30,32.4190
2020-09-30,32.5045
2020-08-31,32.4021
2020-07-31,32.1069
2020-06-30,31.6348
2020-05-29,32.1858
2020-04-30,31.8366
2020-03-31,31.5823
2020-02-28,32.3648
2020-01-31,33.1134
2019-12-31,33.3096
2019-11-29,33.3065
2019-10-31,33.4515
2019-09-30,33.7436
2019-08-30,34.5603
2019-07-31,35.5313
2019-06-28,36.1080
2019-05-31,35.9455
2019-04-30,36.0174
2019-03-29,36.2055
2019-02-28,35.9934
2019-01-31,35.5233
2018-12-31,35.0661
2018-11-30,34.3546
2018-10-31,33.0900
2018-09-28,32.2410
2018-08-31,31.1062
2018-07-31,30.2406
2018-06-29,29.5887
2018-05-31,29.4353
2018-04-30,29.2744
2018-03-29,29.0057
2018-02-28,28.8478
2018-01-31,28.5140
2017-12-29,28.0663
2017-11-30,27.6943
2017-10-31,27.2321
2017-09-29,26.9418
2017-08-31,26.4926
2017-07-31,26.2530
2017-06-30,26.1670
2017-05-31,26.0215
2017-04-28,26.0533
2017-03-31,25.9529
2017-02-28,25.8040
2017-01-31,25.6306
2016-12-30,25.8038
2016-11-30,25.8195
2016-10-31,25.8441
2016-09-30,25.9699
2016-08-31,25.7646
2016-07-29,25.3984
2016-06-30,24.6947
2016-05-31,24.1710
2016-04-29,23.7199
2016-03-31,23.5860
2016-02-29,23.9335
2016-01-29,24.3199
2015-12-31,24.6825
2015-11-30,24.8174
2015-10-30,24.8509
2015-09-30,24.7320
2015-08-31,24.9257
2015-07-31,24.9655
2015-06-30,24.4261
2015-05-29,24.1610
2015-04-30,23.6409
2015-03-31,23.2020
2015-02-27,22.5695
2015-01-30,21.9448
2014-12-31,21.7657
2014-11-28,21.6013
2014-10-31,21.4133
2014-09-30,21.4163
2014-08-29,21.4866
2014-07-31,21.5839
2014-06-30,21.7595
2014-05-30,21.8127
2014-04-30,21.8579
2014-03-31,21.6742
2014-02-28,21.3112
2014-01-31,20.8983
2013-12-31,20.7098
2013-11-29,20.4420
2013-10-31,19.9689
2013-09-30,19.5803
2013-08-30,19.3850
2013-07-31,19.2020
2013-06-28,18.8239
2013-05-31,18.5693
2013-04-30,18.3621
2013-03-28,17.8710
2013-02-28,17.3117
2013-01-31,16.8721
2012-12-31,16.3758
2012-11-30,16.1245
2012-10-31,15.8260
2012-09-28,15.5265
2012-08-31,15.1640
2012-07-31,14.8572
2012-06-29,14.4718
2012-05-31,14.1570
2012-04-30,13.9380
2012-03-30,13.5858
2012-02-29,13.2421
2012-01-31,13.0688
2011-12-30,12.8685
2011-11-30,12.6044
2011-10-31,12.4960
2011-09-30,12.4795
2011-08-31,12.6268
2011-07-29,12.5944
2011-06-30,12.5251
2011-05-31,12.2384
2011-04-29,11.7708
2011-03-31,11.3000
2011-02-28,10.8413
2011-01-31,10.4688
2010-12-31,10.2175
2010-11-30,10.0414
2010-10-29,10.0216
2010-09-30,9.8975
2010-08-31,9.8061
2010-07-30,9.8619
2010-06-30,10.0506
2010-05-28,10.3438
2010-04-30,10.5297
2010-03-31,10.5448
2010-02-26,10.4860
2010-01-29,10.3308
2009-12-31,10.0131
2009-11-30,9.6784
2009-10-30,9.2984
2009-09-30,9.0598
2009-08-31,8.8645
2009-07-31,8.6523
2009-06-30,8.5578
2009-05-29,8.5967
