,WMA_monthly_10
2022-04-04,57.5256
2022-03-31,56.7401
2022-02-28,55.9604
2022-01-31,56.6246
2021-12-31,56.2662
2021-11-30,54.2406
2021-10-29,52.8361
2021-09-30,51.6416
2021-08-31,51.4220
2021-07-30,50.1934
2021-06-30,48.9607
2021-05-28,48.1965
2021-04-30,47.1176
2021-03-31,45.9828
2021-02-26,45.0751
2021-01-29,44.6668
2020-12-31,44.1779
2020-11-30,42.8416
2020-10-30,41.2005
2020-09-30,40.5252
2020-08-31,39.3891
2020-07-31,37.3576
2020-06-30,35.3788
2020-05-29,33.9510
2020-04-30,32.6055
2020-03-31,32.0573
2020-02-28,32.3868
2020-01-31,32.2105
2019-12-31,31.8594
2019-11-29,31.0911
2019-10-31,30.4676
2019-09-30,29.5929
2019-08-30,29.2494
2019-07-31,29.1625
2019-06-28,29.0010
2019-05-31,28.5047
2019-04-30,28.3006
2019-03-29,27.1036
2019-02-28,26.3639
2019-01-31,25.6213
2018-12-31,25.0244
2018-11-30,25.1555
2018-10-31,24.6588
2018-09-28,24.8315
2018-08-31,24.4351
2018-07-31,23.9081
2018-06-29,23.3952
2018-05-31,23.5865
2018-04-30,23.2669
2018-03-29,23.1505
2018-02-28,22.5891
2018-01-31,21.9277
2017-12-29,21.2069
2017-11-30,20.4913
2017-10-31,19.9316
2017-09-29,19.8009
2017-08-31,19.8148
2017-07-31,20.0268
2017-06-30,20.1964
2017-05-31,20.3355
2017-04-28,20.4928
2017-03-31,20.5172
2017-02-28,19.9744
2017-01-31,19.5148
2016-12-30,19.0668
2016-11-30,18.8358
2016-10-31,18.5110
2016-09-30,18.8553
2016-08-31,18.9882
2016-07-29,18.9796
2016-06-30,18.9431
2016-05-31,18.7510
2016-04-29,18.3922
2016-03-31,17.9292
2016-02-29,17.2547
2016-01-29,16.8387
2015-12-31,16.7855
2015-11-30,16.7358
2015-10-30,16.7268
2015-09-30,16.8810
2015-08-31,17.3092
2015-07-31,17.6258
2015-06-30,17.7044
2015-05-29,17.7980
2015-04-30,17.9573
2015-03-31,18.0756
2015-02-27,18.3527
2015-01-30,18.6785
2014-12-31,18.8189
2014-11-28,18.7361
2014-10-31,18.8142
2014-09-30,18.9969
2014-08-29,19.1421
2014-07-31,19.2868
2014-06-30,19.5361
2014-05-30,19.3798
2014-04-30,19.2745
2014-03-31,19.0325
2014-02-28,18.8810
2014-01-31,18.8920
2013-12-31,19.1886
2013-11-29,19.2670
2013-10-31,19.4345
2013-09-30,19.3327
2013-08-30,19.1490
2013-07-31,19.4184
2013-06-28,19.2697
2013-05-31,19.3477
2013-04-30,18.8924
2013-03-28,18.5920
2013-02-28,18.0839
2013-01-31,17.5120
2012-12-31,17.1015
2012-11-30,16.9494
2012-10-31,17.2101
2012-09-28,17.2533
2012-08-31,17.4195
2012-07-31,17.5404
2012-06-29,17.5861
2012-05-31,17.7919
2012-04-30,17.6457
2012-03-30,17.2381
2012-02-29,16.1846
2012-01-31,15.0939
2011-12-30,14.3196
2011-11-30,13.6810
2011-10-31,13.0872
2011-09-30,12.6807
2011-08-31,12.5700
2011-07-29,12.3884
2011-06-30,12.1410
2011-05-31,11.6452
2011-04-29,11.2793
2011-03-31,10.8248
2011-02-28,10.4038
2011-01-31,10.0456
2010-12-31,9.8061
2010-11-30,9.4479
2010-10-29,9.2632
2010-09-30,9.1262
2010-08-31,8.8744
2010-07-30,8.8524
2010-06-30,8.6791
2010-05-28,8.4204
2010-04-30,8.1009
