,WMA_monthly_10
2022-04-04,89.9837
2022-03-31,92.5438
2022-02-28,95.4016
2022-01-31,95.7840
2021-12-31,97.1568
2021-11-30,96.4899
2021-10-29,96.9034
2021-09-30,97.2038
2021-08-31,96.7256
2021-07-30,95.3451
2021-06-30,91.8390
2021-05-28,88.5033
2021-04-30,84.0478
2021-03-31,77.9862
2021-02-26,73.2999
2021-01-29,69.1274
2020-12-31,64.4232
2020-11-30,61.1233
2020-10-30,57.8812
2020-09-30,56.5538
2020-08-31,56.0666
2020-07-31,54.9665
2020-06-30,52.7293
2020-05-29,50.7001
2020-04-30,50.1498
2020-03-31,50.8888
2020-02-28,53.9091
2020-01-31,53.7278
2019-12-31,51.6529
2019-11-29,49.9435
2019-10-31,48.2834
2019-09-30,46.5409
2019-08-30,45.8754
2019-07-31,46.2567
2019-06-28,46.5264
2019-05-31,47.7106
2019-04-30,50.0455
2019-03-29,50.9410
2019-02-28,52.2080
2019-01-31,53.1661
2018-12-31,54.7253
2018-11-30,57.1304
2018-10-31,58.5494
2018-09-28,60.2333
2018-08-31,59.1169
2018-07-31,57.8210
2018-06-29,56.7705
2018-05-31,55.4738
2018-04-30,54.1956
2018-03-29,53.6256
2018-02-28,53.0591
2018-01-31,52.8476
2017-12-29,51.6773
2017-11-30,51.8678
2017-10-31,52.1003
2017-09-29,53.2250
2017-08-31,53.3375
2017-07-31,53.8818
2017-06-30,53.6142
2017-05-31,52.0176
2017-04-28,51.5819
2017-03-31,50.7216
2017-02-28,48.8759
2017-01-31,47.0409
2016-12-30,45.0300
2016-11-30,43.7067
2016-10-31,42.9465
2016-09-30,43.4378
2016-08-31,43.0976
2016-07-29,43.3463
2016-06-30,42.9749
2016-05-31,43.3895
2016-04-29,43.4537
2016-03-31,43.5574
2016-02-29,43.7130
2016-01-29,44.8928
2015-12-31,46.7318
2015-11-30,46.8526
2015-10-30,46.6394
2015-09-30,46.2059
2015-08-31,46.7785
2015-07-31,46.9934
2015-06-30,46.4831
2015-05-29,46.2066
2015-04-30,45.7164
2015-03-31,45.2750
2015-02-27,44.4575
2015-01-30,42.9406
2014-12-31,41.2834
2014-11-28,40.0113
2014-10-31,38.8572
2014-09-30,38.1797
2014-08-29,38.3207
2014-07-31,38.3481
2014-06-30,38.8222
2014-05-30,38.9029
2014-04-30,38.7327
2014-03-31,38.9178
2014-02-28,38.0753
2014-01-31,37.0975
2013-12-31,36.5603
2013-11-29,35.1148
2013-10-31,33.5712
2013-09-30,31.8761
2013-08-30,30.8003
2013-07-31,30.0934
2013-06-28,28.9136
2013-05-31,28.5423
2013-04-30,27.7183
2013-03-28,27.0506
2013-02-28,25.7653
2013-01-31,23.9528
2012-12-31,22.0157
2012-11-30,21.1437
2012-10-31,20.7390
