,WMA_monthly_10
2013-11-12,42.1463
2013-10-31,41.1243
2013-09-30,40.0935
2013-08-30,39.0802
2013-07-31,37.8339
2013-06-28,36.1942
2013-05-31,34.3790
2013-04-30,32.5499
2013-03-28,30.7238
2013-02-28,28.6523
2013-01-31,26.6557
2012-12-31,25.0407
2012-11-30,23.9085
2012-10-31,24.3253
2012-09-28,24.5027
2012-08-31,24.7458
2012-07-31,24.9803
2012-06-29,25.0880
2012-05-31,25.1867
2012-04-30,25.6957
2012-03-30,26.0847
2012-02-29,25.8277
2012-01-31,25.8177
2011-12-30,26.4795
2011-11-30,27.3797
2011-10-31,27.9558
2011-09-30,28.9086
2011-08-31,30.4708
2011-07-29,31.4509
2011-06-30,31.3127
2011-05-31,30.9153
2011-04-29,30.0794
2011-03-31,28.4284
2011-02-28,27.4544
2011-01-31,26.1435
2010-12-31,25.6278
2010-11-30,25.3344
2010-10-29,25.4444
2010-09-30,24.9203
2010-08-31,24.6597
2010-07-30,24.5339
2010-06-30,24.1953
2010-05-28,24.0627
2010-04-30,23.7716
2010-03-31,22.7556
2010-02-26,22.2031
2010-01-29,22.1424
2009-12-31,22.4510
2009-11-30,22.3195
2009-10-30,22.1747
2009-09-30,21.9495
2009-08-31,21.1582
2009-07-31,20.5091
2009-06-30,20.2364
2009-05-29,20.0933
2009-04-30,19.8102
2009-03-31,20.9491
2009-02-27,23.5421
2009-01-30,27.0427
2008-12-31,30.3504
2008-11-28,33.4003
2008-10-31,37.8082
2008-09-30,42.1048
2008-08-29,45.7510
2008-07-31,49.9970
2008-06-30,53.7254
2008-05-30,57.2611
2008-04-30,59.0886
