,WMA_monthly_10
2022-04-04,127.4575
2022-03-31,129.4347
2022-02-28,131.7918
2022-01-31,134.3282
2021-12-31,137.0461
2021-11-30,130.7505
2021-10-29,125.6696
2021-09-30,122.9248
2021-08-31,125.4735
2021-07-30,125.1800
2021-06-30,123.0304
2021-05-28,118.7244
2021-04-30,113.9177
2021-03-31,109.7078
2021-02-26,105.1200
2021-01-29,98.0740
2020-12-31,92.7074
2020-11-30,85.0692
2020-10-30,78.3512
2020-09-30,75.3600
2020-08-31,73.5769
2020-07-31,70.3801
2020-06-30,65.8964
2020-05-29,61.6410
2020-04-30,60.3364
2020-03-31,59.5909
2020-02-28,60.1352
2020-01-31,59.6692
2019-12-31,57.4410
2019-11-29,54.3195
2019-10-31,51.7230
2019-09-30,48.8485
2019-08-30,46.1659
2019-07-31,44.0517
2019-06-28,41.1004
2019-05-31,39.4265
2019-04-30,38.8019
2019-03-29,36.7636
2019-02-28,36.3278
2019-01-31,35.5609
2018-12-31,35.8437
2018-11-30,37.1960
2018-10-31,37.9517
2018-09-28,39.0719
2018-08-31,39.7983
2018-07-31,39.8153
2018-06-29,39.3555
2018-05-31,39.7690
2018-04-30,40.1471
2018-03-29,41.4450
2018-02-28,40.2217
2018-01-31,38.8689
2017-12-29,37.1902
2017-11-30,35.9743
2017-10-31,34.7884
2017-09-29,32.8735
2017-08-31,31.7184
2017-07-31,30.6526
2017-06-30,29.5346
2017-05-31,29.0600
2017-04-28,27.3282
2017-03-31,25.3808
2017-02-28,23.9667
2017-01-31,22.8500
2016-12-30,21.6333
2016-11-30,20.8266
2016-10-31,20.1084
2016-09-30,19.5425
2016-08-31,19.2592
2016-07-29,19.0475
2016-06-30,19.0317
2016-05-31,18.9936
2016-04-29,18.9207
2016-03-31,19.0187
2016-02-29,18.6383
2016-01-29,18.6772
2015-12-31,18.6527
2015-11-30,18.3862
2015-10-30,18.0502
2015-09-30,17.9445
2015-08-31,18.1282
2015-07-31,18.3206
2015-06-30,18.3015
2015-05-29,18.2955
2015-04-30,17.9138
2015-03-31,18.0623
2015-02-27,18.0865
2015-01-30,17.9976
2014-12-31,18.1559
2014-11-28,18.0291
2014-10-31,17.8826
2014-09-30,17.9691
2014-08-29,17.8438
2014-07-31,17.4695
2014-06-30,17.4698
2014-05-30,17.1610
2014-04-30,17.1363
2014-03-31,17.1422
2014-02-28,16.7373
2014-01-31,16.2007
2013-12-31,15.8701
2013-11-29,15.7273
2013-10-31,15.6702
2013-09-30,15.5245
2013-08-30,15.5290
2013-07-31,15.7200
2013-06-28,15.6785
2013-05-31,15.4201
2013-04-30,15.0437
2013-03-28,14.8821
2013-02-28,14.7278
2013-01-31,14.4893
2012-12-31,14.3652
2012-11-30,14.1090
2012-10-31,14.0775
2012-09-28,14.2027
2012-08-31,14.3831
2012-07-31,14.3031
2012-06-29,14.3150
2012-05-31,14.4042
2012-04-30,14.4107
2012-03-30,13.9065
2012-02-29,13.4419
2012-01-31,13.0518
2011-12-30,12.6984
2011-11-30,12.8929
2011-10-31,13.1710
2011-09-30,13.2981
2011-08-31,14.0028
2011-07-29,14.5075
2011-06-30,14.7356
2011-05-31,14.6419
2011-04-29,14.2529
2011-03-31,13.7406
2011-02-28,12.8212
2011-01-31,11.6534
2010-12-31,10.7236
2010-11-30,10.1741
2010-10-29,9.9525
2010-09-30,9.8278
2010-08-31,9.6813
2010-07-30,9.8920
2010-06-30,9.7741
2010-05-28,9.8025
2010-04-30,9.5689
2010-03-31,9.0312
2010-02-26,8.6056
2010-01-29,8.3117
2009-12-31,8.0441
2009-11-30,7.4277
