,WMA_monthly_10
2022-04-04,87.2363
2022-03-31,85.1278
2022-02-28,82.6753
2022-01-31,79.9862
2021-12-31,77.3032
2021-11-30,73.8727
2021-10-29,74.7061
2021-09-30,74.9087
2021-08-31,75.8553
2021-07-30,75.6658
2021-06-30,74.5911
2021-05-28,73.8172
2021-04-30,72.8978
2021-03-31,72.4263
2021-02-26,72.5711
2021-01-29,73.2014
2020-12-31,71.5472
2020-11-30,70.0066
2020-10-30,69.0915
2020-09-30,69.0736
2020-08-31,68.6367
2020-07-31,67.9209
2020-06-30,67.8714
2020-05-29,67.9757
2020-04-30,67.3053
2020-03-31,67.3178
2020-02-28,68.6148
2020-01-31,68.7397
2019-12-31,68.1442
2019-11-29,66.9555
2019-10-31,65.8172
2019-09-30,65.2048
2019-08-30,64.2202
2019-07-31,62.9291
2019-06-28,61.0243
2019-05-31,58.6813
2019-04-30,56.8177
2019-03-29,55.4561
2019-02-28,55.7632
2019-01-31,56.3324
2018-12-31,57.1389
2018-11-30,58.5860
2018-10-31,59.2683
2018-09-28,60.2392
2018-08-31,60.0665
2018-07-31,59.8130
2018-06-29,60.2551
2018-05-31,61.2404
2018-04-30,62.3276
2018-03-29,63.8110
2018-02-28,65.4675
2018-01-31,66.0510
2017-12-29,65.5794
2017-11-30,65.1967
2017-10-31,63.9348
2017-09-29,62.8761
2017-08-31,60.7701
2017-07-31,59.1249
2017-06-30,58.0335
2017-05-31,56.5387
2017-04-28,55.1889
2017-03-31,53.8365
2017-02-28,53.4648
2017-01-31,53.7826
2016-12-30,54.3212
2016-11-30,56.0399
2016-10-31,57.4794
2016-09-30,57.3990
2016-08-31,56.7233
2016-07-29,55.5875
2016-06-30,54.7866
2016-05-31,54.7080
2016-04-29,55.4387
2016-03-31,56.3034
2016-02-29,57.9795
2016-01-29,60.3548
2015-12-31,61.7758
2015-11-30,63.0261
2015-10-30,64.4954
2015-09-30,64.7592
2015-08-31,66.2204
2015-07-31,67.3874
2015-06-30,66.5889
2015-05-29,66.0577
2015-04-30,65.6251
2015-03-31,64.0417
2015-02-27,61.8654
2015-01-30,59.5349
2014-12-31,58.0312
2014-11-28,56.7669
2014-10-31,55.4162
2014-09-30,54.1182
2014-08-29,53.4465
2014-07-31,53.0820
2014-06-30,53.1037
2014-05-30,53.6650
2014-04-30,53.7030
2014-03-31,54.1674
2014-02-28,53.6351
2014-01-31,51.9737
2013-12-31,50.9330
2013-11-29,49.8832
2013-10-31,48.2443
2013-09-30,46.5548
2013-08-30,45.2323
2013-07-31,44.9112
2013-06-28,43.8917
2013-05-31,42.8383
2013-04-30,41.3897
2013-03-28,39.9393
2013-02-28,38.5198
2013-01-31,37.6847
2012-12-31,37.2252
2012-11-30,37.1767
2012-10-31,37.0100
2012-09-28,36.8025
2012-08-31,36.3453
2012-07-31,36.1764
2012-06-29,35.8914
2012-05-31,34.6908
2012-04-30,33.8027
2012-03-30,32.4617
2012-02-29,31.4143
2012-01-31,30.4510
2011-12-30,30.5792
2011-11-30,30.5788
2011-10-31,30.5006
2011-09-30,30.0656
2011-08-31,28.9667
2011-07-29,27.8990
2011-06-30,26.5693
2011-05-31,25.4957
2011-04-29,24.3278
2011-03-31,22.9616
2011-02-28,21.8693
2011-01-31,21.1809
2010-12-31,20.5016
2010-11-30,19.9511
2010-10-29,19.6496
2010-09-30,19.3257
2010-08-31,19.1324
2010-07-30,19.4430
2010-06-30,19.5396
2010-05-28,19.6425
2010-04-30,19.3196
2010-03-31,18.8513
2010-02-26,18.2587
2010-01-29,17.6251
2009-12-31,17.1726
2009-11-30,16.2205
2009-10-30,15.3999
2009-09-30,14.3811
2009-08-31,13.2461
2009-07-31,12.5790
2009-06-30,11.6739
2009-05-29,10.8201
2009-04-30,10.0822
2009-03-31,9.5038
2009-02-27,9.3639
2009-01-30,9.5906
2008-12-31,9.9596
2008-11-28,10.1426
2008-10-31,10.5064
2008-09-30,10.8995
2008-08-29,11.0332
2008-07-31,11.1643
2008-06-30,11.4232
2008-05-30,11.7114
2008-04-30,12.0242
2008-03-31,12.3378
2008-02-29,13.1327
2008-01-31,13.6993
2007-12-31,13.8814
2007-11-30,13.8686
2007-10-31,13.6435
2007-09-28,13.3648
2007-08-31,13.0233
2007-07-31,12.7652
2007-06-29,12.6576
2007-05-31,12.3944
2007-04-30,12.0004
2007-03-30,11.6924
2007-02-28,11.2588
2007-01-31,10.8734
2006-12-29,10.8147
2006-11-30,10.7140
2006-10-31,10.4891
2006-09-29,10.2390
2006-08-31,10.1291
2006-07-31,9.9734
2006-06-30,10.0761
2006-05-31,10.3370
2006-04-28,10.5585
2006-03-31,10.6816
2006-02-28,10.3968
2006-01-31,10.3124
2005-12-30,9.9975
2005-11-30,9.5772
2005-10-31,8.9336
2005-09-30,8.4840
2005-08-31,7.9046
2005-07-29,7.4310
2005-06-30,6.9601
2005-05-31,6.5999
2005-04-29,6.2526
2005-03-31,6.0361
2005-02-28,5.9200
2005-01-31,5.7926
2004-12-31,5.7066
2004-11-30,5.5269
2004-10-29,5.3274
2004-09-30,5.2783
2004-08-31,5.2738
2004-07-30,5.2541
2004-06-30,5.1772
2004-05-28,5.0891
2004-04-30,5.0162
2004-03-31,4.8983
2004-02-27,4.6776
2004-01-30,4.4098
2003-12-31,4.2494
2003-11-28,4.1084
2003-10-31,3.8013
2003-09-30,3.5180
2003-08-29,3.4933
2003-07-31,3.3717
2003-06-30,3.3384
2003-05-30,3.5316
2003-04-30,3.8111
2003-03-31,4.1766
2003-02-28,4.3179
2003-01-31,4.4844
2002-12-31,4.5945
2002-11-29,4.8548
2002-10-31,5.1128
2002-09-30,5.3432
2002-08-30,5.6211
2002-07-31,5.8878
2002-06-28,6.0351
2002-05-31,6.0864
2002-04-30,5.9975
2002-03-28,5.9126
2002-02-28,5.9336
2002-01-31,6.0521
2001-12-31,6.0304
2001-11-30,5.9778
2001-10-31,5.8495
2001-09-28,5.6863
2001-08-31,5.6152
2001-07-31,5.5959
2001-06-29,5.3822
2001-05-31,5.4752
2001-04-30,5.5546
2001-03-30,5.5267
2001-02-28,5.7093
2001-01-31,5.4554
2000-12-29,5.2180
2000-11-30,5.0022
2000-10-31,4.6647
2000-09-29,3.9472
