,WMA_monthly_10
2022-04-04,49.5267
2022-03-31,49.4949
2022-02-28,49.4208
2022-01-31,48.2907
2021-12-31,46.8526
2021-11-30,46.2474
2021-10-29,45.3472
2021-09-30,43.4884
2021-08-31,42.1377
2021-07-30,40.4724
2021-06-30,38.3922
2021-05-28,36.0450
2021-04-30,33.0320
2021-03-31,29.9823
2021-02-26,27.7727
2021-01-29,25.9388
2020-12-31,25.2125
2020-11-30,24.6026
2020-10-30,24.8158
2020-09-30,26.6422
2020-08-31,28.6197
2020-07-31,30.9324
2020-06-30,33.6717
2020-05-29,36.5128
2020-04-30,39.5458
2020-03-31,42.5159
2020-02-28,45.7953
2020-01-31,47.0639
2019-12-31,47.3605
2019-11-29,46.3866
2019-10-31,45.1793
2019-09-30,44.4236
2019-08-30,43.9086
2019-07-31,44.1319
2019-06-28,44.1781
2019-05-31,44.5695
2019-04-30,45.6423
2019-03-29,46.2078
2019-02-28,46.8609
2019-01-31,47.2596
2018-12-31,47.8523
2018-11-30,49.1685
2018-10-31,49.2895
2018-09-28,49.7558
2018-08-31,50.3770
2018-07-31,49.9648
2018-06-29,49.7632
2018-05-31,49.7747
2018-04-30,49.9974
2018-03-29,50.6515
2018-02-28,51.1961
2018-01-31,50.6754
2017-12-29,48.8470
2017-11-30,47.7744
2017-10-31,47.3487
2017-09-29,47.0031
2017-08-31,46.7622
2017-07-31,47.0697
2017-06-30,46.8139
2017-05-31,46.2350
2017-04-28,46.2591
2017-03-31,45.7954
2017-02-28,44.9499
2017-01-31,43.6077
2016-12-30,42.4264
2016-11-30,41.2904
2016-10-31,40.4294
2016-09-30,40.8163
2016-08-31,41.6185
2016-07-29,41.4383
2016-06-30,41.7893
2016-05-31,42.3125
2016-04-29,42.3997
2016-03-31,42.7370
2016-02-29,43.4191
2016-01-29,44.4220
2015-12-31,45.0270
2015-11-30,44.9978
2015-10-30,44.7881
2015-09-30,44.7732
2015-08-31,45.2081
2015-07-31,45.3215
2015-06-30,44.7046
2015-05-29,44.2442
2015-04-30,43.7300
2015-03-31,43.3466
2015-02-27,42.9984
2015-01-30,42.4965
2014-12-31,42.4232
2014-11-28,41.7855
2014-10-31,41.0455
2014-09-30,40.4346
2014-08-29,39.8741
2014-07-31,39.2314
2014-06-30,38.5679
2014-05-30,37.4843
2014-04-30,36.5362
2014-03-31,35.6714
2014-02-28,34.6477
2014-01-31,33.9657
2013-12-31,33.3524
2013-11-29,32.5719
2013-10-31,31.8468
2013-09-30,31.2235
2013-08-30,30.6667
2013-07-31,30.0256
2013-06-28,28.9458
2013-05-31,28.0685
2013-04-30,27.1845
2013-03-28,26.6319
2013-02-28,26.1397
2013-01-31,25.8796
2012-12-31,25.6321
2012-11-30,25.4597
2012-10-31,25.3866
2012-09-28,25.1577
2012-08-31,24.6858
2012-07-31,24.1620
2012-06-29,23.5598
2012-05-31,22.9011
2012-04-30,22.3682
2012-03-30,21.5986
2012-02-29,20.6453
2012-01-31,20.0570
2011-12-30,19.7957
2011-11-30,19.8149
2011-10-31,20.1459
2011-09-30,20.5500
2011-08-31,21.2327
2011-07-29,21.6429
2011-06-30,21.7803
2011-05-31,21.8379
2011-04-29,21.8411
2011-03-31,21.7117
2011-02-28,21.1916
2011-01-31,20.6158
2010-12-31,20.0058
2010-11-30,19.5358
2010-10-29,19.5828
2010-09-30,19.8000
2010-08-31,20.1799
2010-07-30,20.8180
2010-06-30,20.9112
2010-05-28,21.3105
2010-04-30,21.2415
2010-03-31,20.4736
2010-02-26,19.8932
2010-01-29,19.7145
2009-12-31,19.2094
2009-11-30,18.6969
2009-10-30,17.9185
2009-09-30,17.2328
2009-08-31,16.4606
2009-07-31,15.8469
2009-06-30,15.7996
2009-05-29,15.8454
2009-04-30,15.7739
2009-03-31,16.4673
2009-02-27,18.0804
2009-01-30,20.1874
2008-12-31,21.5673
2008-11-28,21.5670
2008-10-31,21.6916
2008-09-30,21.1358
2008-08-29,20.0578
2008-07-31,19.9364
2008-06-30,19.9119
2008-05-30,20.8580
2008-04-30,21.3837
2008-03-31,21.7278
2008-02-29,22.2275
2008-01-31,22.7780
2007-12-31,22.7591
2007-11-30,23.2656
2007-10-31,23.5267
2007-09-28,23.6428
2007-08-31,23.5468
2007-07-31,23.3210
2007-06-29,23.4898
2007-05-31,23.4738
2007-04-30,23.3338
2007-03-30,23.2144
2007-02-28,23.2466
2007-01-31,23.2294
2006-12-29,23.0057
2006-11-30,22.8083
2006-10-31,22.5891
2006-09-29,22.2113
2006-08-31,21.7815
2006-07-31,21.4547
2006-06-30,20.9030
2006-05-31,20.6083
2006-04-28,20.3140
2006-03-31,19.8636
2006-02-28,19.6654
2006-01-31,19.4117
2005-12-30,19.2723
2005-11-30,19.0773
2005-10-31,18.8607
2005-09-30,18.8302
2005-08-31,18.9032
2005-07-29,18.9056
2005-06-30,18.8214
2005-05-31,18.6995
2005-04-29,18.6168
2005-03-31,18.5647
2005-02-28,18.5069
2005-01-31,18.4463
2004-12-31,18.2708
2004-11-30,18.0132
2004-10-29,17.7423
2004-09-30,17.6003
2004-08-31,17.4429
2004-07-30,17.3110
2004-06-30,17.2408
2004-05-28,17.1349
2004-04-30,16.8880
2004-03-31,16.7547
2004-02-27,16.5576
2004-01-30,16.2656
2003-12-31,15.9218
2003-11-28,15.4187
2003-10-31,14.9386
2003-09-30,14.4815
2003-08-29,14.2499
2003-07-31,14.0858
2003-06-30,13.9077
2003-05-30,13.7410
2003-04-30,13.6934
2003-03-31,13.6688
2003-02-28,13.8519
2003-01-31,14.0403
2002-12-31,14.1446
2002-11-29,14.2713
2002-10-31,14.4297
2002-09-30,14.3385
2002-08-30,14.3366
2002-07-31,14.0526
2002-06-28,13.8158
2002-05-31,13.5955
2002-04-30,13.2149
2002-03-28,12.8852
2002-02-28,12.6299
2002-01-31,12.4990
2001-12-31,12.4048
2001-11-30,12.5019
2001-10-31,12.6739
2001-09-28,13.1066
2001-08-31,13.2977
2001-07-31,13.4056
2001-06-29,13.5203
2001-05-31,13.5965
2001-04-30,13.6070
2001-03-30,13.5906
2001-02-28,13.4228
2001-01-31,13.1988
2000-12-29,12.8214
2000-11-30,12.1288
2000-10-31,11.8101
2000-09-29,11.5277
