,WMA_monthly_10
2022-04-04,135.6228
2022-03-31,127.0057
2022-02-28,117.5288
2022-01-31,110.6429
2021-12-31,105.7630
2021-11-30,103.0193
2021-10-29,100.5068
2021-09-30,97.3459
2021-08-31,96.1896
2021-07-30,95.3147
2021-06-30,93.2172
2021-05-28,90.1815
2021-04-30,86.8847
2021-03-31,83.6345
2021-02-26,79.7926
2021-01-29,76.5537
2020-12-31,75.8104
2020-11-30,75.2797
2020-10-30,74.5259
2020-09-30,77.7456
2020-08-31,81.2267
2020-07-31,83.1462
2020-06-30,85.7759
2020-05-29,87.9328
2020-04-30,90.1101
2020-03-31,92.9149
2020-02-28,99.5365
2020-01-31,103.0986
2019-12-31,104.8063
2019-11-29,104.2795
2019-10-31,104.1868
2019-09-30,104.2685
2019-08-30,103.9051
2019-07-31,103.5161
2019-06-28,102.3951
2019-05-31,100.9141
2019-04-30,101.2328
2019-03-29,100.7957
2019-02-28,99.8307
2019-01-31,99.4450
2018-12-31,99.9551
2018-11-30,101.3772
2018-10-31,101.2496
2018-09-28,102.5750
2018-08-31,102.1625
2018-07-31,102.2332
2018-06-29,101.1017
2018-05-31,99.6138
2018-04-30,98.1583
2018-03-29,96.3831
2018-02-28,96.0767
2018-01-31,95.9494
2017-12-29,93.6619
2017-11-30,91.1592
2017-10-31,89.4061
2017-09-29,88.2546
2017-08-31,86.7275
2017-07-31,86.5626
2017-06-30,86.1905
2017-05-31,86.4337
2017-04-28,86.7278
2017-03-31,86.6370
2017-02-28,86.3131
2017-01-31,85.0348
2016-12-30,83.8062
2016-11-30,81.1337
2016-10-31,78.9311
2016-09-30,77.6044
2016-08-31,76.3304
2016-07-29,75.1944
2016-06-30,73.5681
2016-05-31,71.2351
2016-04-29,69.2077
2016-03-31,67.0369
2016-02-29,65.8663
2016-01-29,66.6794
2015-12-31,67.4265
2015-11-30,67.8734
2015-10-30,68.2267
2015-09-30,69.0273
2015-08-31,71.8241
2015-07-31,74.7980
2015-06-30,77.2740
2015-05-29,79.0699
2015-04-30,80.2771
2015-03-31,80.7596
2015-02-27,82.2452
2015-01-30,83.6964
2014-12-31,86.0064
2014-11-28,87.0457
2014-10-31,88.5072
2014-09-30,88.6744
2014-08-29,88.9237
2014-07-31,87.6721
2014-06-30,86.4496
2014-05-30,84.8863
2014-04-30,84.3143
2014-03-31,83.3974
2014-02-28,83.3394
2014-01-31,83.7755
2013-12-31,84.8686
2013-11-29,84.1350
2013-10-31,83.5764
2013-09-30,83.2785
2013-08-30,82.5545
2013-07-31,81.7920
2013-06-28,80.3186
2013-05-31,79.6794
2013-04-30,78.2789
2013-03-28,76.8575
2013-02-28,75.5480
2013-01-31,74.2710
2012-12-31,73.2217
2012-11-30,73.0147
2012-10-31,73.0364
2012-09-28,72.5368
2012-08-31,71.0663
2012-07-31,70.0056
2012-06-29,69.1332
2012-05-31,68.6455
2012-04-30,69.0584
2012-03-30,68.5126
2012-02-29,67.8316
2012-01-31,66.8844
2011-12-30,66.7751
2011-11-30,66.2142
2011-10-31,65.9514
2011-09-30,65.3344
2011-08-31,66.0322
2011-07-29,65.7678
2011-06-30,64.6962
2011-05-31,63.4050
2011-04-29,61.5050
2011-03-31,58.6684
2011-02-28,55.6458
2011-01-31,52.7668
2010-12-31,50.7521
2010-11-30,48.9215
2010-10-29,48.1469
2010-09-30,47.1779
2010-08-31,46.3274
2010-07-30,46.2723
2010-06-30,45.9660
2010-05-28,46.6100
2010-04-30,46.4926
2010-03-31,45.4088
2010-02-26,44.8322
2010-01-29,44.5551
2009-12-31,44.2998
2009-11-30,43.3013
2009-10-30,42.0727
2009-09-30,41.0325
2009-08-31,40.7370
2009-07-31,40.5163
2009-06-30,40.5425
2009-05-29,41.1144
2009-04-30,41.8035
2009-03-31,42.9559
2009-02-27,44.3030
2009-01-30,46.7079
2008-12-31,48.2591
2008-11-28,49.5549
2008-10-31,50.3289
2008-09-30,51.8253
2008-08-29,52.5202
2008-07-31,52.8351
2008-06-30,53.4813
2008-05-30,52.4513
2008-04-30,51.2481
2008-03-31,50.2850
2008-02-29,50.3948
2008-01-31,50.2528
2007-12-31,50.4168
2007-11-30,49.2583
2007-10-31,48.5024
