,WMA_monthly_10
2015-09-02,87.5429
2015-08-31,85.7982
2015-07-31,83.3904
2015-06-30,80.3967
2015-05-29,76.9018
2015-04-30,72.8605
2015-03-31,68.3716
2015-02-27,63.0796
2015-01-30,57.0833
2014-12-31,55.1036
2014-11-28,53.1936
2014-10-31,51.2922
2014-09-30,50.2449
2014-08-29,49.2700
2014-07-31,47.7438
2014-06-30,45.6076
2014-05-30,43.9925
2014-04-30,42.6235
2014-03-31,41.7309
2014-02-28,41.1462
2014-01-31,40.3713
2013-12-31,39.2604
2013-11-29,38.4304
2013-10-31,37.8642
2013-09-30,36.9093
2013-08-30,36.0195
2013-07-31,35.0125
2013-06-28,33.5587
2013-05-31,32.4535
2013-04-30,32.0095
2013-03-28,31.8829
2013-02-28,31.7805
2013-01-31,32.3998
2012-12-31,32.2258
2012-11-30,32.6551
2012-10-31,33.4309
2012-09-28,34.0391
2012-08-31,34.1758
2012-07-31,34.1356
2012-06-29,33.9236
2012-05-31,33.8738
2012-04-30,34.8615
2012-03-30,35.5389
2012-02-29,36.1291
2012-01-31,37.4249
2011-12-30,39.3087
2011-11-30,42.3449
2011-10-31,46.2691
2011-09-30,50.0413
2011-08-31,53.1545
2011-07-29,54.8365
2011-06-30,55.7311
2011-05-31,55.5220
2011-04-29,55.5040
2011-03-31,55.2373
2011-02-28,55.1916
2011-01-31,55.5904
2010-12-31,55.5822
2010-11-30,55.4293
2010-10-29,55.0705
2010-09-30,53.9722
2010-08-31,53.1400
2010-07-30,53.2129
2010-06-30,53.0149
2010-05-28,51.5104
2010-04-30,50.7380
2010-03-31,49.3735
2010-02-26,47.0862
2010-01-29,45.2305
2009-12-31,43.3225
2009-11-30,40.8436
2009-10-30,38.7002
2009-09-30,36.6527
2009-08-31,34.3476
2009-07-31,32.8395
2009-06-30,31.4471
2009-05-29,30.0718
2009-04-30,29.4940
2009-03-31,29.3442
2009-02-27,29.7613
2009-01-30,31.8975
2008-12-31,34.0495
2008-11-28,36.1385
2008-10-31,37.8436
2008-09-30,40.2200
2008-08-29,40.8018
2008-07-31,41.0085
2008-06-30,41.6751
2008-05-30,41.9605
2008-04-30,41.8538
2008-03-31,41.8524
2008-02-29,41.5031
2008-01-31,41.1555
2007-12-31,41.0876
2007-11-30,40.6447
2007-10-31,39.9633
2007-09-28,39.4991
2007-08-31,38.8558
2007-07-31,38.6798
2007-06-29,38.4929
2007-05-31,38.1949
2007-04-30,37.8215
2007-03-30,37.3624
2007-02-28,36.9107
2007-01-31,36.9344
2006-12-29,37.2849
2006-11-30,38.3285
2006-10-31,39.7313
2006-09-29,40.6055
2006-08-31,41.2375
2006-07-31,42.2262
2006-06-30,41.8818
2006-05-31,41.6175
2006-04-28,40.8938
2006-03-31,41.3165
2006-02-28,41.5487
2006-01-31,41.6255
2005-12-30,40.5571
2005-11-30,39.6073
2005-10-31,38.1309
2005-09-30,37.3209
2005-08-31,36.1484
2005-07-29,35.0371
2005-06-30,34.0758
2005-05-31,32.7727
2005-04-29,31.4156
2005-03-31,30.7740
