,WMA_monthly_10
2022-04-04,357.4297
2022-03-31,355.3335
2022-02-28,355.0037
2022-01-31,354.4085
2021-12-31,348.5829
2021-11-30,347.6413
2021-10-29,354.7660
2021-09-30,358.5078
2021-08-31,359.8954
2021-07-30,360.4828
2021-06-30,352.9731
2021-05-28,349.1751
2021-04-30,345.2312
2021-03-31,335.8060
2021-02-26,330.1488
2021-01-29,323.4439
2020-12-31,322.1598
2020-11-30,312.3763
2020-10-30,305.8902
2020-09-30,308.2055
2020-08-31,300.7908
2020-07-31,288.2732
2020-06-30,284.0256
2020-05-29,281.8860
2020-04-30,278.2753
2020-03-31,279.1237
2020-02-28,286.2201
2020-01-31,283.8877
2019-12-31,275.4611
2019-11-29,268.8852
2019-10-31,261.9802
2019-09-30,256.2434
2019-08-30,250.2275
2019-07-31,240.9342
2019-06-28,232.3612
2019-05-31,224.3409
2019-04-30,217.6845
2019-03-29,209.4805
2019-02-28,203.8789
2019-01-31,199.3439
2018-12-31,196.5895
2018-11-30,197.6757
2018-10-31,195.9567
2018-09-28,194.0030
2018-08-31,186.3383
2018-07-31,178.7284
2018-06-29,173.2250
2018-05-31,166.8916
2018-04-30,160.5778
2018-03-29,155.3500
2018-02-28,149.7812
2018-01-31,143.0371
2017-12-29,136.4764
2017-11-30,132.3614
2017-10-31,127.6099
2017-09-29,122.3380
2017-08-31,117.7474
2017-07-31,114.0815
2017-06-30,110.9161
2017-05-31,108.4669
2017-04-28,105.2647
2017-03-31,102.7116
2017-02-28,100.5764
2017-01-31,98.5480
2016-12-30,97.0273
2016-11-30,95.7912
2016-10-31,94.4986
2016-09-30,92.1711
2016-08-31,90.7248
2016-07-29,90.2147
2016-06-30,89.8468
2016-05-31,90.8439
2016-04-29,90.4797
2016-03-31,89.8501
2016-02-29,89.6433
2016-01-29,90.8153
2015-12-31,91.5600
2015-11-30,90.7434
2015-10-30,89.5431
2015-09-30,87.9203
2015-08-31,87.8190
2015-07-31,87.1660
2015-06-30,85.2146
2015-05-29,83.6609
2015-04-30,81.9974
2015-03-31,80.3910
2015-02-27,79.2988
2015-01-30,77.2604
2014-12-31,76.4967
2014-11-28,74.8894
2014-10-31,72.8780
2014-09-30,71.4700
2014-08-29,71.8218
2014-07-31,71.7691
2014-06-30,71.8792
2014-05-30,71.8989
2014-04-30,71.1314
2014-03-31,70.5827
2014-02-28,69.5457
2014-01-31,67.5949
2013-12-31,65.6199
2013-11-29,61.7511
2013-10-31,58.7507
2013-09-30,56.1123
2013-08-30,53.9302
2013-07-31,52.6469
2013-06-28,51.0081
2013-05-31,49.7395
2013-04-30,48.3120
2013-03-28,46.9690
2013-02-28,45.6069
2013-01-31,44.5320
2012-12-31,43.2766
2012-11-30,42.3691
2012-10-31,41.2761
2012-09-28,40.5075
2012-08-31,39.7731
2012-07-31,39.3991
2012-06-29,38.5833
2012-05-31,37.7100
2012-04-30,37.0641
2012-03-30,35.3708
2012-02-29,33.9980
2012-01-31,32.3862
2011-12-30,31.7023
2011-11-30,30.4969
2011-10-31,29.0240
2011-09-30,27.8079
2011-08-31,26.9728
2011-07-29,25.7677
2011-06-30,24.8798
2011-05-31,23.8499
2011-04-29,22.9323
2011-03-31,22.0744
2011-02-28,21.5472
2011-01-31,21.2234
2010-12-31,20.9980
2010-11-30,20.9873
2010-10-29,20.7764
2010-09-30,20.5398
2010-08-31,20.6091
2010-07-30,21.1522
2010-06-30,21.4808
2010-05-28,21.9967
2010-04-30,22.4603
2010-03-31,21.9930
2010-02-26,21.2928
2010-01-29,21.0286
2009-12-31,20.1859
2009-11-30,19.0737
2009-10-30,18.0396
2009-09-30,17.2480
2009-08-31,16.6495
2009-07-31,15.9484
2009-06-30,15.3645
2009-05-29,15.3671
2009-04-30,15.3303
2009-03-31,15.3105
2009-02-27,15.8052
2009-01-30,16.6648
2008-12-31,18.0512
2008-11-28,19.3977
2008-10-31,20.8081
2008-09-30,22.2892
2008-08-29,23.3095
2008-07-31,23.1294
2008-06-30,22.7577
2008-05-30,21.8058
2008-04-30,19.8681
2008-03-31,18.2574
2008-02-29,17.4621
2008-01-31,17.0939
2007-12-31,16.2648
2007-11-30,15.1150
2007-10-31,14.0603
2007-09-28,13.0322
2007-08-31,12.6398
2007-07-31,12.3267
2007-06-29,11.4555
2007-05-31,10.3113
2007-04-30,9.2702
2007-03-30,8.7629
