,WMA_monthly_10
2022-04-04,123.5414
2022-03-31,120.5501
2022-02-28,117.1024
2022-01-31,115.9499
2021-12-31,115.3985
2021-11-30,115.2237
2021-10-29,114.6048
2021-09-30,111.9911
2021-08-31,109.9625
2021-07-30,105.4346
2021-06-30,101.1547
2021-05-28,96.3974
2021-04-30,90.0344
2021-03-31,84.3890
2021-02-26,79.6333
2021-01-29,75.3135
2020-12-31,73.2467
2020-11-30,70.6518
2020-10-30,70.5646
2020-09-30,72.0228
2020-08-31,72.6667
2020-07-31,73.7134
2020-06-30,75.6492
2020-05-29,80.8004
2020-04-30,87.7371
2020-03-31,94.1141
2020-02-28,99.1806
2020-01-31,101.3133
2019-12-31,101.0891
2019-11-29,100.4836
2019-10-31,99.1855
2019-09-30,96.2047
2019-08-30,92.0054
2019-07-31,88.0133
2019-06-28,84.3545
2019-05-31,80.8256
2019-04-30,77.9003
2019-03-29,74.8051
2019-02-28,73.1337
2019-01-31,71.1021
2018-12-31,69.8850
2018-11-30,69.2057
2018-10-31,67.7905
2018-09-28,66.8021
2018-08-31,66.0492
2018-07-31,65.2661
2018-06-29,64.6354
2018-05-31,65.5769
2018-04-30,66.2691
2018-03-29,66.8049
2018-02-28,66.5906
2018-01-31,66.3356
2017-12-29,65.5975
2017-11-30,65.1020
2017-10-31,64.6304
2017-09-29,65.0379
2017-08-31,64.3869
2017-07-31,63.6547
2017-06-30,62.9957
2017-05-31,62.9720
2017-04-28,63.4535
2017-03-31,63.6377
2017-02-28,63.7146
2017-01-31,63.6299
2016-12-30,63.8181
2016-11-30,62.9665
2016-10-31,61.7166
2016-09-30,61.1994
2016-08-31,59.6977
2016-07-29,57.7185
2016-06-30,55.7649
2016-05-31,53.4002
2016-04-29,51.7692
2016-03-31,50.3472
2016-02-29,48.7664
2016-01-29,47.3830
2015-12-31,46.7516
2015-11-30,45.7528
2015-10-30,44.4180
2015-09-30,43.0690
2015-08-31,42.6219
2015-07-31,42.4176
2015-06-30,41.6413
2015-05-29,41.5620
2015-04-30,41.4059
2015-03-31,41.1836
2015-02-27,40.4809
2015-01-30,39.8434
2014-12-31,39.4908
2014-11-28,38.8464
2014-10-31,38.3413
2014-09-30,37.9132
2014-08-29,38.0354
2014-07-31,38.0791
2014-06-30,38.4206
2014-05-30,38.4130
2014-04-30,38.3090
2014-03-31,38.1907
2014-02-28,38.0387
2014-01-31,38.2150
2013-12-31,38.1340
2013-11-29,37.3704
2013-10-31,36.5061
2013-09-30,35.8064
2013-08-30,35.3996
2013-07-31,35.1617
2013-06-28,34.2893
2013-05-31,33.7267
2013-04-30,32.8765
2013-03-28,31.6439
2013-02-28,30.4714
2013-01-31,29.5157
2012-12-31,28.7890
2012-11-30,28.4371
2012-10-31,27.8347
2012-09-28,27.1840
2012-08-31,26.6709
2012-07-31,25.9598
2012-06-29,25.1918
2012-05-31,24.2379
2012-04-30,23.4732
2012-03-30,22.6645
2012-02-29,21.9317
2012-01-31,21.1010
2011-12-30,20.5810
2011-11-30,20.3760
2011-10-31,20.3448
2011-09-30,20.4249
2011-08-31,20.8722
2011-07-29,21.1722
2011-06-30,21.5525
2011-05-31,21.6473
2011-04-29,21.5882
2011-03-31,21.2851
2011-02-28,20.7542
2011-01-31,20.0324
2010-12-31,19.5074
2010-11-30,18.9486
2010-10-29,18.5698
2010-09-30,18.2238
2010-08-31,17.8973
2010-07-30,17.8505
2010-06-30,17.6649
2010-05-28,17.6634
2010-04-30,17.4996
2010-03-31,17.1023
2010-02-26,16.5574
2010-01-29,16.2498
2009-12-31,15.9471
2009-11-30,15.5797
2009-10-30,15.2888
2009-09-30,15.0432
2009-08-31,14.7417
2009-07-31,14.5053
2009-06-30,14.4824
2009-05-29,14.7283
2009-04-30,15.0337
2009-03-31,15.1925
2009-02-27,15.5868
2009-01-30,16.4362
2008-12-31,17.2931
2008-11-28,17.4305
2008-10-31,17.6760
2008-09-30,18.4075
2008-08-29,18.9775
2008-07-31,19.5579
2008-06-30,20.4829
2008-05-30,21.8319
2008-04-30,22.2316
2008-03-31,22.6052
2008-02-29,22.8135
2008-01-31,23.2270
2007-12-31,23.5264
2007-11-30,23.7446
2007-10-31,23.9928
2007-09-28,24.3082
2007-08-31,24.2523
2007-07-31,24.3782
2007-06-29,24.8879
2007-05-31,24.9841
2007-04-30,24.9160
2007-03-30,24.8738
2007-02-28,25.1438
2007-01-31,25.3507
2006-12-29,25.3672
2006-11-30,25.3033
2006-10-31,25.3794
2006-09-29,25.2980
2006-08-31,24.9187
2006-07-31,24.6644
2006-06-30,24.3024
2006-05-31,23.8828
2006-04-28,23.5586
2006-03-31,23.5133
2006-02-28,23.4875
2006-01-31,23.2168
2005-12-30,22.8014
2005-11-30,22.4586
2005-10-31,22.1491
2005-09-30,22.0387
2005-08-31,22.0091
2005-07-29,22.1031
2005-06-30,22.1605
2005-05-31,22.3763
2005-04-29,22.6253
2005-03-31,22.8369
2005-02-28,22.6928
2005-01-31,22.4262
2004-12-31,22.2035
2004-11-30,21.9635
2004-10-29,21.6764
2004-09-30,21.6720
2004-08-31,21.7032
2004-07-30,21.8418
2004-06-30,22.0189
2004-05-28,21.8124
2004-04-30,21.6657
2004-03-31,21.6573
2004-02-27,21.3344
2004-01-30,20.8105
2003-12-31,20.3603
2003-11-28,19.9892
2003-10-31,19.6869
2003-09-30,19.3199
2003-08-29,19.0208
2003-07-31,18.6837
2003-06-30,18.4027
2003-05-30,18.3457
2003-04-30,18.3274
2003-03-31,18.4108
2003-02-28,18.7428
2003-01-31,19.1603
2002-12-31,19.6110
2002-11-29,19.9179
2002-10-31,20.1530
2002-09-30,20.4302
2002-08-30,20.9449
2002-07-31,21.0784
2002-06-28,21.1876
2002-05-31,20.6517
2002-04-30,20.1798
2002-03-28,19.5039
2002-02-28,19.0917
2002-01-31,18.9850
2001-12-31,19.0201
2001-11-30,19.0673
2001-10-31,19.0627
2001-09-28,19.1962
2001-08-31,18.8871
2001-07-31,18.7068
2001-06-29,18.5401
2001-05-31,18.3520
2001-04-30,17.9185
2001-03-30,17.7386
2001-02-28,17.6078
2001-01-31,17.6199
2000-12-29,17.7538
2000-11-30,17.4498
2000-10-31,17.3506
2000-09-29,17.1823
