,WMA_monthly_10
2022-04-04,111.5502
2022-03-31,108.9696
2022-02-28,105.6213
2022-01-31,100.9867
2021-12-31,97.9565
2021-11-30,92.5149
2021-10-29,88.7133
2021-09-30,85.4085
2021-08-31,83.4624
2021-07-30,81.6325
2021-06-30,80.7680
2021-05-28,77.7618
2021-04-30,73.5102
2021-03-31,70.0722
2021-02-26,65.4853
2021-01-29,59.3331
2020-12-31,56.8738
2020-11-30,52.9053
2020-10-30,50.4060
2020-09-30,51.3825
2020-08-31,51.7251
2020-07-31,51.7858
2020-06-30,54.0180
2020-05-29,57.1589
2020-04-30,59.8380
2020-03-31,63.6858
2020-02-28,67.7056
2020-01-31,69.0249
2019-12-31,68.9165
2019-11-29,67.9353
2019-10-31,66.9595
2019-09-30,65.4718
2019-08-30,64.5467
2019-07-31,62.7324
2019-06-28,60.1345
2019-05-31,58.2918
2019-04-30,57.2265
2019-03-29,55.0345
2019-02-28,52.7896
2019-01-31,51.5031
2018-12-31,50.5644
2018-11-30,50.3193
2018-10-31,48.7120
2018-09-28,47.5424
2018-08-31,45.8129
2018-07-31,44.8471
2018-06-29,43.8498
2018-05-31,42.8251
2018-04-30,42.7829
2018-03-29,43.2313
2018-02-28,43.0551
2018-01-31,42.1655
2017-12-29,40.9615
2017-11-30,39.9527
2017-10-31,38.1284
2017-09-29,36.2825
2017-08-31,34.1900
2017-07-31,32.5267
2017-06-30,31.1745
2017-05-31,30.1145
2017-04-28,28.9915
2017-03-31,28.1345
2017-02-28,27.4900
2017-01-31,27.0758
2016-12-30,26.5087
2016-11-30,26.2251
2016-10-31,25.6545
2016-09-30,25.0295
2016-08-31,24.4009
2016-07-29,23.9207
2016-06-30,23.2518
2016-05-31,23.3160
2016-04-29,23.2996
2016-03-31,23.8780
2016-02-29,24.4198
2016-01-29,25.0756
2015-12-31,25.6484
2015-11-30,25.8996
2015-10-30,25.9724
2015-09-30,25.6802
2015-08-31,26.0273
2015-07-31,26.2940
2015-06-30,26.2298
2015-05-29,25.8342
2015-04-30,25.1387
2015-03-31,25.0802
2015-02-27,24.9633
2015-01-30,24.6953
2014-12-31,24.7215
2014-11-28,24.2600
2014-10-31,23.5725
2014-09-30,22.9171
2014-08-29,22.5189
2014-07-31,22.4495
2014-06-30,22.0680
2014-05-30,21.2751
2014-04-30,20.5251
2014-03-31,20.1936
2014-02-28,19.5560
2014-01-31,18.5645
2013-12-31,17.6695
2013-11-29,16.8822
2013-10-31,16.2002
2013-09-30,15.1395
2013-08-30,14.0629
2013-07-31,13.1535
2013-06-28,12.1900
2013-05-31,11.2596
2013-04-30,10.5876
2013-03-28,10.0311
2013-02-28,9.4669
2013-01-31,9.1985
2012-12-31,8.9745
2012-11-30,8.9235
2012-10-31,8.9960
2012-09-28,8.9860
2012-08-31,9.0747
2012-07-31,9.1956
2012-06-29,9.2273
2012-05-31,9.2129
2012-04-30,9.1995
2012-03-30,9.2825
2012-02-29,9.3425
2012-01-31,9.4493
2011-12-30,9.3764
2011-11-30,9.7038
2011-10-31,10.0033
2011-09-30,10.2033
2011-08-31,10.7042
2011-07-29,10.9840
2011-06-30,10.9053
2011-05-31,10.7078
2011-04-29,10.4576
2011-03-31,10.2758
2011-02-28,10.3327
2011-01-31,10.3671
2010-12-31,10.5178
2010-11-30,10.5116
2010-10-29,10.6384
2010-09-30,10.9782
2010-08-31,11.1976
2010-07-30,11.6065
2010-06-30,11.8893
2010-05-28,11.8880
2010-04-30,11.4469
2010-03-31,10.1798
2010-02-26,8.9695
2010-01-29,7.8685
2009-12-31,6.8840
2009-11-30,6.3467
2009-10-30,6.0198
2009-09-30,5.7671
2009-08-31,5.1762
2009-07-31,4.8729
2009-06-30,4.9756
2009-05-29,5.4600
2009-04-30,5.9135
2009-03-31,6.8173
2009-02-27,8.1735
2009-01-30,9.5638
2008-12-31,10.7669
2008-11-28,11.9887
2008-10-31,13.4744
2008-09-30,13.8631
2008-08-29,13.2873
2008-07-31,12.8313
2008-06-30,13.1558
2008-05-30,14.0353
2008-04-30,14.1695
2008-03-31,14.7071
2008-02-29,15.7333
2008-01-31,16.9598
2007-12-31,18.5656
2007-11-30,19.6700
2007-10-31,21.1791
2007-09-28,21.4475
2007-08-31,21.5720
2007-07-31,21.8067
2007-06-29,22.2044
2007-05-31,22.1184
2007-04-30,22.0025
2007-03-30,22.2716
2007-02-28,22.2324
2007-01-31,21.9215
2006-12-29,21.2425
2006-11-30,20.8955
2006-10-31,20.6558
