,WMA_monthly_10
2022-04-04,37.2252
2022-03-31,36.6165
2022-02-28,36.1494
2022-01-31,35.8026
2021-12-31,36.1243
2021-11-30,36.4098
2021-10-29,37.0807
2021-09-30,37.3736
2021-08-31,37.4144
2021-07-30,37.4840
2021-06-30,37.0213
2021-05-28,36.0320
2021-04-30,34.3608
2021-03-31,32.9781
2021-02-26,31.6363
2021-01-29,30.8676
2020-12-31,30.4273
2020-11-30,29.5946
2020-10-30,28.9664
2020-09-30,28.8102
2020-08-31,28.7500
2020-07-31,27.7455
2020-06-30,26.7906
2020-05-29,26.1287
2020-04-30,25.6999
2020-03-31,25.3485
2020-02-28,25.9533
2020-01-31,26.7490
2019-12-31,26.8562
2019-11-29,26.4736
2019-10-31,26.6007
2019-09-30,26.6402
2019-08-30,27.7258
2019-07-31,29.6272
2019-06-28,30.8972
2019-05-31,32.7172
2019-04-30,35.5450
2019-03-29,37.9913
2019-02-28,40.8868
2019-01-31,44.0916
2018-12-31,45.1912
2018-11-30,47.3925
2018-10-31,48.7181
2018-09-28,49.8626
2018-08-31,51.3488
2018-07-31,52.5998
2018-06-29,53.8726
2018-05-31,54.9947
2018-04-30,57.3291
2018-03-29,60.3259
2018-02-28,62.8541
2018-01-31,65.0809
2017-12-29,65.7859
2017-11-30,66.7497
2017-10-31,67.2600
2017-09-29,68.5774
2017-08-31,69.8984
2017-07-31,70.8345
2017-06-30,70.8817
2017-05-31,71.2235
2017-04-28,70.4915
2017-03-31,70.0570
2017-02-28,69.4270
2017-01-31,68.5657
2016-12-30,67.8460
2016-11-30,67.2306
2016-10-31,67.3474
2016-09-30,66.2557
2016-08-31,64.8285
2016-07-29,63.1995
2016-06-30,61.8409
2016-05-31,59.9312
