,WMA_monthly_10
2022-04-04,28.2307
2022-03-31,28.8144
2022-02-28,29.8695
2022-01-31,31.6244
2021-12-31,33.5527
2021-11-30,35.8676
2021-10-29,38.5300
2021-09-30,39.8235
2021-08-31,40.8160
2021-07-30,41.3105
2021-06-30,40.9349
2021-05-28,39.8242
2021-04-30,37.7185
2021-03-31,34.4325
2021-02-26,29.3082
2021-01-29,24.4029
2020-12-31,22.6416
2020-11-30,21.1816
2020-10-30,20.2311
2020-09-30,20.7564
2020-08-31,21.3545
2020-07-31,21.4944
2020-06-30,22.4635
2020-05-29,23.9236
2020-04-30,25.6987
2020-03-31,27.7345
2020-02-28,30.6074
2020-01-31,32.8136
2019-12-31,34.6523
2019-11-29,36.2428
2019-10-31,38.6056
2019-09-30,39.8123
2019-08-30,41.7081
2019-07-31,43.9447
2019-06-28,45.2962
2019-05-31,46.4311
2019-04-30,48.4711
2019-03-29,48.7774
2019-02-28,49.3829
2019-01-31,49.4551
2018-12-31,48.5789
2018-11-30,48.0353
2018-10-31,45.3779
2018-09-28,44.3637
2018-08-31,43.2564
2018-07-31,41.3527
2018-06-29,38.5707
2018-05-31,35.9476
2018-04-30,33.6900
2018-03-29,33.8276
2018-02-28,33.3650
2018-01-31,33.1133
2017-12-29,33.8747
2017-11-30,34.7835
2017-10-31,35.9624
2017-09-29,36.8186
2017-08-31,37.3098
2017-07-31,37.7970
2017-06-30,39.2757
2017-05-31,41.2562
2017-04-28,43.6957
2017-03-31,45.3954
2017-02-28,47.7923
2017-01-31,50.8370
2016-12-30,52.2518
2016-11-30,54.9862
2016-10-31,57.7106
2016-09-30,58.1491
2016-08-31,59.1085
2016-07-29,60.7896
2016-06-30,60.9063
2016-05-31,62.0314
2016-04-29,62.7880
2016-03-31,64.4196
2016-02-29,65.8999
2016-01-29,68.3010
2015-12-31,70.2945
2015-11-30,69.3599
2015-10-30,68.6429
2015-09-30,67.5500
2015-08-31,69.9894
2015-07-31,71.6188
2015-06-30,71.9087
2015-05-29,71.1360
2015-04-30,72.4250
2015-03-31,73.4853
2015-02-27,74.3385
2015-01-30,74.0698
2014-12-31,77.7825
2014-11-28,80.6710
2014-10-31,83.7802
2014-09-30,84.3657
2014-08-29,84.4542
2014-07-31,83.0363
2014-06-30,81.9987
2014-05-30,78.1628
2014-04-30,75.8280
2014-03-31,75.8310
2014-02-28,73.8173
2014-01-31,69.4702
2013-12-31,68.4547
2013-11-29,65.9226
2013-10-31,61.8215
2013-09-30,57.9673
2013-08-30,54.6164
2013-07-31,50.8613
2013-06-28,46.2549
2013-05-31,43.4949
2013-04-30,39.7106
2013-03-28,37.7263
2013-02-28,35.5957
2013-01-31,34.4657
2012-12-31,33.0434
2012-11-30,32.1700
2012-10-31,31.8149
