,WMA_monthly_10
2018-07-09,117.1885
2018-06-29,114.1974
2018-05-31,110.9170
2018-04-30,107.5873
2018-03-29,103.5846
2018-02-28,99.3649
2018-01-31,95.1596
2017-12-29,89.9729
2017-11-30,88.7122
2017-10-31,88.7828
2017-09-29,89.7278
2017-08-31,90.0987
2017-07-31,90.0219
2017-06-30,89.8987
2017-05-31,89.7908
2017-04-28,89.5526
2017-03-31,89.5784
2017-02-28,88.3371
2017-01-31,87.9199
2016-12-30,87.8392
2016-11-30,87.8301
2016-10-31,88.7005
2016-09-30,89.4534
2016-08-31,89.5260
2016-07-29,89.1742
2016-06-30,87.6209
2016-05-31,86.0179
2016-04-29,85.2004
2016-03-31,84.1338
2016-02-29,83.0727
2016-01-29,81.4223
2015-12-31,79.0846
2015-11-30,76.5763
2015-10-30,74.5051
2015-09-30,72.1726
2015-08-31,71.4927
2015-07-31,71.1445
2015-06-30,69.9102
2015-05-29,69.7271
2015-04-30,68.6696
2015-03-31,67.6719
2015-02-27,65.6372
2015-01-30,63.2208
2014-12-31,60.6588
2014-11-28,58.6847
2014-10-31,55.9376
2014-09-30,53.6244
2014-08-29,51.8460
2014-07-31,50.0917
2014-06-30,48.7804
2014-05-30,47.2462
2014-04-30,45.7264
2014-03-31,44.4080
2014-02-28,43.0839
2014-01-31,42.1421
2013-12-31,41.8592
2013-11-29,41.3319
2013-10-31,40.8728
2013-09-30,40.4922
2013-08-30,40.4996
2013-07-31,40.5309
2013-06-28,40.1903
2013-05-31,39.9395
2013-04-30,39.7169
2013-03-28,38.9412
2013-02-28,38.3545
2013-01-31,38.2972
2012-12-31,37.9188
2012-11-30,37.5654
2012-10-31,37.0503
2012-09-28,36.7820
2012-08-31,36.1053
2012-07-31,35.3077
2012-06-29,34.2688
2012-05-31,33.4135
2012-04-30,32.9285
2012-03-30,32.5534
2012-02-29,32.2299
2012-01-31,32.2956
2011-12-30,32.2038
2011-11-30,31.9411
2011-10-31,32.1489
2011-09-30,32.1696
2011-08-31,31.9389
2011-07-29,31.7627
2011-06-30,31.6501
2011-05-31,30.8154
2011-04-29,30.0734
2011-03-31,29.5925
2011-02-28,29.4124
2011-01-31,29.3738
2010-12-31,29.4145
2010-11-30,29.4332
2010-10-29,29.1300
2010-09-30,28.7029
2010-08-31,28.2873
2010-07-30,27.5713
2010-06-30,26.6125
2010-05-28,25.5103
2010-04-30,24.1788
2010-03-31,23.4239
2010-02-26,22.1145
2010-01-29,21.1605
2009-12-31,20.6430
2009-11-30,19.8247
2009-10-30,19.1922
2009-09-30,18.2462
2009-08-31,16.9029
2009-07-31,15.8421
2009-06-30,15.0726
2009-05-29,14.8477
2009-04-30,14.5296
2009-03-31,14.3627
