,WMA_monthly_10
2022-04-04,649.9158
2022-03-31,636.4793
2022-02-28,619.4775
2022-01-31,614.5400
2021-12-31,608.9162
2021-11-30,595.8333
2021-10-29,579.4269
2021-09-30,559.5491
2021-08-31,544.3704
2021-07-30,514.4273
2021-06-30,502.1764
2021-05-28,493.9635
2021-04-30,498.3095
2021-03-31,509.0855
2021-02-26,523.8845
2021-01-29,544.1565
2020-12-31,554.4604
2020-11-30,567.8325
2020-10-30,571.9813
2020-09-30,568.0685
2020-08-31,557.7380
2020-07-31,530.7684
2020-06-30,495.1429
2020-05-29,454.9829
2020-04-30,411.1929
2020-03-31,379.3378
2020-02-28,350.9251
2020-01-31,328.6173
2019-12-31,327.0182
2019-11-29,319.5984
2019-10-31,314.4525
2019-09-30,321.9325
2019-08-30,336.2680
2019-07-31,349.1978
2019-06-28,361.2582
2019-05-31,373.5249
2019-04-30,389.0478
2019-03-29,397.0735
2019-02-28,390.8245
2019-01-31,378.6073
2018-12-31,365.1135
2018-11-30,360.7949
2018-10-31,357.9218
2018-09-28,360.5182
2018-08-31,350.5658
2018-07-31,340.0456
2018-06-29,338.0075
2018-05-31,342.9167
2018-04-30,359.4260
2018-03-29,378.7327
2018-02-28,392.7285
2018-01-31,412.3107
2017-12-29,423.8704
2017-11-30,433.6925
2017-10-31,446.0316
2017-09-29,450.3138
2017-08-31,445.2709
2017-07-31,428.4156
2017-06-30,410.8913
2017-05-31,391.6616
2017-04-28,377.6476
2017-03-31,375.7507
2017-02-28,374.2396
2017-01-31,375.3342
2016-12-30,379.0333
2016-11-30,381.6220
2016-10-31,382.7444
2016-09-30,393.6858
2016-08-31,396.8542
2016-07-29,404.7415
2016-06-30,407.4345
2016-05-31,426.9125
2016-04-29,440.1675
2016-03-31,459.8882
2016-02-29,485.3329
2016-01-29,507.8256
2015-12-31,524.3309
2015-11-30,516.1665
2015-10-30,505.3815
2015-09-30,489.5775
2015-08-31,489.6547
2015-07-31,478.7615
2015-06-30,457.0547
2015-05-29,440.3594
2015-04-30,419.6524
2015-03-31,405.7819
2015-02-27,390.3711
2015-01-30,379.6775
2014-12-31,366.3553
2014-11-28,352.7848
2014-10-31,335.8304
2014-09-30,320.7926
2014-08-29,310.5793
2014-07-31,301.0531
2014-06-30,297.6905
2014-05-30,299.7342
2014-04-30,296.6542
2014-03-31,294.0958
2014-02-28,289.8593
2014-01-31,277.6307
2013-12-31,271.3461
2013-11-29,265.5207
2013-10-31,254.1294
2013-09-30,241.7577
2013-08-30,222.3128
2013-07-31,213.8787
2013-06-28,198.2646
2013-05-31,189.4681
2013-04-30,175.6310
2013-03-28,164.8209
2013-02-28,160.3129
2013-01-31,156.9375
2012-12-31,151.2580
2012-11-30,144.8953
2012-10-31,135.9782
2012-09-28,131.7089
2012-08-31,123.8607
2012-07-31,115.1644
2012-06-29,107.5144
2012-05-31,102.5755
2012-04-30,92.2385
2012-03-30,80.5444
2012-02-29,71.2102
2012-01-31,63.0496
2011-12-30,56.5869
2011-11-30,56.2176
2011-10-31,54.6549
2011-09-30,53.4327
2011-08-31,51.1491
2011-07-29,48.1160
2011-06-30,45.7018
2011-05-31,41.9925
2011-04-29,37.0300
2011-03-31,33.1780
2011-02-28,30.1375
2011-01-31,28.4780
2010-12-31,27.1587
2010-11-30,25.8418
2010-10-29,25.2147
2010-09-30,25.0453
2010-08-31,24.4767
2010-07-30,24.7795
2010-06-30,24.5915
2010-05-28,24.7509
2010-04-30,23.6451
2010-03-31,22.9536
2010-02-26,21.8836
2010-01-29,20.9791
2009-12-31,19.4418
2009-11-30,18.1749
2009-10-30,17.9522
2009-09-30,18.2596
2009-08-31,17.8427
2009-07-31,16.7398
2009-06-30,15.8705
2009-05-29,15.7176
2009-04-30,16.1669
2009-03-31,17.0031
2009-02-27,17.8400
2009-01-30,18.7036
2008-12-31,19.0111
2008-11-28,19.1842
2008-10-31,19.9722
2008-09-30,20.1502
2008-08-29,19.8673
2008-07-31,19.6095
2008-06-30,19.2464
