,WMA_monthly_10
2022-04-04,205.9093
2022-03-31,202.6793
2022-02-28,199.3464
2022-01-31,203.0920
2021-12-31,204.7617
2021-11-30,205.7823
2021-10-29,208.9846
2021-09-30,209.7930
2021-08-31,212.5927
2021-07-30,210.9811
2021-06-30,209.0179
2021-05-28,203.9222
2021-04-30,192.6569
2021-03-31,181.8420
2021-02-26,168.5086
2021-01-29,156.2124
2020-12-31,148.5555
2020-11-30,140.1433
2020-10-30,132.4248
2020-09-30,127.3954
2020-08-31,123.7900
2020-07-31,121.2541
2020-06-30,120.1952
2020-05-29,120.2467
2020-04-30,121.5597
2020-03-31,123.8033
2020-02-28,126.3038
2020-01-31,127.5932
2019-12-31,127.6568
2019-11-29,124.8401
2019-10-31,122.2835
2019-09-30,120.6751
2019-08-30,121.3282
2019-07-31,123.2284
2019-06-28,123.2533
2019-05-31,122.6636
2019-04-30,125.2275
2019-03-29,124.3485
2019-02-28,124.5008
2019-01-31,124.4141
2018-12-31,125.2120
2018-11-30,127.5854
2018-10-31,128.9251
2018-09-28,133.2156
2018-08-31,132.2293
2018-07-31,133.4252
2018-06-29,133.4360
2018-05-31,134.6065
2018-04-30,132.4365
2018-03-29,130.8645
2018-02-28,128.1963
2018-01-31,123.4451
2017-12-29,116.1635
2017-11-30,108.8245
2017-10-31,103.3973
2017-09-29,98.0969
2017-08-31,94.2218
2017-07-31,90.9361
2017-06-30,87.7707
2017-05-31,85.3428
2017-04-28,82.8433
2017-03-31,80.3868
2017-02-28,79.2309
2017-01-31,77.1138
2016-12-30,74.8066
2016-11-30,72.6611
2016-10-31,69.5104
2016-09-30,67.9930
2016-08-31,65.4659
2016-07-29,63.8356
2016-06-30,61.7604
2016-05-31,60.8648
2016-04-29,60.5395
2016-03-31,59.4570
2016-02-29,58.7675
2016-01-29,59.6971
2015-12-31,61.6956
2015-11-30,63.1363
2015-10-30,63.9392
2015-09-30,64.9231
2015-08-31,67.6714
2015-07-31,69.0856
2015-06-30,70.4285
2015-05-29,71.2777
2015-04-30,72.2472
2015-03-31,73.2605
2015-02-27,75.6927
2015-01-30,77.9988
2014-12-31,80.9865
2014-11-28,82.4237
2014-10-31,82.4015
2014-09-30,82.0697
2014-08-29,81.9630
2014-07-31,79.9926
2014-06-30,78.9527
2014-05-30,76.4558
2014-04-30,74.5899
2014-03-31,71.9009
2014-02-28,69.9493
2014-01-31,68.1418
2013-12-31,66.6422
2013-11-29,65.6702
