,WMA_monthly_10
2022-04-04,601.9150
2022-03-31,602.1289
2022-02-28,602.2124
2022-01-31,604.7149
2021-12-31,607.9378
2021-11-30,604.2627
2021-10-29,611.9953
2021-09-30,615.1771
2021-08-31,615.4066
2021-07-30,606.3092
2021-06-30,583.7674
2021-05-28,563.2742
2021-04-30,532.7863
2021-03-31,501.7951
2021-02-26,480.4986
2021-01-29,448.4249
2020-12-31,418.3593
2020-11-30,393.8758
2020-10-30,386.5921
2020-09-30,395.7605
2020-08-31,404.8661
2020-07-31,413.1931
2020-06-30,431.4011
2020-05-29,466.1488
2020-04-30,504.8565
2020-03-31,543.1138
2020-02-28,596.2719
2020-01-31,624.9158
2019-12-31,647.8918
2019-11-29,655.6992
2019-10-31,665.3083
2019-09-30,675.3639
2019-08-30,679.5448
2019-07-31,674.3210
2019-06-28,659.2977
2019-05-31,651.5028
2019-04-30,643.1755
2019-03-29,620.9002
2019-02-28,607.6137
2019-01-31,592.7436
2018-12-31,580.2365
2018-11-30,570.8851
2018-10-31,557.0802
2018-09-28,556.4646
2018-08-31,556.3891
2018-07-31,559.0550
2018-06-29,562.7248
2018-05-31,561.8390
2018-04-30,562.0028
2018-03-29,558.1360
2018-02-28,554.5069
2018-01-31,555.0464
2017-12-29,553.3405
2017-11-30,557.5037
2017-10-31,556.1973
2017-09-29,558.6729
2017-08-31,554.6861
2017-07-31,548.3326
2017-06-30,539.0721
2017-05-31,526.8195
2017-04-28,512.9967
2017-03-31,496.6481
2017-02-28,479.0723
2017-01-31,470.9625
2016-12-30,465.3180
2016-11-30,460.7300
2016-10-31,459.8188
2016-09-30,461.5384
2016-08-31,463.3366
2016-07-29,464.5883
2016-06-30,464.7987
2016-05-31,470.4379
2016-04-29,477.8385
2016-03-31,492.0441
2016-02-29,508.9193
2016-01-29,526.8144
2015-12-31,548.0134
2015-11-30,571.4424
2015-10-30,585.8413
2015-09-30,597.9331
2015-08-31,605.4888
2015-07-31,595.5714
2015-06-30,576.4318
2015-05-29,557.8646
2015-04-30,535.8885
2015-03-31,515.6677
2015-02-27,488.9362
2015-01-30,465.4636
2014-12-31,444.8163
2014-11-28,430.3260
2014-10-31,410.5397
2014-09-30,400.2600
2014-08-29,398.6874
2014-07-31,394.2491
2014-06-30,389.3165
