,WMA_monthly_10
2015-10-30,9.8579
2015-09-30,9.7892
2015-08-31,9.7031
2015-07-31,9.7795
2015-06-30,9.6673
2015-05-29,9.6313
2015-04-30,9.6636
2015-03-31,9.7421
2015-02-27,9.5920
2015-01-30,9.5729
2014-12-31,9.7169
2014-11-28,9.6402
2014-10-31,9.6068
2014-09-30,9.5998
2014-08-29,9.5713
2014-07-31,9.4972
2014-06-30,9.4371
2014-05-30,9.3491
2014-04-30,9.2654
2014-03-31,9.1387
2014-02-28,9.0096
2014-01-31,8.9151
2013-12-31,8.9004
2013-11-29,8.7986
2013-10-31,8.6953
2013-09-30,8.6453
2013-08-30,8.5647
2013-07-31,8.4412
2013-06-28,8.2267
2013-05-31,8.0430
2013-04-30,7.9362
2013-03-28,7.8361
2013-02-28,7.6286
2013-01-31,7.4104
2012-12-31,7.1760
2012-11-30,6.9882
2012-10-31,6.7844
2012-09-28,6.4788
2012-08-31,6.2221
2012-07-31,6.0739
2012-06-29,6.0683
2012-05-31,6.0528
2012-04-30,6.0945
2012-03-30,6.0184
2012-02-29,5.9246
2012-01-31,5.9468
2011-12-30,6.0456
2011-11-30,6.3049
2011-10-31,6.7547
2011-09-30,7.2089
2011-08-31,7.8466
2011-07-29,8.4748
2011-06-30,8.8415
2011-05-31,9.2656
2011-04-29,9.5817
2011-03-31,9.8820
2011-02-28,10.1976
2011-01-31,10.2400
2010-12-31,10.4322
2010-11-30,10.3506
2010-10-29,10.5096
2010-09-30,10.6713
2010-08-31,10.7450
2010-07-30,10.9487
2010-06-30,11.0410
2010-05-28,11.1662
2010-04-30,11.2487
2010-03-31,11.2377
2010-02-26,11.0700
2010-01-29,10.9785
2009-12-31,10.9188
2009-11-30,10.7339
2009-10-30,10.5821
2009-09-30,10.5100
2009-08-31,10.4811
2009-07-31,10.5304
2009-06-30,10.5176
2009-05-29,10.6863
2009-04-30,10.9932
2009-03-31,11.4151
2009-02-27,12.0466
2009-01-30,12.9898
2008-12-31,13.8555
2008-11-28,14.0864
2008-10-31,14.1999
2008-09-30,13.9714
2008-08-29,13.7442
2008-07-31,13.4733
2008-06-30,13.2009
2008-05-30,13.1147
2008-04-30,12.7858
2008-03-31,12.1832
2008-02-29,11.7188
2008-01-31,11.4710
2007-12-31,11.1225
2007-11-30,10.9390
2007-10-31,10.7035
2007-09-28,10.3904
2007-08-31,10.0838
2007-07-31,9.9279
2007-06-29,10.0734
2007-05-31,10.2274
2007-04-30,10.2397
2007-03-30,10.2299
2007-02-28,10.1783
2007-01-31,10.1614
2006-12-29,10.0841
2006-11-30,9.9851
2006-10-31,9.9543
2006-09-29,9.8459
2006-08-31,9.7820
2006-07-31,9.7236
2006-06-30,9.6688
2006-05-31,9.5522
2006-04-28,9.3576
2006-03-31,9.1815
2006-02-28,8.9847
2006-01-31,8.8012
2005-12-30,8.6776
2005-11-30,8.5845
2005-10-31,8.5035
2005-09-30,8.4338
2005-08-31,8.3616
2005-07-29,8.1941
2005-06-30,8.1111
2005-05-31,8.0716
2005-04-29,8.1180
2005-03-31,8.2248
2005-02-28,8.1876
2005-01-31,8.1068
2004-12-31,8.1255
2004-11-30,8.0829
2004-10-29,7.8969
2004-09-30,7.8716
2004-08-31,7.8782
2004-07-30,7.9449
2004-06-30,7.9844
2004-05-28,8.0532
2004-04-30,7.9870
2004-03-31,7.9757
2004-02-27,7.7581
2004-01-30,7.4258
2003-12-31,7.0000
2003-11-28,6.5472
2003-10-31,6.1079
2003-09-30,5.6727
2003-08-29,5.3386
2003-07-31,5.0399
2003-06-30,4.7684
2003-05-30,4.5359
2003-04-30,4.2799
2003-03-31,4.0987
2003-02-28,4.0318
2003-01-31,4.0120
2002-12-31,3.9766
2002-11-29,3.9508
2002-10-31,3.8856
2002-09-30,3.8238
2002-08-30,3.8414
2002-07-31,3.7422
2002-06-28,3.6246
2002-05-31,3.4156
2002-04-30,3.1908
2002-03-28,2.9715
2002-02-28,2.8303
2002-01-31,2.6831
2001-12-31,2.5399
2001-11-30,2.4640
2001-10-31,2.4086
2001-09-28,2.3733
2001-08-31,2.3218
2001-07-31,2.2831
2001-06-29,2.1816
2001-05-31,2.1105
2001-04-30,2.0496
2001-03-30,2.0015
2001-02-28,1.9700
2001-01-31,1.9235
2000-12-29,1.8616
2000-11-30,1.7905
2000-10-31,1.7282
2000-09-29,1.6795
