,WMA_monthly_10
2022-04-04,532.7175
2022-03-31,552.7804
2022-02-28,576.1316
2022-01-31,598.0295
2021-12-31,606.7431
2021-11-30,607.5478
2021-10-29,585.8256
2021-09-30,564.9155
2021-08-31,555.8080
2021-07-30,526.7660
2021-06-30,502.9876
2021-05-28,484.4393
2021-04-30,479.5335
2021-03-31,472.6162
2021-02-26,470.0795
2021-01-29,468.4695
2020-12-31,464.4680
2020-11-30,450.1302
2020-10-30,437.4136
2020-09-30,428.2682
2020-08-31,407.9555
2020-07-31,379.1871
2020-06-30,359.9211
2020-05-29,339.5515
2020-04-30,326.4429
2020-03-31,318.2545
2020-02-28,315.6418
2020-01-31,307.1260
2019-12-31,295.9765
2019-11-29,287.4815
2019-10-31,281.5516
2019-09-30,280.4275
2019-08-30,279.1476
2019-07-31,275.6615
2019-06-28,269.0405
2019-05-31,262.6189
2019-04-30,260.0387
2019-03-29,253.2960
2019-02-28,250.3785
2019-01-31,247.4429
2018-12-31,246.5993
2018-11-30,249.3682
2018-10-31,246.7256
2018-09-28,243.7336
2018-08-31,234.7347
2018-07-31,225.3004
2018-06-29,217.5533
2018-05-31,208.3525
2018-04-30,196.2884
2018-03-29,187.7995
2018-02-28,178.9647
2018-01-31,170.0229
2017-12-29,161.5187
2017-11-30,156.4382
2017-10-31,148.9869
2017-09-29,141.3700
2017-08-31,137.6336
2017-07-31,131.9436
2017-06-30,127.1400
2017-05-31,122.5431
2017-04-28,117.0698
2017-03-31,112.3829
2017-02-28,107.7949
2017-01-31,104.9120
2016-12-30,102.5749
2016-11-30,101.8105
2016-10-31,100.8229
2016-09-30,98.7340
2016-08-31,96.1473
2016-07-29,94.4451
2016-06-30,93.2676
2016-05-31,92.1535
2016-04-29,90.0524
2016-03-31,88.6656
2016-02-29,87.0878
2016-01-29,86.9175
2015-12-31,85.7473
2015-11-30,83.4327
2015-10-30,81.1813
2015-09-30,79.1487
2015-08-31,78.1318
2015-07-31,77.6249
2015-06-30,76.2635
2015-05-29,74.9145
