,WMA_monthly_10
2022-04-04,226.5000
2022-03-31,222.3675
2022-02-28,218.6137
2022-01-31,217.7526
2021-12-31,217.4143
2021-11-30,217.3740
2021-10-29,222.6730
2021-09-30,227.1484
2021-08-31,230.6898
2021-07-30,231.6657
2021-06-30,230.2358
2021-05-28,228.4895
2021-04-30,227.7742
2021-03-31,226.9006
2021-02-26,223.9917
2021-01-29,225.4289
2020-12-31,223.5269
2020-11-30,223.0403
2020-10-30,223.7257
2020-09-30,225.8911
2020-08-31,221.1721
2020-07-31,215.8042
2020-06-30,211.2704
2020-05-29,207.7138
2020-04-30,204.3882
2020-03-31,198.6860
2020-02-28,198.5607
2020-01-31,198.5103
2019-12-31,195.4114
2019-11-29,187.1159
2019-10-31,178.9963
2019-09-30,174.3788
2019-08-30,173.2656
2019-07-31,169.2333
2019-06-28,169.4231
2019-05-31,170.1830
2019-04-30,174.2974
2019-03-29,176.5716
2019-02-28,176.8368
2019-01-31,176.7431
2018-12-31,177.0503
2018-11-30,175.8659
2018-10-31,171.9865
2018-09-28,170.5060
2018-08-31,166.0674
2018-07-31,162.3721
2018-06-29,159.1970
2018-05-31,157.7972
2018-04-30,157.0443
2018-03-29,157.2493
2018-02-28,157.8030
2018-01-31,155.8048
2017-12-29,153.2510
2017-11-30,152.6315
2017-10-31,151.3569
2017-09-29,149.8307
2017-08-31,145.7916
2017-07-31,142.4914
2017-06-30,139.7214
2017-05-31,137.2227
2017-04-28,137.6089
2017-03-31,136.6787
2017-02-28,135.4868
2017-01-31,131.9858
2016-12-30,131.6237
2016-11-30,132.7931
2016-10-31,134.3705
2016-09-30,136.8319
2016-08-31,135.1791
2016-07-29,132.7786
2016-06-30,129.6629
2016-05-31,129.5634
2016-04-29,128.7938
2016-03-31,128.0167
2016-02-29,128.5785
2016-01-29,130.4994
2015-12-31,131.0559
2015-11-30,130.0466
2015-10-30,129.0439
2015-09-30,128.5921
2015-08-31,131.5405
2015-07-31,132.5432
2015-06-30,129.3426
2015-05-29,129.3751
2015-04-30,128.5244
2015-03-31,126.9266
2015-02-27,124.3570
2015-01-30,121.3859
2014-12-31,118.8937
2014-11-28,114.8017
2014-10-31,109.0874
2014-09-30,103.1896
2014-08-29,100.1006
2014-07-31,96.7935
2014-06-30,95.1056
2014-05-30,94.5884
2014-04-30,94.2790
2014-03-31,94.4748
2014-02-28,92.6113
2014-01-31,90.3293
2013-12-31,88.6206
2013-11-29,87.2776
2013-10-31,85.4930
2013-09-30,83.0237
2013-08-30,80.8133
2013-07-31,78.6876
2013-06-28,76.3607
2013-05-31,75.1997
2013-04-30,73.4857
2013-03-28,70.8368
2013-02-28,67.9430
2013-01-31,66.3174
2012-12-31,65.3747
2012-11-30,64.0514
2012-10-31,62.0367
2012-09-28,60.0736
2012-08-31,58.0358
2012-07-31,55.6539
2012-06-29,53.1060
2012-05-31,51.6767
2012-04-30,50.5031
2012-03-30,48.9611
2012-02-29,47.7454
2012-01-31,46.3534
2011-12-30,44.8114
2011-11-30,43.6047
2011-10-31,43.2380
2011-09-30,42.9638
2011-08-31,42.9776
2011-07-29,42.9498
2011-06-30,43.0682
2011-05-31,42.5756
2011-04-29,41.6937
2011-03-31,41.2672
2011-02-28,41.2916
2011-01-31,41.6951
2010-12-31,41.6419
2010-11-30,41.6377
2010-10-29,42.0225
2010-09-30,41.7710
2010-08-31,41.8269
2010-07-30,42.4864
2010-06-30,42.7387
2010-05-28,43.3603
2010-04-30,44.2431
2010-03-31,44.2937
2010-02-26,43.8538
2010-01-29,43.7504
2009-12-31,43.2613
2009-11-30,42.9320
2009-10-30,42.6124
2009-09-30,42.7313
2009-08-31,41.8627
2009-07-31,41.0585
2009-06-30,39.8590
2009-05-29,40.1046
2009-04-30,40.9457
2009-03-31,41.9735
2009-02-27,42.7783
2009-01-30,43.5669
2008-12-31,43.3475
2008-11-28,42.5530
2008-10-31,41.9420
2008-09-30,40.5366
2008-08-29,39.1616
2008-07-31,37.2212
2008-06-30,35.2270
2008-05-30,35.4316
2008-04-30,36.2082
2008-03-31,37.4733
2008-02-29,38.9555
2008-01-31,40.1758
2007-12-31,41.3764
2007-11-30,42.8465
2007-10-31,43.2986
2007-09-28,43.4942
2007-08-31,44.1063
2007-07-31,45.9794
2007-06-29,47.5942
2007-05-31,49.1706
2007-04-30,50.7701
2007-03-30,51.3123
2007-02-28,53.1698
2007-01-31,53.9065
2006-12-29,53.8242
2006-11-30,54.1293
2006-10-31,54.0793
2006-09-29,53.3913
2006-08-31,53.4453
2006-07-31,54.0933
2006-06-30,54.6459
2006-05-31,56.0280
2006-04-28,57.2507
2006-03-31,58.3572
2006-02-28,58.6175
2006-01-31,58.2561
2005-12-30,58.0512
2005-11-30,56.7730
2005-10-31,54.9455
2005-09-30,53.6986
2005-08-31,51.6130
2005-07-29,49.1731
2005-06-30,46.4311
2005-05-31,46.3661
2005-04-29,45.9260
2005-03-31,46.0445
2005-02-28,46.1141
2005-01-31,45.6370
2004-12-31,45.0149
2004-11-30,44.1178
2004-10-29,43.8583
2004-09-30,44.1204
2004-08-31,44.3924
2004-07-30,44.3529
2004-06-30,44.7561
2004-05-28,45.6401
2004-04-30,46.7114
2004-03-31,47.6771
2004-02-27,48.4920
2004-01-30,48.5257
2003-12-31,48.3024
2003-11-28,48.3796
2003-10-31,48.9456
2003-09-30,48.7470
2003-08-29,47.9219
2003-07-31,46.6286
2003-06-30,44.4619
2003-05-30,42.4902
2003-04-30,40.4196
2003-03-31,38.5578
2003-02-28,37.0808
2003-01-31,35.9851
2002-12-31,35.5242
2002-11-29,35.5633
2002-10-31,35.8771
2002-09-30,36.4149
2002-08-30,37.9783
2002-07-31,39.2417
2002-06-28,40.6031
2002-05-31,42.8017
2002-04-30,44.4086
2002-03-28,45.3920
2002-02-28,45.5205
2002-01-31,45.9301
2001-12-31,46.7511
2001-11-30,47.6588
