,WMA_monthly_10
2022-04-04,141.8688
2022-03-31,144.0349
2022-02-28,146.4749
2022-01-31,146.6552
2021-12-31,146.5444
2021-11-30,142.5211
2021-10-29,139.2029
2021-09-30,136.9278
2021-08-31,135.7965
2021-07-30,131.3271
2021-06-30,126.5289
2021-05-28,123.2223
2021-04-30,118.9651
2021-03-31,114.0477
2021-02-26,109.2141
2021-01-29,103.1755
2020-12-31,97.9008
2020-11-30,91.8006
2020-10-30,86.5460
2020-09-30,84.3733
2020-08-31,81.9312
2020-07-31,79.5319
2020-06-30,78.6004
2020-05-29,79.1451
2020-04-30,79.9057
2020-03-31,82.4939
2020-02-28,87.2771
2020-01-31,88.7528
2019-12-31,88.4490
2019-11-29,87.2420
2019-10-31,86.3480
2019-09-30,85.8327
2019-08-30,84.3727
2019-07-31,82.9510
2019-06-28,81.3026
2019-05-31,78.9716
2019-04-30,78.7696
2019-03-29,76.5553
2019-02-28,77.0962
2019-01-31,77.5403
2018-12-31,78.5539
2018-11-30,80.9233
2018-10-31,83.4753
2018-09-28,86.6742
2018-08-31,87.8303
2018-07-31,88.3081
2018-06-29,88.3442
2018-05-31,88.7811
2018-04-30,88.4662
2018-03-29,88.2111
2018-02-28,86.2071
2018-01-31,83.2063
2017-12-29,79.8798
2017-11-30,77.4489
2017-10-31,74.7571
2017-09-29,72.3325
2017-08-31,70.9573
2017-07-31,69.8598
2017-06-30,68.4149
2017-05-31,66.9867
2017-04-28,65.1995
2017-03-31,63.3745
2017-02-28,61.7598
2017-01-31,59.8879
2016-12-30,57.8733
2016-11-30,56.4747
2016-10-31,55.1520
2016-09-30,54.6828
2016-08-31,53.9909
2016-07-29,53.4223
2016-06-30,53.4283
2016-05-31,53.9706
2016-04-29,54.0344
2016-03-31,54.3045
2016-02-29,54.2757
2016-01-29,55.1906
2015-12-31,56.3354
2015-11-30,56.3832
2015-10-30,55.9995
2015-09-30,56.0598
2015-08-31,56.9039
2015-07-31,57.8553
2015-06-30,58.5002
2015-05-29,58.5673
2015-04-30,57.7543
2015-03-31,57.2941
2015-02-27,55.8240
2015-01-30,53.9465
2014-12-31,52.8077
2014-11-28,51.9779
2014-10-31,50.7637
2014-09-30,49.8778
2014-08-29,49.7689
2014-07-31,48.2189
2014-06-30,46.5809
2014-05-30,44.6559
2014-04-30,42.8703
2014-03-31,42.0208
2014-02-28,40.7725
2014-01-31,39.5301
2013-12-31,38.3984
2013-11-29,37.2446
2013-10-31,36.2188
2013-09-30,35.1909
2013-08-30,33.8875
2013-07-31,32.7255
2013-06-28,31.0782
2013-05-31,30.0331
2013-04-30,28.9794
2013-03-28,27.9081
2013-02-28,26.9069
2013-01-31,26.0889
2012-12-31,25.4304
2012-11-30,24.9932
2012-10-31,24.7916
2012-09-28,24.9974
2012-08-31,24.9189
2012-07-31,24.6785
2012-06-29,24.6836
2012-05-31,24.8114
2012-04-30,25.0344
2012-03-30,24.6118
2012-02-29,24.1437
2012-01-31,23.6827
2011-12-30,23.5716
2011-11-30,23.9543
2011-10-31,24.2680
2011-09-30,24.0926
2011-08-31,24.9125
2011-07-29,25.4124
2011-06-30,25.3646
2011-05-31,24.8462
2011-04-29,24.1832
2011-03-31,23.5300
2011-02-28,22.9250
2011-01-31,22.1241
2010-12-31,21.1795
2010-11-30,20.2083
2010-10-29,19.8235
2010-09-30,19.1789
2010-08-31,18.7664
2010-07-30,18.9317
2010-06-30,18.7140
2010-05-28,18.6636
2010-04-30,18.0951
2010-03-31,16.9298
2010-02-26,16.2221
2010-01-29,15.6634
2009-12-31,15.0210
2009-11-30,14.2268
2009-10-30,13.5046
2009-09-30,12.9597
2009-08-31,12.2069
2009-07-31,11.3580
2009-06-30,10.7451
2009-05-29,10.6585
2009-04-30,10.9092
2009-03-31,11.3660
2009-02-27,12.9860
2009-01-30,15.1332
2008-12-31,16.9414
2008-11-28,18.7132
2008-10-31,20.6565
2008-09-30,22.4454
2008-08-29,23.3682
2008-07-31,23.6828
2008-06-30,23.9921
2008-05-30,23.9772
2008-04-30,23.3861
