,WMA_monthly_10
2022-04-04,74.4444
2022-03-31,74.0180
2022-02-28,73.2105
2022-01-31,73.3282
2021-12-31,73.6902
2021-11-30,72.8218
2021-10-29,72.3771
2021-09-30,72.1818
2021-08-31,71.8105
2021-07-30,70.2805
2021-06-30,69.3420
2021-05-28,69.7889
2021-04-30,71.0235
2021-03-31,71.6498
2021-02-26,70.2820
2021-01-29,68.9307
2020-12-31,65.3789
2020-11-30,62.6142
2020-10-30,60.2384
2020-09-30,57.6169
2020-08-31,55.1473
2020-07-31,53.6975
2020-06-30,50.0678
2020-05-29,48.6231
2020-04-30,47.8738
2020-03-31,47.6140
2020-02-28,50.2435
2020-01-31,50.6740
2019-12-31,49.8478
2019-11-29,49.1678
2019-10-31,48.5238
2019-09-30,48.2960
2019-08-30,47.5613
2019-07-31,46.8415
2019-06-28,45.5931
2019-05-31,44.7818
2019-04-30,44.6796
2019-03-29,44.0260
2019-02-28,42.8140
2019-01-31,41.6773
2018-12-31,40.9125
2018-11-30,40.7065
2018-10-31,39.8676
2018-09-28,40.0825
2018-08-31,39.9491
2018-07-31,40.0027
2018-06-29,39.3705
2018-05-31,39.2920
2018-04-30,39.6665
2018-03-29,39.9973
2018-02-28,40.6962
2018-01-31,41.2427
2017-12-29,41.0829
2017-11-30,40.8745
2017-10-31,40.8318
2017-09-29,41.5340
2017-08-31,42.4760
2017-07-31,43.0236
2017-06-30,42.4535
2017-05-31,41.5440
2017-04-28,40.9233
2017-03-31,39.7762
2017-02-28,38.9538
2017-01-31,38.3625
2016-12-30,37.6707
2016-11-30,36.9536
2016-10-31,36.4922
2016-09-30,36.4922
2016-08-31,36.0071
2016-07-29,35.6045
2016-06-30,35.2009
2016-05-31,35.5811
2016-04-29,36.1276
2016-03-31,36.9045
2016-02-29,37.5391
2016-01-29,38.1338
2015-12-31,38.8374
2015-11-30,38.5625
2015-10-30,37.8044
2015-09-30,37.0967
2015-08-31,36.1158
2015-07-31,34.9636
2015-06-30,32.9782
2015-05-29,31.4075
2015-04-30,30.0767
2015-03-31,28.9625
2015-02-27,27.8223
2015-01-30,26.5921
2014-12-31,25.5671
2014-11-28,25.1110
2014-10-31,24.5451
2014-09-30,24.0203
2014-08-29,23.7984
2014-07-31,23.4329
2014-06-30,22.7507
2014-05-30,22.1265
2014-04-30,21.6362
2014-03-31,21.7434
2014-02-28,21.7433
2014-01-31,21.6665
2013-12-31,21.6887
2013-11-29,21.5213
2013-10-31,21.3729
2013-09-30,21.1843
2013-08-30,21.2807
2013-07-31,21.2386
2013-06-28,20.9042
2013-05-31,21.1939
2013-04-30,21.1795
2013-03-28,21.1927
2013-02-28,20.6935
2013-01-31,20.2869
2012-12-31,19.4715
2012-11-30,19.3655
2012-10-31,19.4524
2012-09-28,19.2027
2012-08-31,18.9784
2012-07-31,18.7975
2012-06-29,18.7582
2012-05-31,18.7807
2012-04-30,19.0689
2012-03-30,18.9471
2012-02-29,18.3825
2012-01-31,17.9905
2011-12-30,17.6933
2011-11-30,17.9682
2011-10-31,18.2669
2011-09-30,18.8856
2011-08-31,19.6915
2011-07-29,20.2262
2011-06-30,20.3635
2011-05-31,20.1009
2011-04-29,19.4627
2011-03-31,18.5829
2011-02-28,17.5376
2011-01-31,16.8178
2010-12-31,16.1202
2010-11-30,15.5940
2010-10-29,15.4836
2010-09-30,15.4127
2010-08-31,15.3175
2010-07-30,15.5658
2010-06-30,15.8615
2010-05-28,16.2413
2010-04-30,16.4409
2010-03-31,16.0327
2010-02-26,15.3978
2010-01-29,14.9540
2009-12-31,14.8705
