,WMA_monthly_10
2022-04-04,285.3743
2022-03-31,291.6808
2022-02-28,300.2871
2022-01-31,306.5944
2021-12-31,308.0084
2021-11-30,295.2161
2021-10-29,284.3605
2021-09-30,274.9294
2021-08-31,271.5971
2021-07-30,262.5494
2021-06-30,254.7977
2021-05-28,249.4981
2021-04-30,240.9422
2021-03-31,232.7409
2021-02-26,228.6782
2021-01-29,227.1903
2020-12-31,223.7031
2020-11-30,216.3013
2020-10-30,206.9632
2020-09-30,200.6313
2020-08-31,193.0702
2020-07-31,186.4262
2020-06-30,180.6367
2020-05-29,178.7081
2020-04-30,175.3128
2020-03-31,174.9444
2020-02-28,178.9026
2020-01-31,179.0542
2019-12-31,176.1244
2019-11-29,170.7043
2019-10-31,164.3244
2019-09-30,157.5734
2019-08-30,151.3898
2019-07-31,145.7656
2019-06-28,140.6593
2019-05-31,138.7605
2019-04-30,139.2644
2019-03-29,137.4479
2019-02-28,136.7376
2019-01-31,135.4741
2018-12-31,134.7768
2018-11-30,135.7659
2018-10-31,134.8899
2018-09-28,135.9463
2018-08-31,133.0293
2018-07-31,129.7153
2018-06-29,126.8257
2018-05-31,125.4683
2018-04-30,125.5086
2018-03-29,126.1660
2018-02-28,125.0242
2018-01-31,122.9183
2017-12-29,119.3177
2017-11-30,115.5239
2017-10-31,111.7742
2017-09-29,107.5752
2017-08-31,105.0066
2017-07-31,102.9661
2017-06-30,100.7261
2017-05-31,97.2849
2017-04-28,94.7535
2017-03-31,91.8503
2017-02-28,90.2419
2017-01-31,88.5866
2016-12-30,87.1284
2016-11-30,87.6950
2016-10-31,88.1727
2016-09-30,90.1445
2016-08-31,90.2652
2016-07-29,89.8644
2016-06-30,88.1368
2016-05-31,86.5275
2016-04-29,84.9723
2016-03-31,83.5987
2016-02-29,82.3832
2016-01-29,82.0065
2015-12-31,82.6791
2015-11-30,83.2616
2015-10-30,82.8605
2015-09-30,82.9938
2015-08-31,85.7541
2015-07-31,86.4697
2015-06-30,85.6300
2015-05-29,84.6139
2015-04-30,82.3722
2015-03-31,80.3344
2015-02-27,77.4663
2015-01-30,74.0629
2014-12-31,71.0573
2014-11-28,68.1549
2014-10-31,65.9220
2014-09-30,64.3166
2014-08-29,63.0966
2014-07-31,61.7449
2014-06-30,60.9504
2014-05-30,59.9153
2014-04-30,58.8273
2014-03-31,57.9003
2014-02-28,57.0683
2014-01-31,55.9393
2013-12-31,55.7178
2013-11-29,55.3526
2013-10-31,54.8865
2013-09-30,53.9719
2013-08-30,53.2094
2013-07-31,52.8176
2013-06-28,52.2079
2013-05-31,51.2695
2013-04-30,49.3564
2013-03-28,47.4833
2013-02-28,46.1758
2013-01-31,45.0366
2012-12-31,43.5942
2012-11-30,42.3270
2012-10-31,40.8205
2012-09-28,39.5857
2012-08-31,37.6536
2012-07-31,35.7036
2012-06-29,33.9214
2012-05-31,31.9327
2012-04-30,29.7975
2012-03-30,27.9936
2012-02-29,26.7066
2012-01-31,25.6002
2011-12-30,24.7428
2011-11-30,24.2920
2011-10-31,23.9549
2011-09-30,23.8621
2011-08-31,24.2198
2011-07-29,24.4778
2011-06-30,24.6622
2011-05-31,24.4054
2011-04-29,23.8252
2011-03-31,23.4885
2011-02-28,23.0145
2011-01-31,22.6115
2010-12-31,21.9909
2010-11-30,21.3086
2010-10-29,21.0759
2010-09-30,20.8614
2010-08-31,20.4496
2010-07-30,20.2144
2010-06-30,20.0111
2010-05-28,19.7528
2010-04-30,18.9917
2010-03-31,18.0396
2010-02-26,17.5538
2010-01-29,17.2528
2009-12-31,16.9072
2009-11-30,16.5641
2009-10-30,16.1882
2009-09-30,16.0380
2009-08-31,15.7121
2009-07-31,15.3589
2009-06-30,15.1423
2009-05-29,15.1525
2009-04-30,15.2070
2009-03-31,15.0209
2009-02-27,15.0918
2009-01-30,15.5147
2008-12-31,15.8755
2008-11-28,15.5751
2008-10-31,15.3000
2008-09-30,15.1484
2008-08-29,15.0072
2008-07-31,14.8149
2008-06-30,14.9666
2008-05-30,15.5997
2008-04-30,15.7763
2008-03-31,16.0625
2008-02-29,16.6423
2008-01-31,17.2387
2007-12-31,17.6256
2007-11-30,18.0034
2007-10-31,18.1665
2007-09-28,18.2850
2007-08-31,18.2944
2007-07-31,18.0857
2007-06-29,17.7862
2007-05-31,17.5693
2007-04-30,17.2056
2007-03-30,16.9648
2007-02-28,16.5218
2007-01-31,15.9720
2006-12-29,15.2128
2006-11-30,14.6304
2006-10-31,14.0462
2006-09-29,13.5656
2006-08-31,13.1920
2006-07-31,12.9722
2006-06-30,12.7800
2006-05-31,12.7306
2006-04-28,12.6297
2006-03-31,12.3946
2006-02-28,12.2048
2006-01-31,12.2209
2005-12-30,11.8254
2005-11-30,11.7816
2005-10-31,11.8069
