,WMA_monthly_10
2022-04-04,231.1816
2022-03-31,220.7089
2022-02-28,210.6791
2022-01-31,206.0616
2021-12-31,198.5631
2021-11-30,195.2000
2021-10-29,198.5413
2021-09-30,203.1827
2021-08-31,209.3107
2021-07-30,212.1491
2021-06-30,216.0355
2021-05-28,221.3216
2021-04-30,226.4873
2021-03-31,231.2240
2021-02-26,237.8911
2021-01-29,245.6864
2020-12-31,250.6375
2020-11-30,254.0447
2020-10-30,259.0011
2020-09-30,267.6755
2020-08-31,263.8413
2020-07-31,257.2136
2020-06-30,250.0155
2020-05-29,237.4829
2020-04-30,223.1715
2020-03-31,214.3105
2020-02-28,206.5538
2020-01-31,200.3271
2019-12-31,192.7676
2019-11-29,186.1318
2019-10-31,178.4262
2019-09-30,174.9556
2019-08-30,176.4300
2019-07-31,175.7851
2019-06-28,178.0515
2019-05-31,177.2891
2019-04-30,179.8153
2019-03-29,181.8502
2019-02-28,180.6187
2019-01-31,177.8675
2018-12-31,174.2156
2018-11-30,175.1515
2018-10-31,173.0924
2018-09-28,172.7369
2018-08-31,167.2678
2018-07-31,162.6211
2018-06-29,159.2560
2018-05-31,156.6451
2018-04-30,156.8964
2018-03-29,156.8587
2018-02-28,154.3196
2018-01-31,150.3582
2017-12-29,145.1982
2017-11-30,142.0538
2017-10-31,138.8600
2017-09-29,133.9942
2017-08-31,126.7915
2017-07-31,116.5036
2017-06-30,106.6265
2017-05-31,100.2975
2017-04-28,94.4429
2017-03-31,88.9651
2017-02-28,84.8200
2017-01-31,83.9662
2016-12-30,83.8600
2016-11-30,86.1869
2016-10-31,87.2364
2016-09-30,90.2398
2016-08-31,91.9460
2016-07-29,92.8745
2016-06-30,93.4802
2016-05-31,96.8367
2016-04-29,99.6578
2016-03-31,104.7924
2016-02-29,111.6960
2016-01-29,118.1958
2015-12-31,124.2342
2015-11-30,123.7780
2015-10-30,122.3305
2015-09-30,121.6151
2015-08-31,124.8949
2015-07-31,123.6533
2015-06-30,120.6391
2015-05-29,119.1756
2015-04-30,116.1216
2015-03-31,113.4585
2015-02-27,110.9298
2015-01-30,107.1951
2014-12-31,104.4327
2014-11-28,99.4060
2014-10-31,93.8404
2014-09-30,88.5304
2014-08-29,82.5005
2014-07-31,79.4740
2014-06-30,77.0567
2014-05-30,73.2353
2014-04-30,73.6273
2014-03-31,75.0731
2014-02-28,76.1445
2014-01-31,75.2989
2013-12-31,74.3465
2013-11-29,73.7564
2013-10-31,73.6055
2013-09-30,72.5682
2013-08-30,70.0631
2013-07-31,67.1913
2013-06-28,63.0393
2013-05-31,58.3540
2013-04-30,53.0411
2013-03-28,47.9864
2013-02-28,46.9965
2013-01-31,47.3369
2012-12-31,47.9796
2012-11-30,49.0918
2012-10-31,50.5360
2012-09-28,50.1625
2012-08-31,47.9164
2012-07-31,45.8858
2012-06-29,44.6580
2012-05-31,41.8893
2012-04-30,38.2227
2012-03-30,38.7218
2012-02-29,38.9969
2012-01-31,39.9453
2011-12-30,41.4515
2011-11-30,43.8824
2011-10-31,47.2605
2011-09-30,48.6285
2011-08-31,48.9051
2011-07-29,48.9076
2011-06-30,47.3976
2011-05-31,45.5244
2011-04-29,42.9178
2011-03-31,39.7158
2011-02-28,37.5658
2011-01-31,35.5013
2010-12-31,34.8873
2010-11-30,35.0753
2010-10-29,35.7045
2010-09-30,35.4765
2010-08-31,36.0040
2010-07-30,36.7651
2010-06-30,37.5396
2010-05-28,38.5344
2010-04-30,39.2476
2010-03-31,39.1500
2010-02-26,38.4687
2010-01-29,37.6707
2009-12-31,37.0860
2009-11-30,35.4611
2009-10-30,34.4640
2009-09-30,34.3655
2009-08-31,33.2358
2009-07-31,31.9916
2009-06-30,30.9516
2009-05-29,29.7533
2009-04-30,29.7682
2009-03-31,29.6404
2009-02-27,29.8907
2009-01-30,29.8007
2008-12-31,29.0151
2008-11-28,28.4807
2008-10-31,28.9222
2008-09-30,29.0149
2008-08-29,27.6867
2008-07-31,27.6182
2008-06-30,26.2316
2008-05-30,25.1322
2008-04-30,24.9795
2008-03-31,25.4475
