,WMA_monthly_10
2022-04-04,306.4176
2022-03-31,298.7953
2022-02-28,292.3555
2022-01-31,285.4360
2021-12-31,294.1751
2021-11-30,295.5367
2021-10-29,287.6015
2021-09-30,274.1251
2021-08-31,277.1462
2021-07-30,275.1184
2021-06-30,278.2155
2021-05-28,277.2376
2021-04-30,278.0905
2021-03-31,275.6696
2021-02-26,266.2571
2021-01-29,251.4733
2020-12-31,234.7504
2020-11-30,208.8947
2020-10-30,187.2442
2020-09-30,166.3264
2020-08-31,146.0751
2020-07-31,126.4749
2020-06-30,113.5860
2020-05-29,106.2669
2020-04-30,96.9865
2020-03-31,92.3238
2020-02-28,92.5484
2020-01-31,83.5216
2019-12-31,78.2844
2019-11-29,72.5902
2019-10-31,68.6593
2019-09-30,63.2127
2019-08-30,57.1773
2019-07-31,50.6838
2019-06-28,46.7235
2019-05-31,43.0029
2019-04-30,40.8909
2019-03-29,40.5307
2019-02-28,41.7045
2019-01-31,42.2345
2018-12-31,42.6465
2018-11-30,44.9104
2018-10-31,46.4227
2018-09-28,47.9500
2018-08-31,49.6509
2018-07-31,49.2045
2018-06-29,47.3455
2018-05-31,46.0845
2018-04-30,42.7709
2018-03-29,39.4455
2018-02-28,35.5109
2018-01-31,31.4236
2017-12-29,29.5400
2017-11-30,26.9400
2017-10-31,24.1227
2017-09-29,21.5791
2017-08-31,19.5382
2017-07-31,17.5873
2017-06-30,16.2233
2017-05-31,15.3415
2017-04-28,14.7015
2017-03-31,14.5696
2017-02-28,14.6515
2017-01-31,15.1267
2016-12-30,16.1327
2016-11-30,17.4582
2016-10-31,18.9122
2016-09-30,20.5384
2016-08-31,21.5664
2016-07-29,22.6593
2016-06-30,23.6835
2016-05-31,24.4989
2016-04-29,25.0693
2016-03-31,24.9153
2016-02-29,25.2849
2016-01-29,25.7860
