,WMA_monthly_10
2022-04-04,18.8279
2022-03-31,18.5205
2022-02-28,18.0774
2022-01-31,17.3723
2021-12-31,16.9362
2021-11-30,16.8059
2021-10-29,16.7475
2021-09-30,16.5849
2021-08-31,16.2982
2021-07-30,16.0878
2021-06-30,15.9022
2021-05-28,15.3718
2021-04-30,14.3790
2021-03-31,13.3970
2021-02-26,12.3653
2021-01-29,11.2250
2020-12-31,10.7745
2020-11-30,10.4878
2020-10-30,10.3321
2020-09-30,10.5649
2020-08-31,10.9825
2020-07-31,11.4378
2020-06-30,11.9261
2020-05-29,12.3527
2020-04-30,12.8724
2020-03-31,13.2409
2020-02-28,13.9711
2020-01-31,14.2636
2019-12-31,14.3267
2019-11-29,14.1828
2019-10-31,14.0936
2019-09-30,14.0201
2019-08-30,14.0707
2019-07-31,14.3382
2019-06-28,14.2761
2019-05-31,14.2033
2019-04-30,14.3909
2019-03-29,14.2744
2019-02-28,14.3416
2019-01-31,14.2006
2018-12-31,14.3008
2018-11-30,14.7963
2018-10-31,14.9481
2018-09-28,15.3230
2018-08-31,15.5212
2018-07-31,15.4999
2018-06-29,15.5102
2018-05-31,15.5404
2018-04-30,15.4999
2018-03-29,15.4581
2018-02-28,15.3485
2018-01-31,15.1339
2017-12-29,14.8070
2017-11-30,14.6504
2017-10-31,14.4340
2017-09-29,14.2712
2017-08-31,14.2119
2017-07-31,14.3527
2017-06-30,14.3506
2017-05-31,14.3141
2017-04-28,14.4106
2017-03-31,14.3251
2017-02-28,14.1173
2017-01-31,13.7034
2016-12-30,13.3045
2016-11-30,12.7671
2016-10-31,12.2527
2016-09-30,12.0844
2016-08-31,12.0058
2016-07-29,11.8540
2016-06-30,11.8561
2016-05-31,11.9576
2016-04-29,11.8851
2016-03-31,11.8667
2016-02-29,11.7995
2016-01-29,11.9169
2015-12-31,12.0703
2015-11-30,11.9814
2015-10-30,11.7668
2015-09-30,11.6431
2015-08-31,11.5531
2015-07-31,11.4747
2015-06-30,11.2579
2015-05-29,11.0484
2015-04-30,10.9061
2015-03-31,10.8164
2015-02-27,10.7193
2015-01-30,10.6139
2014-12-31,10.6519
2014-11-28,10.5456
2014-10-31,10.4784
2014-09-30,10.4300
2014-08-29,10.4253
2014-07-31,10.3448
2014-06-30,10.3104
2014-05-30,10.1947
2014-04-30,10.1839
2014-03-31,10.1844
2014-02-28,10.1110
2014-01-31,10.1085
2013-12-31,10.0832
2013-11-29,9.9323
2013-10-31,9.7380
2013-09-30,9.5960
2013-08-30,9.4484
2013-07-31,9.2880
2013-06-28,8.9873
2013-05-31,8.6773
2013-04-30,8.4724
2013-03-28,8.3169
2013-02-28,8.1223
2013-01-31,7.9514
2012-12-31,7.8784
2012-11-30,7.8525
2012-10-31,7.8104
2012-09-28,7.7895
2012-08-31,7.7726
2012-07-31,7.7793
2012-06-29,7.8392
2012-05-31,7.8968
2012-04-30,7.9589
2012-03-30,7.9449
2012-02-29,7.8405
2012-01-31,7.8172
2011-12-30,7.8199
2011-11-30,7.7795
2011-10-31,7.7848
2011-09-30,7.7628
2011-08-31,7.9169
2011-07-29,8.0327
2011-06-30,8.0412
2011-05-31,7.9692
2011-04-29,7.9072
2011-03-31,7.7976
2011-02-28,7.8386
2011-01-31,7.8332
2010-12-31,7.8798
2010-11-30,7.8367
2010-10-29,8.0055
2010-09-30,8.2246
2010-08-31,8.4044
2010-07-30,8.6568
2010-06-30,8.7984
2010-05-28,9.0151
2010-04-30,9.2011
2010-03-31,9.2113
2010-02-26,9.2245
2010-01-29,9.2180
2009-12-31,9.1792
2009-11-30,9.1039
2009-10-30,9.0674
2009-09-30,9.0701
2009-08-31,9.1679
2009-07-31,9.2228
2009-06-30,9.2831
2009-05-29,9.5041
2009-04-30,9.6578
2009-03-31,9.8241
2009-02-27,9.7480
2009-01-30,9.7197
2008-12-31,9.8016
2008-11-28,9.7357
2008-10-31,9.5186
2008-09-30,9.4564
2008-08-29,9.2086
2008-07-31,9.0874
2008-06-30,9.0572
2008-05-30,9.1946
2008-04-30,9.2322
2008-03-31,9.2282
2008-02-29,9.2287
2008-01-31,9.2985
2007-12-31,9.4007
2007-11-30,9.4564
2007-10-31,9.6315
2007-09-28,9.7559
2007-08-31,9.9756
2007-07-31,10.1693
2007-06-29,10.5352
2007-05-31,10.7517
2007-04-30,10.7004
2007-03-30,10.6314
2007-02-28,10.4028
2007-01-31,10.1192
2006-12-29,9.7493
2006-11-30,9.3429
2006-10-31,8.8725
2006-09-29,8.5298
2006-08-31,8.2063
2006-07-31,8.0167
2006-06-30,7.8042
2006-05-31,7.7200
2006-04-28,7.6227
2006-03-31,7.5179
2006-02-28,7.4019
2006-01-31,7.3489
2005-12-30,7.2885
2005-11-30,7.1945
2005-10-31,7.0675
2005-09-30,6.8624
2005-08-31,6.7937
2005-07-29,6.6808
2005-06-30,6.4527
2005-05-31,6.2429
2005-04-29,6.0828
2005-03-31,5.9168
2005-02-28,5.7489
2005-01-31,5.6306
2004-12-31,5.5237
2004-11-30,5.3447
2004-10-29,5.0982
2004-09-30,4.8690
2004-08-31,4.6559
2004-07-30,4.4866
2004-06-30,4.3243
2004-05-28,4.1472
2004-04-30,3.9091
2004-03-31,3.7511
2004-02-27,3.4870
2004-01-30,3.2152
2003-12-31,3.0472
2003-11-28,2.9696
2003-10-31,2.8804
2003-09-30,2.7687
2003-08-29,2.7034
2003-07-31,2.6284
2003-06-30,2.5657
2003-05-30,2.4911
2003-04-30,2.4234
2003-03-31,2.3859
2003-02-28,2.3756
2003-01-31,2.3562
2002-12-31,2.3379
2002-11-29,2.3248
2002-10-31,2.3001
2002-09-30,2.2819
2002-08-30,2.3033
2002-07-31,2.2848
2002-06-28,2.2421
2002-05-31,2.1898
2002-04-30,2.1153
2002-03-28,2.0423
2002-02-28,2.0037
2002-01-31,1.9914
2001-12-31,1.9990
2001-11-30,2.0300
2001-10-31,2.0654
2001-09-28,2.0976
2001-08-31,2.1240
2001-07-31,2.0987
2001-06-29,2.0598
2001-05-31,2.0517
2001-04-30,2.0334
2001-03-30,2.0220
2001-02-28,1.9572
2001-01-31,1.8685
2000-12-29,1.7825
2000-11-30,1.6895
2000-10-31,1.6841
2000-09-29,1.6763
