,WMA_monthly_10
2022-04-04,34.6734
2022-03-31,33.8845
2022-02-28,33.0150
2022-01-31,32.5251
2021-12-31,31.5061
2021-11-30,30.1469
2021-10-29,29.0569
2021-09-30,28.7432
2021-08-31,28.8541
2021-07-30,28.3575
2021-06-30,27.8328
2021-05-28,26.8731
2021-04-30,25.9040
2021-03-31,23.7685
2021-02-26,21.7479
2021-01-29,20.0081
2020-12-31,18.9517
2020-11-30,17.7715
2020-10-30,17.0698
2020-09-30,17.0960
2020-08-31,16.9489
2020-07-31,16.6889
2020-06-30,16.7838
2020-05-29,16.9082
2020-04-30,17.5465
2020-03-31,18.2026
2020-02-28,18.5540
2020-01-31,18.3272
2019-12-31,17.9701
2019-11-29,17.7188
2019-10-31,17.6003
2019-09-30,17.9812
2019-08-30,18.1579
2019-07-31,18.5544
2019-06-28,18.5613
2019-05-31,18.6624
2019-04-30,19.2052
2019-03-29,19.5753
2019-02-28,20.0649
2019-01-31,20.5543
2018-12-31,20.6580
2018-11-30,21.0581
2018-10-31,21.0667
2018-09-28,20.8328
2018-08-31,20.2547
2018-07-31,19.8249
2018-06-29,19.5931
2018-05-31,19.3583
2018-04-30,19.1982
2018-03-29,19.0552
2018-02-28,18.7841
2018-01-31,18.2189
2017-12-29,17.5719
2017-11-30,17.2287
2017-10-31,16.7307
2017-09-29,16.1050
2017-08-31,15.6524
2017-07-31,15.2824
2017-06-30,14.8472
2017-05-31,14.6117
2017-04-28,14.1161
2017-03-31,13.5080
2017-02-28,12.9698
2017-01-31,12.4480
2016-12-30,12.2396
2016-11-30,11.9933
2016-10-31,11.5877
2016-09-30,11.2764
2016-08-31,10.7512
2016-07-29,10.3976
2016-06-30,10.0689
2016-05-31,9.9719
2016-04-29,9.7825
2016-03-31,9.7897
2016-02-29,9.8398
2016-01-29,10.2284
2015-12-31,10.8398
2015-11-30,11.2007
2015-10-30,11.5449
2015-09-30,11.9019
2015-08-31,12.4469
2015-07-31,12.8809
2015-06-30,13.1711
2015-05-29,13.5497
2015-04-30,13.7113
2015-03-31,13.9054
2015-02-27,14.2404
2015-01-30,14.3103
2014-12-31,14.2594
2014-11-28,13.8495
2014-10-31,13.4530
2014-09-30,13.2221
2014-08-29,12.9592
2014-07-31,12.4316
2014-06-30,11.9668
2014-05-30,11.5546
2014-04-30,11.1085
2014-03-31,10.6326
2014-02-28,10.1464
2014-01-31,9.7764
2013-12-31,9.4287
2013-11-29,9.0941
2013-10-31,8.7363
2013-09-30,8.5126
2013-08-30,8.4647
2013-07-31,8.2731
2013-06-28,7.7908
2013-05-31,7.3112
2013-04-30,6.8226
2013-03-28,6.5880
2013-02-28,6.1201
2013-01-31,5.9406
2012-12-31,6.0532
2012-11-30,6.3892
2012-10-31,6.9159
2012-09-28,7.4617
2012-08-31,7.8608
2012-07-31,8.3425
2012-06-29,8.7594
2012-05-31,9.0876
2012-04-30,9.3330
2012-03-30,9.5143
2012-02-29,9.8425
2012-01-31,10.1767
2011-12-30,10.4171
2011-11-30,10.9173
2011-10-31,11.3944
2011-09-30,12.0582
2011-08-31,13.1195
2011-07-29,14.0573
2011-06-30,14.4415
2011-05-31,14.7564
2011-04-29,15.0703
2011-03-31,15.2070
2011-02-28,15.3351
2011-01-31,15.3479
2010-12-31,15.2734
2010-11-30,15.4861
2010-10-29,15.7467
2010-09-30,16.0598
2010-08-31,16.4140
2010-07-30,17.0649
2010-06-30,17.2310
2010-05-28,17.5841
2010-04-30,17.7469
2010-03-31,17.4376
2010-02-26,16.9293
2010-01-29,16.4816
2009-12-31,16.1758
2009-11-30,15.4372
2009-10-30,14.7680
2009-09-30,14.1281
2009-08-31,13.4255
2009-07-31,12.8329
2009-06-30,12.3592
2009-05-29,12.2345
2009-04-30,12.4558
2009-03-31,12.6233
2009-02-27,13.1357
2009-01-30,13.9571
2008-12-31,14.4810
2008-11-28,14.9777
2008-10-31,15.5964
2008-09-30,16.0999
2008-08-29,16.1251
2008-07-31,16.1409
2008-06-30,16.3217
2008-05-30,16.5708
2008-04-30,16.6356
2008-03-31,16.7331
2008-02-29,16.8728
2008-01-31,16.8466
2007-12-31,17.0534
2007-11-30,16.7590
2007-10-31,16.3751
2007-09-28,15.8904
2007-08-31,15.4581
2007-07-31,14.9904
2007-06-29,14.6722
2007-05-31,14.3903
2007-04-30,13.9562
2007-03-30,13.6802
2007-02-28,13.4797
2007-01-31,13.2892
2006-12-29,12.7843
2006-11-30,12.3564
2006-10-31,11.9890
2006-09-29,11.6019
2006-08-31,11.2977
2006-07-31,10.9520
2006-06-30,10.8796
2006-05-31,10.7952
2006-04-28,10.6225
2006-03-31,10.3870
2006-02-28,10.0579
2006-01-31,9.6613
2005-12-30,9.3075
2005-11-30,9.0623
2005-10-31,8.6932
2005-09-30,8.3802
2005-08-31,7.9360
2005-07-29,7.5287
2005-06-30,7.2785
2005-05-31,7.0606
2005-04-29,6.8934
2005-03-31,6.8548
2005-02-28,6.7187
2005-01-31,6.6501
2004-12-31,6.6745
2004-11-30,6.6223
2004-10-29,6.6563
2004-09-30,6.7973
2004-08-31,6.9496
2004-07-30,7.1854
2004-06-30,7.2774
2004-05-28,7.3028
2004-04-30,7.3230
2004-03-31,7.4457
2004-02-27,7.3556
2004-01-30,7.2387
2003-12-31,7.0056
2003-11-28,6.7778
2003-10-31,6.5971
2003-09-30,6.3504
2003-08-29,6.2815
2003-07-31,6.1567
2003-06-30,5.8986
2003-05-30,5.5838
2003-04-30,5.3487
