,WMA_monthly_10
2022-04-04,92.9037
2022-03-31,90.9134
2022-02-28,88.7487
2022-01-31,85.5354
2021-12-31,84.4264
2021-11-30,83.7867
2021-10-29,83.7908
2021-09-30,82.1174
2021-08-31,80.6856
2021-07-30,78.8973
2021-06-30,76.2646
2021-05-28,73.4692
2021-04-30,69.4666
2021-03-31,66.1228
2021-02-26,63.5888
2021-01-29,61.8310
2020-12-31,60.7144
2020-11-30,58.6110
2020-10-30,56.4856
2020-09-30,57.8272
2020-08-31,58.8615
2020-07-31,59.4394
2020-06-30,61.0208
2020-05-29,61.7770
2020-04-30,62.0339
2020-03-31,62.3201
2020-02-28,65.9517
2020-01-31,66.5540
2019-12-31,65.3380
2019-11-29,63.9369
2019-10-31,62.3766
2019-09-30,60.9525
2019-08-30,59.9851
2019-07-31,59.4756
2019-06-28,58.7805
2019-05-31,58.3661
2019-04-30,58.3352
2019-03-29,56.8286
2019-02-28,56.4214
2019-01-31,56.2157
2018-12-31,56.7534
2018-11-30,58.4750
2018-10-31,59.0256
2018-09-28,59.4477
2018-08-31,58.4077
2018-07-31,57.9195
2018-06-29,56.9768
2018-05-31,56.8573
2018-04-30,56.6815
2018-03-29,56.9453
2018-02-28,56.6898
2018-01-31,55.5513
2017-12-29,53.9790
2017-11-30,53.1203
2017-10-31,52.6442
2017-09-29,52.2662
2017-08-31,52.1039
2017-07-31,51.4851
2017-06-30,50.8651
2017-05-31,49.8184
2017-04-28,48.7084
2017-03-31,47.6892
2017-02-28,47.1060
2017-01-31,46.4095
2016-12-30,45.9044
2016-11-30,45.2852
2016-10-31,44.6399
2016-09-30,44.4210
2016-08-31,44.1907
2016-07-29,43.4939
2016-06-30,42.5907
2016-05-31,41.9885
2016-04-29,41.5184
2016-03-31,40.8381
2016-02-29,40.6071
2016-01-29,40.7600
2015-12-31,41.8736
2015-11-30,42.5198
2015-10-30,43.2921
2015-09-30,44.0431
2015-08-31,45.6694
2015-07-31,47.1937
2015-06-30,48.1239
2015-05-29,48.2039
2015-04-30,47.6959
2015-03-31,47.4960
2015-02-27,47.0111
2015-01-30,46.1207
2014-12-31,45.8224
2014-11-28,45.5087
2014-10-31,45.5799
2014-09-30,45.9665
2014-08-29,46.4854
2014-07-31,46.7948
2014-06-30,47.3691
2014-05-30,47.0439
2014-04-30,46.5648
2014-03-31,45.7714
2014-02-28,44.9143
2014-01-31,43.8374
2013-12-31,42.8647
2013-11-29,41.7250
2013-10-31,40.6164
2013-09-30,39.7042
2013-08-30,38.4617
2013-07-31,37.6137
2013-06-28,36.1902
2013-05-31,35.5877
2013-04-30,34.6771
2013-03-28,33.9429
2013-02-28,32.9005
2013-01-31,31.9879
2012-12-31,31.2852
2012-11-30,30.9877
2012-10-31,30.8007
2012-09-28,30.7492
2012-08-31,30.6657
2012-07-31,30.4422
2012-06-29,30.6071
2012-05-31,30.6750
2012-04-30,30.8926
2012-03-30,30.6453
2012-02-29,30.3285
2012-01-31,29.9708
2011-12-30,30.0720
2011-11-30,30.6086
2011-10-31,30.9168
2011-09-30,31.1572
2011-08-31,31.9589
2011-07-29,32.4789
2011-06-30,32.3443
2011-05-31,31.6434
2011-04-29,30.8669
2011-03-31,29.8193
2011-02-28,28.9864
2011-01-31,28.1593
2010-12-31,27.4539
2010-11-30,26.8490
2010-10-29,26.4176
2010-09-30,26.0051
2010-08-31,25.8002
2010-07-30,25.9732
2010-06-30,25.6942
2010-05-28,25.7931
2010-04-30,25.6260
2010-03-31,24.8086
2010-02-26,23.9330
2010-01-29,23.2511
2009-12-31,22.5063
2009-11-30,21.4329
2009-10-30,20.3669
2009-09-30,19.6539
2009-08-31,18.8852
2009-07-31,18.1812
2009-06-30,17.8581
2009-05-29,17.7829
2009-04-30,17.7280
2009-03-31,18.0255
2009-02-27,18.8865
2009-01-30,20.0871
2008-12-31,20.9700
2008-11-28,21.5881
2008-10-31,22.6909
2008-09-30,23.5339
2008-08-29,24.1342
2008-07-31,24.4375
2008-06-30,24.9658
2008-05-30,25.7193
2008-04-30,25.8723
2008-03-31,25.9367
2008-02-29,26.2418
2008-01-31,26.4088
2007-12-31,26.3599
2007-11-30,26.0258
2007-10-31,25.7549
2007-09-28,25.2931
2007-08-31,24.4757
2007-07-31,23.9686
2007-06-29,23.5224
2007-05-31,23.1491
2007-04-30,22.7405
2007-03-30,22.5376
2007-02-28,22.4494
2007-01-31,22.2961
2006-12-29,21.9406
2006-11-30,21.9026
2006-10-31,21.6928
2006-09-29,21.3585
2006-08-31,21.1094
2006-07-31,20.8234
2006-06-30,20.5181
2006-05-31,20.0478
2006-04-28,19.5548
2006-03-31,18.9845
2006-02-28,18.6834
2006-01-31,18.2964
2005-12-30,17.8805
2005-11-30,17.5765
2005-10-31,17.3742
2005-09-30,17.3424
2005-08-31,17.2533
2005-07-29,17.2513
2005-06-30,17.1911
2005-05-31,17.0602
2005-04-29,16.7610
2005-03-31,16.5935
2005-02-28,16.3725
2005-01-31,16.1602
2004-12-31,15.8895
2004-11-30,15.4996
2004-10-29,15.2754
2004-09-30,15.2094
2004-08-31,15.1000
2004-07-30,14.9424
2004-06-30,14.7559
2004-05-28,14.5938
2004-04-30,14.6082
2004-03-31,14.5346
2004-02-27,14.4031
2004-01-30,14.0017
2003-12-31,13.3914
2003-11-28,12.6933
2003-10-31,12.1987
2003-09-30,11.6745
2003-08-29,11.3259
2003-07-31,10.8297
2003-06-30,10.4338
2003-05-30,10.1331
2003-04-30,9.9098
2003-03-31,9.9021
2003-02-28,10.0448
2003-01-31,10.1950
2002-12-31,10.2330
2002-11-29,10.3498
2002-10-31,10.4665
2002-09-30,10.6207
2002-08-30,10.9368
2002-07-31,11.1487
2002-06-28,11.0013
2002-05-31,10.9003
2002-04-30,10.7810
2002-03-28,10.6375
2002-02-28,10.4001
2002-01-31,10.2114
2001-12-31,10.1646
2001-11-30,10.2741
2001-10-31,10.5533
2001-09-28,11.0928
2001-08-31,11.9162
2001-07-31,12.1043
2001-06-29,12.1401
2001-05-31,12.1469
2001-04-30,11.7881
2001-03-30,11.5299
2001-02-28,11.3683
2001-01-31,11.0256
2000-12-29,10.7383
2000-11-30,10.2646
2000-10-31,9.9627
2000-09-29,9.6808
