,WMA_monthly_10
2022-04-04,118.3870
2022-03-31,115.7280
2022-02-28,112.7075
2022-01-31,110.7482
2021-12-31,110.3933
2021-11-30,109.1274
2021-10-29,109.0097
2021-09-30,107.4674
2021-08-31,106.6253
2021-07-30,104.3736
2021-06-30,100.6455
2021-05-28,96.8593
2021-04-30,92.1743
2021-03-31,88.5495
2021-02-26,86.0154
2021-01-29,83.9306
2020-12-31,83.1791
2020-11-30,82.3627
2020-10-30,81.7883
2020-09-30,86.7038
2020-08-31,91.1680
2020-07-31,95.4718
2020-06-30,100.0263
2020-05-29,104.9322
2020-04-30,111.4823
2020-03-31,116.6278
2020-02-28,123.1878
2020-01-31,123.8842
2019-12-31,121.9717
2019-11-29,120.8255
2019-10-31,119.5729
2019-09-30,118.0940
2019-08-30,117.8243
2019-07-31,117.7430
2019-06-28,116.7093
2019-05-31,116.2836
2019-04-30,115.5818
2019-03-29,113.5260
2019-02-28,111.8245
2019-01-31,110.2431
2018-12-31,108.6097
2018-11-30,110.1531
2018-10-31,108.6932
2018-09-28,109.0164
2018-08-31,108.9487
2018-07-31,107.6783
2018-06-29,107.1128
2018-05-31,106.4403
2018-04-30,106.4238
2018-03-29,106.4537
2018-02-28,106.1198
2018-01-31,106.6814
2017-12-29,106.5806
2017-11-30,105.5750
2017-10-31,105.4728
2017-09-29,106.0645
2017-08-31,106.3602
2017-07-31,107.0919
2017-06-30,107.9769
2017-05-31,108.7513
2017-04-28,110.1894
2017-03-31,110.8604
2017-02-28,110.4878
2017-01-31,109.0274
2016-12-30,108.7265
2016-11-30,108.9969
2016-10-31,109.5317
2016-09-30,110.6647
2016-08-31,109.1564
2016-07-29,106.8983
2016-06-30,103.9318
2016-05-31,102.1869
2016-04-29,101.4085
2016-03-31,99.9777
2016-02-29,98.8014
2016-01-29,99.8929
2015-12-31,100.9850
2015-11-30,100.4601
2015-10-30,100.7629
2015-09-30,100.9509
2015-08-31,102.3086
2015-07-31,104.6140
2015-06-30,105.2683
2015-05-29,106.1641
2015-04-30,105.5963
2015-03-31,104.4044
2015-02-27,101.6303
2015-01-30,99.0207
2014-12-31,95.7729
2014-11-28,93.6747
2014-10-31,91.8269
2014-09-30,89.9909
2014-08-29,89.4078
2014-07-31,87.8189
2014-06-30,86.2717
2014-05-30,84.6189
2014-04-30,82.4605
2014-03-31,80.5738
2014-02-28,78.8719
2014-01-31,77.4490
2013-12-31,76.4726
2013-11-29,76.5445
2013-10-31,77.1750
2013-09-30,77.2720
2013-08-30,76.8215
2013-07-31,77.0691
2013-06-28,76.7444
2013-05-31,76.6709
2013-04-30,76.5694
2013-03-28,76.0510
2013-02-28,76.6362
2013-01-31,76.9703
2012-12-31,77.0937
2012-11-30,77.0625
2012-10-31,77.5305
2012-09-28,77.4103
2012-08-31,76.5005
2012-07-31,75.2727
2012-06-29,73.9028
2012-05-31,72.7802
2012-04-30,72.4718
2012-03-30,71.4248
2012-02-29,70.8144
2012-01-31,70.7361
2011-12-30,70.1977
2011-11-30,70.1597
2011-10-31,70.7017
2011-09-30,70.5987
2011-08-31,71.6728
2011-07-29,70.6249
2011-06-30,68.8601
2011-05-31,66.9102
2011-04-29,64.3941
2011-03-31,61.9262
2011-02-28,60.4333
2011-01-31,58.6359
2010-12-31,56.7780
2010-11-30,55.7134
2010-10-29,54.7469
2010-09-30,53.2247
2010-08-31,51.8634
2010-07-30,50.5051
2010-06-30,48.8639
2010-05-28,48.3849
2010-04-30,46.9952
2010-03-31,44.9369
2010-02-26,42.9476
2010-01-29,41.7007
2009-12-31,40.4525
2009-11-30,38.5444
2009-10-30,36.3976
2009-09-30,34.9145
2009-08-31,32.6664
2009-07-31,31.1686
2009-06-30,31.0486
2009-05-29,32.1625
2009-04-30,33.7922
2009-03-31,35.7371
2009-02-27,40.1076
2009-01-30,45.0305
2008-12-31,49.7664
2008-11-28,53.4569
2008-10-31,57.8412
2008-09-30,60.4153
2008-08-29,60.2993
2008-07-31,59.2121
2008-06-30,58.8416
2008-05-30,59.1733
2008-04-30,58.5980
2008-03-31,57.6335
2008-02-29,57.7895
2008-01-31,58.9435
2007-12-31,59.6544
2007-11-30,60.5593
2007-10-31,61.7281
2007-09-28,61.8599
2007-08-31,62.5145
2007-07-31,63.6452
2007-06-29,65.3870
2007-05-31,66.2435
2007-04-30,65.5036
2007-03-30,64.2221
2007-02-28,62.5515
2007-01-31,60.2885
2006-12-29,56.9897
2006-11-30,54.8222
2006-10-31,52.3571
2006-09-29,50.5617
2006-08-31,48.8109
2006-07-31,46.9605
2006-06-30,45.1622
2006-05-31,43.8931
2006-04-28,43.1245
2006-03-31,41.7862
2006-02-28,39.6626
2006-01-31,38.2149
2005-12-30,37.1758
2005-11-30,36.3553
2005-10-31,35.2945
2005-09-30,34.7236
2005-08-31,33.8475
2005-07-29,33.1252
2005-06-30,31.7404
2005-05-31,30.7640
2005-04-29,29.9986
2005-03-31,29.1000
2005-02-28,28.6479
2005-01-31,28.1648
2004-12-31,27.8149
2004-11-30,26.7067
2004-10-29,25.9491
2004-09-30,25.1148
2004-08-31,24.5634
2004-07-30,23.9493
2004-06-30,23.4644
2004-05-28,23.1450
2004-04-30,22.8770
2004-03-31,22.7708
2004-02-27,21.9064
2004-01-30,21.2435
2003-12-31,20.5663
2003-11-28,19.9346
2003-10-31,19.4194
2003-09-30,18.9970
2003-08-29,18.5679
2003-07-31,18.1609
2003-06-30,17.6608
2003-05-30,17.0500
2003-04-30,16.5930
2003-03-31,16.3496
2003-02-28,16.2174
2003-01-31,16.1900
2002-12-31,16.2813
2002-11-29,16.2833
2002-10-31,16.3013
2002-09-30,16.4328
2002-08-30,16.4280
2002-07-31,16.3849
2002-06-28,16.3806
2002-05-31,16.1470
2002-04-30,15.8475
2002-03-28,15.7042
2002-02-28,15.5103
2002-01-31,15.4960
2001-12-31,15.5606
2001-11-30,15.5224
2001-10-31,15.5997
2001-09-28,15.8622
2001-08-31,15.9321
2001-07-31,15.9495
2001-06-29,16.0493
2001-05-31,15.9580
2001-04-30,15.9832
2001-03-30,16.0184
2001-02-28,16.0927
2001-01-31,16.0213
2000-12-29,15.8600
2000-11-30,15.3860
2000-10-31,14.9274
2000-09-29,14.5310
