,WMA_monthly_10
2022-04-04,405.3068
2022-03-31,391.8806
2022-02-28,377.8141
2022-01-31,362.9693
2021-12-31,360.6021
2021-11-30,353.3287
2021-10-29,351.7681
2021-09-30,347.9475
2021-08-31,342.4814
2021-07-30,334.1550
2021-06-30,326.0209
2021-05-28,317.3541
2021-04-30,307.4105
2021-03-31,298.8750
2021-02-26,295.9701
2021-01-29,299.3736
2020-12-31,304.1462
2020-11-30,306.0492
2020-10-30,309.5648
2020-09-30,316.4221
2020-08-31,319.3015
2020-07-31,317.4556
2020-06-30,319.7680
2020-05-29,326.1456
2020-04-30,327.7192
2020-03-31,330.1482
2020-02-28,337.4683
2020-01-31,339.4123
2019-12-31,331.6740
2019-11-29,328.2848
2019-10-31,322.1222
2019-09-30,314.1399
2019-08-30,300.2126
2019-07-31,285.8221
2019-06-28,274.7426
2019-05-31,267.0682
2019-04-30,262.7061
2019-03-29,261.1187
2019-02-28,263.9476
2019-01-31,263.7203
2018-12-31,267.3753
2018-11-30,278.0255
2018-10-31,287.3951
2018-09-28,297.3294
2018-08-31,297.5202
2018-07-31,300.8248
2018-06-29,303.7255
2018-05-31,304.7426
2018-04-30,301.4886
2018-03-29,297.9651
2018-02-28,288.2448
2018-01-31,276.7484
2017-12-29,265.0796
2017-11-30,258.0357
2017-10-31,249.7152
2017-09-29,242.2927
2017-08-31,235.4842
2017-07-31,230.5092
2017-06-30,226.3655
2017-05-31,222.5114
2017-04-28,217.6477
2017-03-31,214.5679
2017-02-28,212.3721
2017-01-31,208.0545
2016-12-30,206.1856
2016-11-30,203.0192
2016-10-31,196.0372
2016-09-30,191.7847
2016-08-31,189.5397
2016-07-29,187.1507
2016-06-30,183.2793
2016-05-31,177.4669
2016-04-29,172.7035
2016-03-31,168.1779
2016-02-29,164.3587
2016-01-29,160.8012
2015-12-31,158.1189
2015-11-30,154.4025
2015-10-30,150.5587
2015-09-30,145.9233
2015-08-31,144.4151
2015-07-31,142.8043
2015-06-30,139.1089
2015-05-29,137.2155
2015-04-30,134.6085
2015-03-31,132.3773
2015-02-27,128.3568
2015-01-30,122.8098
2014-12-31,118.2156
2014-11-28,114.7076
2014-10-31,111.7935
2014-09-30,109.0635
2014-08-29,106.9935
2014-07-31,105.2992
2014-06-30,103.8761
2014-05-30,102.5737
2014-04-30,100.4603
2014-03-31,97.8288
2014-02-28,94.2272
2014-01-31,90.2504
2013-12-31,86.4980
2013-11-29,82.1011
2013-10-31,77.2281
2013-09-30,72.6114
2013-08-30,69.4481
2013-07-31,66.3514
2013-06-28,62.9567
2013-05-31,60.7346
2013-04-30,58.2907
2013-03-28,56.7645
2013-02-28,55.9055
2013-01-31,55.6691
2012-12-31,55.5307
2012-11-30,54.8589
2012-10-31,54.1593
2012-09-28,53.0642
2012-08-31,52.1486
2012-07-31,50.9931
2012-06-29,49.7918
2012-05-31,48.7942
2012-04-30,48.5521
2012-03-30,47.7768
2012-02-29,47.3676
2012-01-31,47.1725
2011-12-30,47.3579
2011-11-30,47.4862
2011-10-31,47.8795
2011-09-30,48.2468
2011-08-31,49.4714
2011-07-29,50.3499
2011-06-30,50.3504
2011-05-31,48.7525
2011-04-29,47.5469
2011-03-31,46.4362
2011-02-28,45.3248
2011-01-31,44.5160
2010-12-31,43.3580
2010-11-30,42.7245
2010-10-29,42.4066
2010-09-30,41.8377
2010-08-31,41.5122
2010-07-30,41.9575
2010-06-30,41.7798
2010-05-28,42.0547
2010-04-30,41.3321
2010-03-31,39.4391
2010-02-26,37.5913
2010-01-29,36.1083
2009-12-31,35.0911
2009-11-30,33.9233
2009-10-30,32.7826
2009-09-30,32.2013
2009-08-31,31.2673
2009-07-31,30.6563
2009-06-30,30.8012
2009-05-29,31.0730
2009-04-30,31.3209
2009-03-31,31.7391
2009-02-27,33.1064
2009-01-30,35.6662
2008-12-31,37.3020
2008-11-28,39.7032
2008-10-31,43.0477
2008-09-30,46.0924
2008-08-29,47.6938
2008-07-31,48.4493
2008-06-30,49.5416
2008-05-30,50.8225
2008-04-30,51.0651
2008-03-31,51.6201
2008-02-29,51.6295
2008-01-31,51.4673
2007-12-31,51.1854
2007-11-30,50.8875
2007-10-31,50.4620
2007-09-28,49.3087
2007-08-31,48.6779
2007-07-31,47.7852
2007-06-29,47.1540
2007-05-31,46.1727
2007-04-30,45.3318
2007-03-30,44.6427
2007-02-28,43.7632
2007-01-31,43.1834
2006-12-29,42.6250
2006-11-30,42.3923
2006-10-31,42.1808
2006-09-29,41.9852
2006-08-31,41.4617
2006-07-31,40.9208
2006-06-30,40.3417
2006-05-31,39.9082
2006-04-28,39.2850
2006-03-31,38.2982
2006-02-28,36.9985
2006-01-31,36.0631
2005-12-30,35.2807
2005-11-30,34.6388
2005-10-31,34.2372
2005-09-30,34.2896
2005-08-31,34.2760
2005-07-29,34.0040
2005-06-30,33.8024
2005-05-31,33.5750
2005-04-29,33.2485
2005-03-31,33.0303
2005-02-28,32.8745
2005-01-31,32.7940
2004-12-31,32.8172
2004-11-30,32.5112
2004-10-29,31.8846
2004-09-30,31.7457
2004-08-31,31.3444
2004-07-30,31.0450
2004-06-30,30.5532
2004-05-28,29.8654
2004-04-30,29.3463
2004-03-31,28.9913
2004-02-27,28.6169
2004-01-30,28.0118
2003-12-31,27.6057
2003-11-28,27.2055
2003-10-31,26.9539
2003-09-30,26.9370
2003-08-29,27.1469
2003-07-31,26.8792
2003-06-30,26.9762
2003-05-30,27.5909
2003-04-30,28.2445
2003-03-31,29.1004
2003-02-28,30.2597
2003-01-31,31.5454
2002-12-31,32.7083
2002-11-29,33.6157
2002-10-31,34.5992
2002-09-30,35.2511
2002-08-30,34.6039
2002-07-31,33.8901
2002-06-28,33.7922
2002-05-31,32.6860
2002-04-30,31.5510
2002-03-28,30.2456
2002-02-28,29.2119
2002-01-31,28.4077
2001-12-31,27.2403
2001-11-30,26.6058
2001-10-31,26.2950
2001-09-28,25.5855
2001-08-31,24.7249
2001-07-31,24.8800
2001-06-29,25.2003
2001-05-31,25.5099
2001-04-30,25.2607
2001-03-30,24.8245
2001-02-28,24.4980
2001-01-31,23.7000
2000-12-29,23.1042
2000-11-30,22.5012
2000-10-31,21.6452
2000-09-29,20.6665
