,WMA_monthly_10
2022-04-04,122.2784
2022-03-31,120.9562
2022-02-28,120.6431
2022-01-31,121.4267
2021-12-31,125.2562
2021-11-30,127.7382
2021-10-29,131.8378
2021-09-30,135.1669
2021-08-31,136.2756
2021-07-30,135.2016
2021-06-30,132.3156
2021-05-28,128.7705
2021-04-30,125.2205
2021-03-31,122.8564
2021-02-26,121.2767
2021-01-29,120.0795
2020-12-31,117.0044
2020-11-30,111.5222
2020-10-30,105.4100
2020-09-30,102.9805
2020-08-31,99.0291
2020-07-31,94.0373
2020-06-30,90.2162
2020-05-29,86.5078
2020-04-30,83.1775
2020-03-31,81.8242
2020-02-28,80.9898
2020-01-31,78.7051
2019-12-31,78.2315
2019-11-29,77.7849
2019-10-31,77.1524
2019-09-30,75.4262
2019-08-30,74.2196
2019-07-31,72.9713
2019-06-28,71.2438
2019-05-31,70.3855
2019-04-30,69.4100
2019-03-29,68.2756
2019-02-28,67.6049
2019-01-31,66.1560
2018-12-31,65.0220
2018-11-30,64.9262
2018-10-31,63.8895
2018-09-28,62.7429
2018-08-31,61.1344
2018-07-31,60.1645
2018-06-29,60.3231
2018-05-31,60.6173
2018-04-30,61.7562
2018-03-29,62.0225
2018-02-28,62.3085
2018-01-31,62.7938
2017-12-29,62.4535
2017-11-30,62.3844
2017-10-31,62.7807
2017-09-29,63.3724
2017-08-31,63.4849
2017-07-31,62.7705
2017-06-30,62.3391
2017-05-31,61.8371
2017-04-28,59.7155
2017-03-31,57.1847
2017-02-28,54.7444
2017-01-31,52.2558
2016-12-30,49.3787
2016-11-30,46.9960
2016-10-31,44.9576
2016-09-30,43.5409
2016-08-31,42.4675
2016-07-29,41.3095
2016-06-30,40.0327
2016-05-31,39.2476
2016-04-29,38.5171
2016-03-31,38.4100
2016-02-29,38.4916
2016-01-29,38.7358
2015-12-31,38.2716
2015-11-30,37.8840
2015-10-30,38.0578
2015-09-30,37.5980
2015-08-31,36.5960
2015-07-31,35.4409
2015-06-30,33.8805
2015-05-29,32.5058
2015-04-30,31.0031
2015-03-31,30.3727
2015-02-27,30.2176
2015-01-30,29.7509
2014-12-31,29.8542
2014-11-28,30.6113
2014-10-31,30.9844
2014-09-30,31.4384
2014-08-29,31.8985
2014-07-31,32.0960
2014-06-30,31.6467
2014-05-30,30.8871
2014-04-30,29.8125
2014-03-31,29.5729
2014-02-28,28.4424
2014-01-31,27.5062
2013-12-31,26.2674
2013-11-29,24.0979
2013-10-31,23.0875
2013-09-30,21.5028
2013-08-30,20.0257
2013-07-31,18.8495
2013-06-28,17.3826
2013-05-31,15.5747
2013-04-30,14.2054
2013-03-28,13.7023
2013-02-28,13.3187
2013-01-31,13.1426
2012-12-31,12.8856
2012-11-30,12.6594
2012-10-31,12.2158
2012-09-28,11.8423
2012-08-31,11.0215
2012-07-31,10.6538
2012-06-29,10.5215
2012-05-31,11.1752
2012-04-30,11.9845
2012-03-30,12.8161
2012-02-29,13.4446
2012-01-31,13.9202
2011-12-30,14.9325
2011-11-30,16.1235
2011-10-31,17.4987
2011-09-30,18.9454
2011-08-31,20.4247
2011-07-29,21.2878
2011-06-30,20.7595
2011-05-31,19.8025
2011-04-29,18.4588
2011-03-31,17.1654
2011-02-28,15.8390
2011-01-31,14.7964
2010-12-31,13.9697
2010-11-30,13.0586
2010-10-29,12.1056
2010-09-30,11.5119
2010-08-31,10.8021
2010-07-30,10.3971
2010-06-30,9.9996
2010-05-28,9.7819
2010-04-30,9.4389
2010-03-31,9.5663
2010-02-26,10.0730
2010-01-29,11.0683
2009-12-31,12.4747
2009-11-30,13.5608
2009-10-30,15.1492
2009-09-30,16.9651
2009-08-31,18.1460
2009-07-31,19.8096
2009-06-30,20.5763
2009-05-29,21.0735
2009-04-30,20.6265
2009-03-31,20.2044
2009-02-27,19.8862
2009-01-30,20.3230
2008-12-31,21.0650
2008-11-28,21.5264
2008-10-31,22.1254
2008-09-30,23.0833
2008-08-29,24.0562
2008-07-31,24.4637
2008-06-30,25.1896
2008-05-30,25.8857
2008-04-30,26.0958
2008-03-31,27.0232
2008-02-29,29.0501
