,WMA_monthly_10
2022-04-04,487.8225
2022-03-31,504.6635
2022-02-28,526.2089
2022-01-31,549.1725
2021-12-31,554.2864
2021-11-30,542.0080
2021-10-29,527.2433
2021-09-30,519.7273
2021-08-31,513.0895
2021-07-30,487.8875
2021-06-30,463.5378
2021-05-28,438.9507
2021-04-30,416.3291
2021-03-31,391.1858
2021-02-26,362.4378
2021-01-29,326.1940
2020-12-31,306.5278
2020-11-30,284.3460
2020-10-30,260.7042
2020-09-30,253.7824
2020-08-31,252.5020
2020-07-31,244.1424
2020-06-30,235.4813
2020-05-29,230.4035
2020-04-30,223.4324
2020-03-31,221.8509
2020-02-28,228.4229
2020-01-31,230.0216
2019-12-31,225.9842
2019-11-29,217.9625
2019-10-31,209.3529
2019-09-30,201.6898
2019-08-30,199.2709
2019-07-31,196.3915
2019-06-28,191.8273
2019-05-31,186.8313
2019-04-30,188.1442
2019-03-29,181.0045
2019-02-28,173.1391
2019-01-31,165.7195
2018-12-31,162.5669
2018-11-30,161.6436
2018-10-31,155.9505
2018-09-28,151.5756
2018-08-31,144.0769
2018-07-31,136.4900
2018-06-29,134.5167
2018-05-31,130.8460
2018-04-30,124.3682
2018-03-29,120.6629
2018-02-28,115.5313
2018-01-31,109.7929
2017-12-29,106.1980
2017-11-30,105.8851
2017-10-31,103.9022
2017-09-29,100.3387
2017-08-31,97.5856
2017-07-31,95.1535
2017-06-30,92.3865
2017-05-31,89.2822
2017-04-28,84.5500
2017-03-31,80.8456
2017-02-28,76.9969
2017-01-31,72.7345
2016-12-30,69.4855
2016-11-30,65.4204
2016-10-31,62.2362
2016-09-30,61.5231
2016-08-31,60.3171
2016-07-29,59.1736
2016-06-30,61.5400
2016-05-31,65.0315
2016-04-29,68.9669
2016-03-31,72.0658
2016-02-29,74.7327
2016-01-29,79.2633
2015-12-31,84.5959
2015-11-30,88.6358
2015-10-30,90.8168
2015-09-30,93.6071
2015-08-31,96.3992
2015-07-31,97.8744
2015-06-30,94.1830
2015-05-29,89.2695
2015-04-30,84.0746
2015-03-31,81.8951
2015-02-27,79.6653
2015-01-30,76.9816
2014-12-31,75.4225
2014-11-28,74.8104
2014-10-31,74.6420
2014-09-30,74.0069
2014-08-29,73.5295
2014-07-31,71.2280
2014-06-30,67.9282
2014-05-30,63.5516
2014-04-30,60.1218
2014-03-31,57.1029
2014-02-28,53.6576
2014-01-31,49.8825
2013-12-31,48.5160
2013-11-29,47.1393
2013-10-31,46.0142
2013-09-30,45.3673
2013-08-30,45.1002
2013-07-31,44.6500
2013-06-28,43.9384
2013-05-31,43.6113
2013-04-30,42.6784
2013-03-28,41.3420
2013-02-28,39.6700
