,WMA_monthly_10
2022-04-04,53.8222
2022-03-31,55.4587
2022-02-28,57.5040
2022-01-31,59.6727
2021-12-31,61.9689
2021-11-30,61.8764
2021-10-29,63.0982
2021-09-30,65.3855
2021-08-31,66.7080
2021-07-30,66.3384
2021-06-30,65.1382
2021-05-28,62.2080
2021-04-30,57.9555
2021-03-31,54.0578
2021-02-26,50.4587
2021-01-29,46.1278
2020-12-31,43.7179
2020-11-30,41.4872
2020-10-30,41.5270
2020-09-30,43.3114
2020-08-31,45.5422
2020-07-31,47.6545
2020-06-30,49.1855
2020-05-29,50.7342
2020-04-30,52.3879
2020-03-31,53.7325
2020-02-28,55.8883
2020-01-31,55.4377
2019-12-31,52.8668
2019-11-29,50.4847
2019-10-31,50.3238
2019-09-30,49.6465
2019-08-30,47.3575
2019-07-31,45.2097
2019-06-28,43.7049
2019-05-31,43.5487
2019-04-30,45.8251
2019-03-29,46.0895
2019-02-28,47.4511
2019-01-31,48.9704
2018-12-31,52.1789
2018-11-30,57.5877
2018-10-31,62.3589
2018-09-28,68.1194
2018-08-31,71.5541
2018-07-31,74.6922
2018-06-29,76.9110
2018-05-31,78.0512
2018-04-30,78.2541
2018-03-29,79.3884
2018-02-28,78.1884
2018-01-31,77.9549
2017-12-29,77.2663
2017-11-30,78.0817
2017-10-31,79.0820
2017-09-29,77.9817
2017-08-31,76.9548
2017-07-31,75.1917
2017-06-30,73.4907
2017-05-31,70.5030
2017-04-28,66.6381
2017-03-31,62.2327
2017-02-28,58.2853
2017-01-31,54.7372
2016-12-30,50.1739
2016-11-30,47.1078
2016-10-31,44.5388
2016-09-30,42.8122
2016-08-31,41.1066
2016-07-29,41.6684
2016-06-30,42.5706
2016-05-31,44.0235
2016-04-29,46.2666
2016-03-31,49.9765
2016-02-29,53.4219
2016-01-29,58.3508
2015-12-31,63.2272
2015-11-30,66.9009
2015-10-30,70.7989
2015-09-30,74.6626
2015-08-31,76.8963
2015-07-31,79.0481
2015-06-30,80.7101
2015-05-29,83.9051
2015-04-30,84.2811
2015-03-31,84.4962
2015-02-27,85.6748
2015-01-30,84.1802
2014-12-31,84.0781
2014-11-28,81.5311
2014-10-31,79.9010
2014-09-30,78.7824
2014-08-29,77.5312
2014-07-31,74.8932
2014-06-30,72.1607
2014-05-30,70.1030
2014-04-30,68.4100
2014-03-31,66.2756
2014-02-28,63.1271
2014-01-31,60.2625
2013-12-31,56.9692
2013-11-29,53.4500
2013-10-31,50.9189
2013-09-30,48.7829
2013-08-30,47.1208
2013-07-31,45.2827
2013-06-28,42.6987
2013-05-31,40.1402
2013-04-30,37.0770
2013-03-28,34.8307
2013-02-28,33.0362
2013-01-31,31.6112
2012-12-31,30.1191
2012-11-30,29.2376
2012-10-31,29.7656
2012-09-28,30.1252
2012-08-31,29.6803
2012-07-31,28.6003
2012-06-29,27.6144
2012-05-31,27.9680
2012-04-30,28.2337
2012-03-30,27.3825
2012-02-29,26.0863
2012-01-31,25.1100
2011-12-30,24.5701
2011-11-30,24.8117
2011-10-31,25.3995
2011-09-30,26.4472
2011-08-31,27.7424
2011-07-29,28.5248
2011-06-30,28.4945
2011-05-31,28.0063
2011-04-29,27.3291
2011-03-31,26.0524
2011-02-28,25.1054
2011-01-31,25.2894
2010-12-31,25.0445
2010-11-30,24.8861
2010-10-29,24.8513
2010-09-30,25.2107
2010-08-31,26.2208
2010-07-30,27.9865
2010-06-30,29.5746
2010-05-28,30.6733
2010-04-30,31.0279
2010-03-31,30.2546
2010-02-26,29.5813
2010-01-29,28.7403
2009-12-31,27.7207
2009-11-30,25.3590
2009-10-30,23.7396
2009-09-30,22.2569
2009-08-31,20.0042
2009-07-31,17.8199
2009-06-30,16.0927
2009-05-29,14.9231
2009-04-30,14.0515
2009-03-31,13.5341
2009-02-27,13.8910
2009-01-30,15.2991
2008-12-31,16.7388
2008-11-28,18.9321
2008-10-31,21.2239
2008-09-30,23.0936
2008-08-29,24.3484
2008-07-31,24.7180
2008-06-30,24.8140
2008-05-30,23.9107
2008-04-30,22.3344
2008-03-31,21.8622
2008-02-29,21.5543
2008-01-31,20.4959
2007-12-31,19.9412
2007-11-30,18.6777
2007-10-31,17.6731
2007-09-28,16.8381
2007-08-31,16.0207
2007-07-31,15.4149
2007-06-29,15.0546
2007-05-31,14.9705
2007-04-30,14.9466
2007-03-30,15.1184
2007-02-28,15.4686
2007-01-31,15.5022
2006-12-29,15.4705
2006-11-30,15.3397
2006-10-31,15.2196
2006-09-29,15.4307
2006-08-31,15.6218
2006-07-31,15.6934
2006-06-30,15.8085
2006-05-31,15.5059
2006-04-28,15.0466
2006-03-31,14.3756
2006-02-28,13.8748
2006-01-31,12.8238
2005-12-30,11.6968
2005-11-30,10.9363
2005-10-31,10.6531
2005-09-30,10.7626
2005-08-31,10.7050
2005-07-29,10.4329
2005-06-30,9.9043
2005-05-31,9.5177
2005-04-29,8.7827
2005-03-31,8.3271
2005-02-28,7.8102
2005-01-31,7.4640
2004-12-31,7.1960
2004-11-30,6.9258
2004-10-29,6.8183
2004-09-30,6.9710
2004-08-31,7.1099
2004-07-30,7.5299
2004-06-30,8.1012
2004-05-28,8.4733
2004-04-30,8.7874
2004-03-31,9.2883
2004-02-27,9.3489
2004-01-30,9.3562
2003-12-31,9.5155
2003-11-28,9.3941
2003-10-31,9.1125
2003-09-30,8.5808
2003-08-29,8.0661
2003-07-31,7.6781
2003-06-30,7.4365
2003-05-30,7.0542
2003-04-30,6.2307
2003-03-31,5.7834
2003-02-28,5.3105
2003-01-31,4.9448
2002-12-31,4.5803
