,WMA_monthly_10
2018-05-31,113.1170
2018-04-30,113.4974
2018-03-29,112.5472
2018-02-28,111.2818
2018-01-31,109.4907
2017-12-29,105.4438
2017-11-30,102.2644
2017-10-31,99.0776
2017-09-29,96.4208
2017-08-31,93.3979
2017-07-31,90.7670
2017-06-30,86.7180
2017-05-31,82.8229
2017-04-28,78.2549
2017-03-31,74.3495
2017-02-28,72.0776
2017-01-31,69.8516
2016-12-30,68.2888
2016-11-30,67.1031
2016-10-31,66.5339
2016-09-30,67.2203
2016-08-31,67.7682
2016-07-29,67.8572
2016-06-30,67.9841
2016-05-31,68.1399
2016-04-29,69.1919
2016-03-31,69.8795
2016-02-29,69.7408
2016-01-29,70.4993
2015-12-31,73.0350
2015-11-30,74.5317
2015-10-30,75.5727
2015-09-30,75.8119
2015-08-31,77.8384
2015-07-31,79.0780
2015-06-30,79.3238
2015-05-29,79.6378
2015-04-30,79.2605
2015-03-31,78.6905
2015-02-27,76.9683
2015-01-30,74.7934
2014-12-31,73.7177
2014-11-28,72.0722
2014-10-31,70.6001
2014-09-30,70.0563
2014-08-29,68.7351
2014-07-31,67.1998
2014-06-30,66.3601
2014-05-30,65.2018
2014-04-30,64.1249
2014-03-31,63.2857
2014-02-28,61.8651
2014-01-31,60.3307
2013-12-31,58.9911
2013-11-29,56.9531
2013-10-31,54.9587
2013-09-30,53.7032
2013-08-30,53.1311
2013-07-31,52.6605
2013-06-28,51.5856
2013-05-31,51.2421
2013-04-30,50.6391
2013-03-28,49.6323
2013-02-28,47.6626
2013-01-31,46.2550
2012-12-31,45.4058
2012-11-30,44.8110
2012-10-31,44.7188
2012-09-28,44.2425
2012-08-31,43.1503
2012-07-31,41.8059
2012-06-29,40.1304
2012-05-31,38.0131
2012-04-30,36.1122
2012-03-30,33.8890
2012-02-29,32.0814
2012-01-31,30.5534
2011-12-30,29.5626
2011-11-30,28.7646
2011-10-31,28.2194
2011-09-30,27.9147
2011-08-31,28.4213
2011-07-29,28.2345
2011-06-30,27.6256
2011-05-31,26.9952
2011-04-29,26.0298
2011-03-31,24.8895
2011-02-28,24.0533
2011-01-31,23.2474
2010-12-31,22.8882
2010-11-30,22.1291
2010-10-29,21.4311
2010-09-30,20.6140
2010-08-31,19.8527
2010-07-30,19.6545
2010-06-30,18.9693
2010-05-28,19.0346
2010-04-30,18.4151
2010-03-31,17.0962
2010-02-26,15.7275
2010-01-29,14.6226
2009-12-31,13.5661
2009-11-30,12.3830
2009-10-30,11.2523
2009-09-30,10.1974
2009-08-31,9.0767
2009-07-31,8.0248
2009-06-30,7.1814
2009-05-29,6.7171
2009-04-30,6.3889
2009-03-31,6.1712
2009-02-27,7.3442
2009-01-30,8.8551
2008-12-31,10.2206
2008-11-28,11.7515
2008-10-31,13.8221
2008-09-30,15.6210
2008-08-29,16.5037
2008-07-31,17.0551
2008-06-30,18.0271
2008-05-30,19.2077
2008-04-30,19.9728
2008-03-31,21.0182
2008-02-29,22.4227
2008-01-31,23.7949
2007-12-31,25.1171
2007-11-30,26.6092
2007-10-31,27.3046
2007-09-28,27.4556
2007-08-31,27.6014
2007-07-31,27.8377
2007-06-29,27.7400
2007-05-31,27.1566
