,WMA_monthly_10
2022-04-04,76.7060
2022-03-31,76.2598
2022-02-28,76.2380
2022-01-31,76.1396
2021-12-31,76.7402
2021-11-30,80.1301
2021-10-29,85.5430
2021-09-30,87.6524
2021-08-31,89.9383
2021-07-30,91.1914
2021-06-30,92.1615
2021-05-28,90.7584
2021-04-30,88.7532
2021-03-31,87.5651
2021-02-26,85.7494
2021-01-29,82.8846
2020-12-31,80.2766
2020-11-30,76.6990
2020-10-30,75.1537
2020-09-30,73.9849
2020-08-31,71.3926
2020-07-31,67.8314
2020-06-30,63.8875
2020-05-29,60.6976
2020-04-30,57.7908
2020-03-31,56.0722
2020-02-28,54.9022
2020-01-31,53.7966
2019-12-31,52.3953
2019-11-29,50.5082
2019-10-31,49.3030
2019-09-30,47.7052
2019-08-30,46.6047
2019-07-31,46.2429
2019-06-28,46.8227
2019-05-31,48.1166
2019-04-30,50.6286
2019-03-29,52.7648
2019-02-28,55.8287
2019-01-31,59.9949
2018-12-31,63.6122
2018-11-30,67.8160
2018-10-31,71.8551
2018-09-28,72.3678
2018-08-31,69.9825
2018-07-31,69.4510
2018-06-29,68.5193
2018-05-31,66.8727
2018-04-30,66.0222
2018-03-29,65.8232
2018-02-28,65.2624
2018-01-31,63.3870
2017-12-29,60.9036
2017-11-30,60.0105
2017-10-31,58.8827
2017-09-29,56.6816
2017-08-31,54.1555
2017-07-31,51.0414
2017-06-30,48.2830
2017-05-31,45.9797
2017-04-28,43.1661
2017-03-31,41.2475
2017-02-28,39.5606
2017-01-31,38.5729
2016-12-30,38.3405
2016-11-30,38.7483
2016-10-31,39.0314
2016-09-30,38.0736
2016-08-31,36.7941
2016-07-29,35.9098
2016-06-30,35.0710
2016-05-31,34.1277
2016-04-29,33.0084
2016-03-31,32.5495
2016-02-29,32.0468
2016-01-29,31.8167
2015-12-31,30.8239
2015-11-30,28.8774
2015-10-30,26.8175
2015-09-30,25.0058
2015-08-31,23.7056
2015-07-31,22.6453
2015-06-30,21.9908
2015-05-29,21.5967
2015-04-30,20.9646
2015-03-31,20.7473
2015-02-27,20.5080
2015-01-30,20.1486
2014-12-31,20.2012
2014-11-28,20.3659
2014-10-31,20.1898
2014-09-30,20.2684
2014-08-29,20.1369
2014-07-31,19.4076
2014-06-30,18.7779
2014-05-30,18.0558
2014-04-30,17.5455
2014-03-31,17.0667
2014-02-28,16.4070
2014-01-31,15.8920
2013-12-31,15.7139
2013-11-29,15.3520
2013-10-31,14.9941
2013-09-30,14.6209
2013-08-30,14.1554
2013-07-31,13.6560
2013-06-28,12.7543
2013-05-31,12.4453
2013-04-30,12.0632
2013-03-28,11.5366
2013-02-28,11.0257
2013-01-31,10.5699
2012-12-31,10.6283
2012-11-30,10.8384
2012-10-31,10.9192
2012-09-28,11.1178
2012-08-31,11.2668
2012-07-31,11.3581
2012-06-29,11.3986
2012-05-31,11.4406
2012-04-30,11.5238
2012-03-30,11.3919
2012-02-29,11.2523
