,WMA_monthly_10
2022-04-04,22.2597
2022-03-31,22.3967
2022-02-28,22.6098
2022-01-31,22.8792
2021-12-31,23.2187
2021-11-30,23.5626
2021-10-29,23.9883
2021-09-30,24.0905
2021-08-31,23.9696
2021-07-30,23.8898
2021-06-30,23.2289
2021-05-28,22.1679
2021-04-30,20.6277
2021-03-31,18.9704
2021-02-26,17.2111
2021-01-29,15.5803
2020-12-31,14.4883
2020-11-30,13.5438
2020-10-30,12.5806
2020-09-30,12.4428
2020-08-31,12.1211
2020-07-31,11.5923
2020-06-30,11.5105
2020-05-29,11.6118
2020-04-30,11.6561
2020-03-31,12.1776
2020-02-28,12.9047
2020-01-31,13.1032
2019-12-31,13.0074
2019-11-29,12.7966
2019-10-31,12.8042
2019-09-30,12.6206
2019-08-30,12.3799
2019-07-31,12.1743
2019-06-28,12.0709
2019-05-31,11.8988
2019-04-30,12.1555
2019-03-29,12.2813
2019-02-28,12.4449
2019-01-31,12.5737
2018-12-31,12.7852
2018-11-30,13.3336
2018-10-31,13.6659
2018-09-28,14.0104
2018-08-31,14.4026
2018-07-31,14.8425
2018-06-29,14.9044
2018-05-31,14.8520
2018-04-30,14.8650
2018-03-29,14.6714
2018-02-28,14.4639
2018-01-31,14.1562
2017-12-29,13.6080
2017-11-30,13.1527
2017-10-31,12.6362
2017-09-29,12.5082
2017-08-31,12.4165
2017-07-31,12.3002
2017-06-30,12.0162
2017-05-31,11.8386
2017-04-28,11.7052
2017-03-31,11.6579
2017-02-28,11.5422
2017-01-31,11.4665
2016-12-30,11.4870
2016-11-30,11.6340
2016-10-31,11.7845
2016-09-30,11.8577
2016-08-31,11.6189
2016-07-29,11.4039
2016-06-30,11.3640
2016-05-31,11.6305
2016-04-29,11.8370
2016-03-31,11.9987
2016-02-29,12.1374
2016-01-29,12.6998
2015-12-31,12.9530
2015-11-30,13.2042
2015-10-30,13.2979
2015-09-30,13.2197
2015-08-31,13.6501
2015-07-31,13.9607
2015-06-30,14.1164
2015-05-29,14.3453
2015-04-30,14.5231
2015-03-31,14.6325
2015-02-27,14.7213
2015-01-30,14.5971
2014-12-31,14.9050
2014-11-28,15.1244
2014-10-31,15.3792
2014-09-30,15.6824
2014-08-29,15.8687
2014-07-31,15.8440
2014-06-30,15.7890
2014-05-30,15.6491
2014-04-30,15.6358
