,WMA_monthly_10
2022-04-04,17.8943
2022-03-31,17.4605
2022-02-28,16.9888
2022-01-31,16.7310
2021-12-31,16.6331
2021-11-30,16.5117
2021-10-29,16.6580
2021-09-30,16.5593
2021-08-31,16.5095
2021-07-30,16.3076
2021-06-30,16.1268
2021-05-28,15.6290
2021-04-30,15.0007
2021-03-31,14.0588
2021-02-26,13.2657
2021-01-29,12.4420
2020-12-31,12.1247
2020-11-30,11.6040
2020-10-30,11.2291
2020-09-30,11.6394
2020-08-31,12.1055
2020-07-31,12.5763
2020-06-30,13.2376
2020-05-29,13.9802
2020-04-30,14.6000
2020-03-31,15.2462
2020-02-28,16.2342
2020-01-31,16.7158
2019-12-31,16.8992
2019-11-29,16.6913
2019-10-31,16.7136
2019-09-30,16.9249
2019-08-30,16.9921
2019-07-31,17.3536
2019-06-28,17.5316
2019-05-31,17.6060
2019-04-30,17.7705
2019-03-29,17.7596
2019-02-28,17.8382
2019-01-31,17.8178
2018-12-31,18.0607
2018-11-30,18.5587
2018-10-31,18.7271
2018-09-28,18.8797
2018-08-31,18.6628
2018-07-31,18.3643
2018-06-29,18.1132
2018-05-31,17.7788
2018-04-30,17.3263
2018-03-29,17.1834
2018-02-28,17.1684
2018-01-31,17.1794
2017-12-29,16.7878
2017-11-30,16.5012
2017-10-31,16.2271
2017-09-29,15.9688
2017-08-31,15.8593
2017-07-31,15.7901
2017-06-30,15.5772
2017-05-31,15.4060
2017-04-28,15.2958
2017-03-31,15.1551
2017-02-28,14.8395
2017-01-31,14.6168
2016-12-30,14.3503
2016-11-30,13.8970
2016-10-31,13.5671
2016-09-30,13.5890
2016-08-31,13.6003
2016-07-29,13.2834
2016-06-30,12.9404
2016-05-31,12.8395
2016-04-29,12.9409
2016-03-31,13.0286
2016-02-29,13.0190
2016-01-29,13.3064
2015-12-31,13.8932
2015-11-30,14.3296
2015-10-30,14.6912
2015-09-30,15.0291
2015-08-31,15.6834
2015-07-31,16.1602
2015-06-30,16.4178
2015-05-29,16.6408
2015-04-30,16.8958
2015-03-31,17.1369
2015-02-27,17.3880
2015-01-30,17.5498
2014-12-31,17.3992
2014-11-28,17.0568
2014-10-31,16.7507
2014-09-30,16.3744
2014-08-29,16.2268
2014-07-31,15.8356
2014-06-30,15.5328
2014-05-30,15.1171
2014-04-30,14.6509
2014-03-31,14.2023
2014-02-28,13.8801
2014-01-31,13.6314
2013-12-31,13.5407
2013-11-29,13.2627
2013-10-31,13.1161
2013-09-30,12.9073
2013-08-30,12.7726
2013-07-31,12.7020
2013-06-28,12.4911
2013-05-31,12.3879
2013-04-30,12.1314
2013-03-28,11.7744
2013-02-28,11.4876
2013-01-31,11.3200
2012-12-31,11.1282
2012-11-30,11.0831
2012-10-31,11.1999
2012-09-28,11.3488
2012-08-31,11.2586
2012-07-31,11.2621
2012-06-29,11.2964
2012-05-31,11.1253
2012-04-30,11.0429
2012-03-30,10.7810
2012-02-29,10.5603
2012-01-31,10.4555
2011-12-30,10.2806
2011-11-30,10.3664
2011-10-31,10.5950
2011-09-30,10.8533
2011-08-31,11.6162
2011-07-29,12.3207
2011-06-30,12.4848
2011-05-31,12.4561
2011-04-29,12.3073
2011-03-31,12.0750
2011-02-28,11.8220
2011-01-31,11.4413
2010-12-31,10.9960
2010-11-30,10.5534
2010-10-29,10.2156
2010-09-30,9.8992
2010-08-31,9.7137
2010-07-30,9.6577
2010-06-30,9.4116
2010-05-28,9.2279
2010-04-30,8.8747
2010-03-31,8.1587
2010-02-26,7.5796
2010-01-29,7.3269
2009-12-31,7.1301
2009-11-30,6.6911
2009-10-30,6.3324
2009-09-30,6.0271
2009-08-31,5.4585
2009-07-31,5.1202
2009-06-30,4.9459
2009-05-29,4.9289
2009-04-30,4.8308
2009-03-31,5.0169
2009-02-27,5.8371
2009-01-30,6.8473
2008-12-31,7.7717
