,WMA_monthly_10
2022-04-04,117.2007
2022-03-31,117.4459
2022-02-28,118.1279
2022-01-31,115.5528
2021-12-31,116.9925
2021-11-30,116.9134
2021-10-29,117.1821
2021-09-30,115.0093
2021-08-31,115.2617
2021-07-30,113.8363
2021-06-30,112.0569
2021-05-28,108.6298
2021-04-30,103.2720
2021-03-31,95.2001
2021-02-26,88.0807
2021-01-29,81.2720
2020-12-31,76.7017
2020-11-30,71.6681
2020-10-30,70.3027
2020-09-30,73.1680
2020-08-31,76.5051
2020-07-31,80.1475
2020-06-30,83.7553
2020-05-29,87.3927
2020-04-30,90.9682
2020-03-31,95.5132
2020-02-28,101.9197
2020-01-31,102.0452
2019-12-31,101.0063
2019-11-29,99.4007
2019-10-31,99.7593
2019-09-30,102.1875
2019-08-30,104.9506
2019-07-31,109.7527
2019-06-28,112.3342
2019-05-31,113.5753
2019-04-30,116.8748
2019-03-29,115.4755
2019-02-28,114.4419
2019-01-31,113.9982
2018-12-31,115.0011
2018-11-30,118.1863
2018-10-31,120.1471
2018-09-28,118.5325
2018-08-31,114.8086
2018-07-31,111.2375
2018-06-29,106.4830
2018-05-31,102.6297
2018-04-30,96.3675
2018-03-29,93.6586
2018-02-28,89.8513
2018-01-31,86.6866
2017-12-29,81.5223
2017-11-30,77.7048
2017-10-31,75.2628
2017-09-29,73.7662
2017-08-31,72.6924
2017-07-31,71.9082
2017-06-30,73.5568
2017-05-31,75.9701
2017-04-28,79.9342
2017-03-31,81.8836
2017-02-28,83.8601
2017-01-31,86.4975
2016-12-30,87.7418
2016-11-30,88.6509
2016-10-31,87.4052
2016-09-30,87.4143
2016-08-31,87.2626
2016-07-29,86.8806
2016-06-30,87.6958
2016-05-31,90.2045
2016-04-29,92.5148
2016-03-31,95.6094
2016-02-29,98.7256
2016-01-29,103.4664
2015-12-31,104.9870
2015-11-30,107.0530
2015-10-30,107.8111
2015-09-30,111.8795
2015-08-31,115.7907
2015-07-31,121.7309
2015-06-30,125.9202
2015-05-29,129.6315
2015-04-30,134.1135
2015-03-31,138.5280
2015-02-27,143.5670
2015-01-30,147.9504
2014-12-31,147.5514
2014-11-28,143.8508
2014-10-31,139.7996
2014-09-30,139.0788
2014-08-29,138.5109
2014-07-31,137.2309
2014-06-30,138.1706
2014-05-30,138.3958
2014-04-30,140.2529
2014-03-31,142.7714
2014-02-28,143.9764
2014-01-31,145.5242
2013-12-31,147.8973
2013-11-29,147.1070
2013-10-31,146.4354
2013-09-30,146.9942
2013-08-30,147.5462
2013-07-31,147.8494
2013-06-28,145.0546
2013-05-31,143.2909
2013-04-30,140.9490
2013-03-28,136.9397
2013-02-28,134.4912
2013-01-31,131.4211
2012-12-31,129.5321
2012-11-30,130.5490
2012-10-31,130.4274
2012-09-28,130.5754
2012-08-31,130.9408
2012-07-31,130.2145
2012-06-29,131.4546
2012-05-31,133.2937
2012-04-30,133.6347
2012-03-30,129.7568
2012-02-29,124.8221
2012-01-31,119.3426
2011-12-30,116.7516
2011-11-30,116.1087
2011-10-31,114.3793
2011-09-30,109.3178
2011-08-31,108.3872
2011-07-29,105.7306
2011-06-30,102.6891
2011-05-31,99.1485
2011-04-29,95.7967
2011-03-31,90.9481
2011-02-28,86.6180
2011-01-31,81.2863
2010-12-31,78.5890
2010-11-30,74.8440
2010-10-29,70.9506
2010-09-30,68.6926
2010-08-31,67.2996
2010-07-30,68.0450
2010-06-30,68.2523
2010-05-28,69.2752
2010-04-30,67.8376
2010-03-31,65.3836
2010-02-26,63.1903
2010-01-29,61.3891
2009-12-31,58.6690
2009-11-30,55.3959
2009-10-30,52.2192
2009-09-30,48.9692
2009-08-31,44.8769
2009-07-31,42.0495
2009-06-30,39.7773
2009-05-29,39.2787
2009-04-30,38.8239
2009-03-31,38.4984
2009-02-27,40.3395
2009-01-30,43.7788
2008-12-31,46.4854
2008-11-28,48.7805
2008-10-31,51.6788
2008-09-30,54.1964
2008-08-29,53.8079
2008-07-31,51.9241
2008-06-30,52.8376
2008-05-30,53.3958
2008-04-30,53.1865
2008-03-31,54.6826
2008-02-29,57.3417
2008-01-31,59.8685
2007-12-31,63.0337
2007-11-30,66.4077
2007-10-31,68.9019
2007-09-28,71.5545
2007-08-31,72.8646
2007-07-31,74.4444
2007-06-29,73.5755
2007-05-31,70.7992
2007-04-30,67.5074
2007-03-30,64.4692
2007-02-28,61.5481
2007-01-31,58.4137
2006-12-29,55.6956
2006-11-30,53.3382
2006-10-31,50.5814
2006-09-29,48.6800
2006-08-31,47.5566
2006-07-31,47.1467
2006-06-30,46.9262
2006-05-31,46.9437
2006-04-28,46.6183
2006-03-31,45.3951
2006-02-28,43.8585
2006-01-31,42.3824
2005-12-30,40.8350
2005-11-30,39.1092
2005-10-31,37.5497
2005-09-30,36.5474
2005-08-31,35.2146
2005-07-29,33.8110
2005-06-30,32.2593
2005-05-31,31.5226
2005-04-29,31.3557
2005-03-31,31.7220
2005-02-28,31.4498
2005-01-31,31.0221
2004-12-31,30.5899
2004-11-30,29.4763
2004-10-29,28.7095
2004-09-30,28.1860
2004-08-31,27.6436
2004-07-30,26.9916
2004-06-30,26.7771
2004-05-28,26.2617
2004-04-30,25.8365
2004-03-31,25.0707
2004-02-27,24.2336
2004-01-30,23.3572
2003-12-31,22.8702
2003-11-28,22.4615
2003-10-31,21.7917
2003-09-30,20.8863
2003-08-29,20.4636
2003-07-31,19.5301
2003-06-30,18.9397
2003-05-30,18.3792
2003-04-30,17.6316
2003-03-31,17.3136
2003-02-28,17.1208
2003-01-31,17.4536
2002-12-31,17.8833
2002-11-29,18.1958
2002-10-31,18.2753
2002-09-30,19.1599
2002-08-30,19.8373
2002-07-31,20.3902
2002-06-28,21.1597
2002-05-31,21.6037
2002-04-30,21.5127
2002-03-28,20.9567
2002-02-28,20.3486
2002-01-31,19.9969
2001-12-31,19.5977
2001-11-30,19.3628
2001-10-31,19.5357
2001-09-28,20.0224
2001-08-31,21.0235
2001-07-31,21.2316
2001-06-29,21.2014
2001-05-31,20.8849
2001-04-30,19.7538
2001-03-30,19.0318
2001-02-28,17.8897
2001-01-31,16.2898
2000-12-29,15.1676
2000-11-30,14.4174
2000-10-31,13.7798
2000-09-29,13.2975
