,WMA_monthly_10
2022-04-04,489.3700
2022-03-31,479.2515
2022-02-28,468.7134
2022-01-31,464.3158
2021-12-31,455.1643
2021-11-30,439.1140
2021-10-29,427.5200
2021-09-30,418.4564
2021-08-31,422.4127
2021-07-30,417.4241
2021-06-30,409.1128
2021-05-28,400.6043
2021-04-30,385.4822
2021-03-31,373.5695
2021-02-26,365.7977
2021-01-29,361.2583
2020-12-31,356.3534
2020-11-30,341.2008
2020-10-30,322.1084
2020-09-30,315.1613
2020-08-31,306.2261
2020-07-31,294.6428
2020-06-30,286.7141
2020-05-29,282.8458
2020-04-30,279.3519
2020-03-31,281.9322
2020-02-28,289.4490
2020-01-31,291.8297
2019-12-31,289.9279
2019-11-29,281.0678
2019-10-31,275.5107
2019-09-30,271.0809
2019-08-30,268.9036
2019-07-31,270.9110
2019-06-28,271.2188
2019-05-31,276.8871
2019-04-30,285.0548
2019-03-29,290.3453
2019-02-28,292.4369
2019-01-31,293.3762
2018-12-31,295.8766
2018-11-30,300.2009
2018-10-31,298.2339
2018-09-28,300.7923
2018-08-31,288.4048
2018-07-31,273.8477
2018-06-29,257.9134
2018-05-31,245.9551
2018-04-30,231.4057
2018-03-29,220.0191
2018-02-28,206.5556
2018-01-31,195.3568
2017-12-29,182.2956
2017-11-30,174.9878
2017-10-31,170.6226
2017-09-29,170.9582
2017-08-31,175.0845
2017-07-31,182.7724
2017-06-30,190.8816
2017-05-31,197.4641
2017-04-28,206.1140
2017-03-31,212.0932
2017-02-28,211.3146
2017-01-31,207.7187
2016-12-30,203.1836
2016-11-30,201.6824
2016-10-31,199.8300
2016-09-30,201.7168
2016-08-31,200.4156
2016-07-29,197.7490
2016-06-30,197.0950
2016-05-31,194.9526
2016-04-29,192.5575
2016-03-31,189.3301
2016-02-29,186.3279
2016-01-29,186.4290
2015-12-31,190.5520
2015-11-30,194.2190
2015-10-30,198.7095
2015-09-30,202.5247
2015-08-31,205.9725
2015-07-31,208.3716
2015-06-30,210.4272
2015-05-29,211.3175
2015-04-30,211.4719
2015-03-31,210.5627
2015-02-27,211.9577
2015-01-30,213.3851
2014-12-31,215.3632
2014-11-28,214.2841
2014-10-31,214.4191
2014-09-30,214.6259
2014-08-29,214.1173
2014-07-31,214.7548
2014-06-30,217.6677
2014-05-30,217.4362
2014-04-30,216.5604
2014-03-31,216.3980
2014-02-28,216.5375
2014-01-31,216.1204
2013-12-31,218.8633
2013-11-29,217.8704
