,WMA_monthly_10
2022-04-04,15.6783
2022-03-31,15.4473
2022-02-28,15.1228
2022-01-31,14.9580
2021-12-31,14.7019
2021-11-30,14.5169
2021-10-29,14.5669
2021-09-30,14.5080
2021-08-31,14.4567
2021-07-30,14.0866
2021-06-30,13.7918
2021-05-28,13.3891
2021-04-30,12.6504
2021-03-31,11.7850
2021-02-26,10.8558
2021-01-29,10.0707
2020-12-31,9.6221
2020-11-30,9.2661
2020-10-30,9.1127
2020-09-30,9.4907
2020-08-31,9.8430
2020-07-31,10.2717
2020-06-30,10.7494
2020-05-29,11.3126
2020-04-30,11.9698
2020-03-31,12.6442
2020-02-28,13.4381
2020-01-31,13.7779
2019-12-31,13.9463
2019-11-29,13.7921
2019-10-31,13.6532
2019-09-30,13.3598
2019-08-30,13.2622
2019-07-31,13.4237
2019-06-28,13.5204
2019-05-31,13.5397
2019-04-30,13.8021
2019-03-29,13.6979
2019-02-28,13.6456
2019-01-31,13.4625
2018-12-31,13.4333
2018-11-30,13.8703
2018-10-31,14.0530
2018-09-28,14.1769
2018-08-31,14.0869
2018-07-31,13.9341
2018-06-29,13.9404
2018-05-31,14.0662
2018-04-30,14.0800
2018-03-29,13.7379
2018-02-28,13.2679
2018-01-31,12.5751
2017-12-29,12.1860
2017-11-30,12.1005
2017-10-31,12.0783
2017-09-29,12.0524
2017-08-31,11.8867
2017-07-31,11.8156
2017-06-30,11.8041
2017-05-31,11.8970
2017-04-28,11.6893
2017-03-31,11.4425
2017-02-28,11.2466
2017-01-31,11.0799
2016-12-30,10.8794
2016-11-30,10.5458
2016-10-31,10.0655
2016-09-30,9.6388
2016-08-31,9.1189
