,WMA_monthly_10
2022-04-04,104.9285
2022-03-31,102.1776
2022-02-28,99.1439
2022-01-31,97.4490
2021-12-31,94.9880
2021-11-30,93.3064
2021-10-29,93.5278
2021-09-30,93.3864
2021-08-31,93.9322
2021-07-30,93.2556
2021-06-30,92.6978
2021-05-28,91.4739
2021-04-30,89.8606
2021-03-31,87.5115
2021-02-26,85.7095
2021-01-29,85.4097
2020-12-31,84.5850
2020-11-30,82.0493
2020-10-30,81.4022
2020-09-30,79.5651
2020-08-31,76.8642
2020-07-31,73.6297
2020-06-30,70.9255
2020-05-29,69.8607
2020-04-30,69.2180
2020-03-31,68.6370
2020-02-28,68.7068
2020-01-31,68.9318
2019-12-31,67.6915
2019-11-29,68.2463
2019-10-31,68.5532
2019-09-30,69.2163
2019-08-30,68.4333
2019-07-31,67.7433
2019-06-28,65.9948
2019-05-31,64.1888
2019-04-30,62.1361
2019-03-29,59.9203
2019-02-28,58.5127
2019-01-31,56.7299
2018-12-31,56.1698
2018-11-30,56.6632
2018-10-31,56.0078
2018-09-28,54.5859
2018-08-31,52.6541
2018-07-31,50.9622
2018-06-29,50.2570
2018-05-31,49.4727
2018-04-30,47.9740
2018-03-29,46.4893
2018-02-28,44.5986
2018-01-31,42.9414
2017-12-29,41.7777
2017-11-30,40.0067
2017-10-31,38.4670
2017-09-29,37.4136
2017-08-31,36.1530
2017-07-31,34.9520
2017-06-30,33.4006
2017-05-31,32.1314
2017-04-28,30.9562
2017-03-31,30.0939
2017-02-28,29.2150
2017-01-31,28.2253
2016-12-30,27.5739
2016-11-30,27.1623
2016-10-31,27.0396
2016-09-30,27.1790
2016-08-31,27.2963
2016-07-29,27.2474
2016-06-30,27.1646
2016-05-31,26.8653
2016-04-29,26.5407
2016-03-31,26.2380
2016-02-29,25.4204
2016-01-29,24.9997
2015-12-31,24.7549
2015-11-30,24.3533
2015-10-30,24.0145
2015-09-30,23.2347
2015-08-31,22.7612
2015-07-31,22.3256
2015-06-30,21.7238
2015-05-29,21.4644
2015-04-30,21.2108
2015-03-31,21.0285
2015-02-27,20.7252
2015-01-30,20.4583
2014-12-31,20.3685
2014-11-28,20.0936
2014-10-31,19.7255
2014-09-30,19.4727
2014-08-29,19.4033
2014-07-31,19.3695
2014-06-30,19.6006
2014-05-30,19.5372
2014-04-30,19.5197
2014-03-31,19.6159
2014-02-28,19.7195
2014-01-31,19.7808
2013-12-31,20.0355
2013-11-29,19.8339
2013-10-31,19.4667
2013-09-30,19.2985
2013-08-30,18.8711
2013-07-31,18.6855
2013-06-28,18.2819
2013-05-31,17.8634
2013-04-30,17.3409
2013-03-28,16.7684
2013-02-28,16.1331
2013-01-31,15.5644
2012-12-31,15.2443
2012-11-30,15.1429
2012-10-31,14.9956
2012-09-28,14.7994
2012-08-31,14.7764
2012-07-31,14.8988
2012-06-29,14.9637
2012-05-31,14.8609
2012-04-30,14.6097
2012-03-30,14.4099
2012-02-29,13.9407
2012-01-31,13.7011
2011-12-30,13.6151
2011-11-30,13.6955
2011-10-31,13.8707
2011-09-30,14.0327
2011-08-31,14.3693
2011-07-29,14.5325
2011-06-30,14.6293
2011-05-31,14.4730
2011-04-29,14.2400
2011-03-31,13.9132
2011-02-28,13.6532
2011-01-31,13.4049
2010-12-31,13.2609
2010-11-30,13.1148
2010-10-29,12.9877
2010-09-30,12.7236
2010-08-31,12.4433
2010-07-30,12.2431
2010-06-30,12.0238
2010-05-28,11.8857
2010-04-30,11.5950
2010-03-31,11.1841
2010-02-26,10.8549
2010-01-29,10.7321
2009-12-31,10.6382
2009-11-30,10.3217
2009-10-30,10.0943
2009-09-30,9.9434
2009-08-31,9.7060
2009-07-31,9.4492
2009-06-30,9.3244
2009-05-29,9.2943
2009-04-30,9.1927
2009-03-31,9.2315
2009-02-27,9.5645
2009-01-30,10.1952
2008-12-31,10.8038
2008-11-28,11.1410
2008-10-31,11.4951
2008-09-30,11.9930
2008-08-29,12.1329
2008-07-31,12.1456
2008-06-30,11.9374
2008-05-30,11.9261
2008-04-30,11.7444
2008-03-31,11.8230
2008-02-29,12.2069
2008-01-31,12.3546
2007-12-31,12.4903
2007-11-30,12.5925
2007-10-31,12.8152
2007-09-28,13.0678
2007-08-31,13.2275
2007-07-31,13.2981
2007-06-29,13.5495
2007-05-31,13.4942
2007-04-30,13.5443
2007-03-30,13.6202
2007-02-28,13.8874
2007-01-31,14.0798
2006-12-29,14.2759
2006-11-30,14.3903
2006-10-31,14.7222
2006-09-29,14.9351
2006-08-31,15.1742
2006-07-31,15.4551
2006-06-30,15.7995
2006-05-31,15.9651
2006-04-28,15.9313
2006-03-31,15.8946
2006-02-28,15.9492
2006-01-31,15.8769
2005-12-30,15.8330
2005-11-30,15.3986
2005-10-31,14.6957
2005-09-30,14.1009
2005-08-31,13.7621
2005-07-29,13.6379
2005-06-30,13.3870
2005-05-31,13.1100
2005-04-29,12.8547
2005-03-31,12.7106
2005-02-28,12.5374
2005-01-31,12.4893
2004-12-31,12.5429
2004-11-30,12.5589
2004-10-29,12.3904
2004-09-30,12.1275
2004-08-31,12.0798
2004-07-30,12.1334
2004-06-30,12.2645
2004-05-28,12.1268
2004-04-30,11.9249
2004-03-31,11.6383
2004-02-27,11.3079
2004-01-30,11.0701
2003-12-31,10.7706
2003-11-28,10.3624
2003-10-31,10.0212
2003-09-30,9.7298
2003-08-29,9.5292
2003-07-31,9.2442
2003-06-30,9.0441
2003-05-30,8.6046
2003-04-30,8.1394
2003-03-31,7.7530
2003-02-28,7.5958
2003-01-31,7.6466
2002-12-31,7.8132
2002-11-29,7.9515
2002-10-31,7.8858
2002-09-30,7.8493
2002-08-30,7.9234
2002-07-31,7.8956
2002-06-28,7.9191
2002-05-31,7.7266
2002-04-30,7.4609
2002-03-28,7.2074
2002-02-28,6.9742
2002-01-31,6.8022
2001-12-31,6.6549
2001-11-30,6.4507
2001-10-31,6.2255
2001-09-28,6.0378
2001-08-31,5.8566
2001-07-31,5.6891
2001-06-29,5.4267
2001-05-31,5.1083
2001-04-30,4.7714
2001-03-30,4.5214
2001-02-28,4.4414
2001-01-31,4.3153
2000-12-29,4.2176
2000-11-30,3.9964
2000-10-31,3.8362
2000-09-29,3.6127
