,WMA_monthly_10
2016-09-26,24.5331
2016-08-31,24.1564
2016-07-29,23.7086
2016-06-30,23.1581
2016-05-31,22.4529
2016-04-29,21.7475
2016-03-31,20.9838
2016-02-29,20.2150
2016-01-29,19.4117
2015-12-31,19.4693
2015-11-30,19.7440
2015-10-30,20.2180
2015-09-30,20.5013
2015-08-31,21.0693
2015-07-31,21.7236
2015-06-30,21.9143
2015-05-29,22.3519
2015-04-30,22.5001
2015-03-31,22.5342
2015-02-27,22.4865
2015-01-30,22.5227
2014-12-31,22.1118
2014-11-28,21.7789
2014-10-31,21.6411
2014-09-30,21.4871
2014-08-29,21.6343
2014-07-31,21.5661
2014-06-30,21.7391
2014-05-30,21.4282
2014-04-30,21.2585
2014-03-31,21.0379
2014-02-28,20.8997
2014-01-31,20.7811
2013-12-31,20.7708
2013-11-29,20.8146
2013-10-31,20.9361
2013-09-30,20.8300
2013-08-30,20.8610
2013-07-31,20.9474
2013-06-28,20.6823
2013-05-31,20.3449
2013-04-30,19.8588
2013-03-28,19.1461
2013-02-28,18.5273
2013-01-31,17.9697
2012-12-31,17.4131
2012-11-30,17.3937
2012-10-31,17.3809
2012-09-28,17.2846
2012-08-31,17.1504
2012-07-31,17.0903
2012-06-29,16.9140
2012-05-31,16.6173
2012-04-30,16.4093
2012-03-30,16.2384
2012-02-29,16.1069
2012-01-31,15.9471
2011-12-30,15.7673
2011-11-30,15.4582
2011-10-31,15.1975
2011-09-30,14.9310
2011-08-31,14.8797
2011-07-29,14.6351
2011-06-30,14.4406
2011-05-31,14.3274
2011-04-29,14.2502
2011-03-31,14.1194
2011-02-28,13.9646
2011-01-31,13.7383
2010-12-31,13.5293
2010-11-30,13.2694
2010-10-29,13.0837
2010-09-30,12.8170
2010-08-31,12.4020
2010-07-30,12.1250
2010-06-30,11.7844
2010-05-28,11.5626
2010-04-30,11.3117
2010-03-31,10.8320
2010-02-26,10.5375
2010-01-29,10.2403
2009-12-31,9.9138
2009-11-30,9.5193
2009-10-30,9.1873
2009-09-30,8.8165
2009-08-31,8.5287
2009-07-31,8.4265
2009-06-30,8.3995
2009-05-29,8.5678
2009-04-30,8.6872
2009-03-31,9.2101
2009-02-27,9.9116
2009-01-30,10.7986
2008-12-31,11.5495
2008-11-28,12.4687
2008-10-31,13.4992
2008-09-30,14.5206
2008-08-29,15.2911
2008-07-31,15.5588
2008-06-30,15.7819
2008-05-30,15.0354
2008-04-30,14.5516
2008-03-31,14.1326
2008-02-29,13.9603
2008-01-31,13.8165
2007-12-31,13.8533
2007-11-30,13.6797
2007-10-31,13.4740
2007-09-28,13.0264
2007-08-31,12.7485
2007-07-31,12.5463
2007-06-29,12.2265
2007-05-31,11.7953
2007-04-30,11.2612
2007-03-30,10.9491
2007-02-28,10.7860
2007-01-31,10.7306
2006-12-29,10.7226
2006-11-30,10.6465
2006-10-31,10.4815
2006-09-29,10.4191
2006-08-31,10.3314
2006-07-31,10.1113
2006-06-30,9.8452
2006-05-31,9.7616
2006-04-28,9.8269
2006-03-31,9.7152
2006-02-28,9.8192
2006-01-31,9.8121
2005-12-30,9.5656
2005-11-30,9.3996
2005-10-31,9.2033
2005-09-30,8.8489
2005-08-31,8.1894
2005-07-29,7.6928
2005-06-30,7.3256
2005-05-31,6.9979
2005-04-29,6.6836
2005-03-31,6.4351
2005-02-28,6.1137
2005-01-31,5.8938
2004-12-31,5.6957
2004-11-30,5.4579
2004-10-29,5.1860
2004-09-30,4.9526
2004-08-31,4.7410
2004-07-30,4.6248
2004-06-30,4.4823
2004-05-28,4.3769
2004-04-30,4.3043
2004-03-31,4.2572
2004-02-27,4.1776
2004-01-30,4.0969
2003-12-31,4.0233
2003-11-28,3.9317
2003-10-31,3.8469
2003-09-30,3.8098
2003-08-29,3.7821
2003-07-31,3.7104
2003-06-30,3.6250
2003-05-30,3.4859
2003-04-30,3.3503
2003-03-31,3.2513
2003-02-28,3.1606
2003-01-31,3.1055
2002-12-31,3.0576
2002-11-29,2.9897
2002-10-31,2.9539
2002-09-30,2.9254
2002-08-30,2.9611
2002-07-31,2.9433
2002-06-28,2.9739
2002-05-31,2.9537
2002-04-30,2.8613
2002-03-28,2.7576
2002-02-28,2.7107
2002-01-31,2.7555
2001-12-31,2.7759
2001-11-30,2.7763
2001-10-31,2.8226
2001-09-28,2.9146
2001-08-31,3.0598
2001-07-31,3.1605
2001-06-29,3.2535
2001-05-31,3.3133
2001-04-30,3.2171
2001-03-30,3.0718
2001-02-28,3.0091
2001-01-31,2.9318
2000-12-29,2.8288
2000-11-30,2.6465
2000-10-31,2.4822
2000-09-29,2.3127
