,WMA_monthly_10
2013-11-05,12.5789
2013-10-31,11.8391
2013-09-30,11.0335
2013-08-30,10.5564
2013-07-31,10.3475
2013-06-28,9.9656
2013-05-31,9.7010
2013-04-30,9.0681
2013-03-28,8.5780
2013-02-28,7.9636
2013-01-31,7.1741
2012-12-31,6.4967
2012-11-30,5.9150
2012-10-31,5.2232
2012-09-28,4.9118
2012-08-31,4.4766
2012-07-31,4.3483
2012-06-29,4.4385
2012-05-31,4.4575
2012-04-30,4.5416
2012-03-30,4.7113
2012-02-29,4.7533
2012-01-31,4.8834
2011-12-30,5.1420
2011-11-30,5.7032
2011-10-31,6.4279
2011-09-30,7.2775
2011-08-31,8.3639
2011-07-29,9.4063
2011-06-30,10.4156
2011-05-31,11.3329
2011-04-29,12.2633
2011-03-31,12.9893
2011-02-28,13.3206
2011-01-31,13.6085
2010-12-31,13.5328
2010-11-30,13.1714
2010-10-29,12.8413
2010-09-30,12.3352
2010-08-31,12.5198
2010-07-30,13.2620
2010-06-30,13.2561
2010-05-28,13.4174
2010-04-30,12.6879
2010-03-31,11.5715
2010-02-26,10.7344
2010-01-29,9.8336
2009-12-31,9.2521
2009-11-30,8.5745
2009-10-30,8.1508
2009-09-30,7.5323
2009-08-31,6.6187
2009-07-31,5.8547
2009-06-30,5.4009
2009-05-29,5.5190
2009-04-30,5.3939
2009-03-31,5.4947
2009-02-27,6.5676
2009-01-30,7.7517
2008-12-31,8.8768
2008-11-28,9.8699
2008-10-31,11.5039
2008-09-30,12.9155
2008-08-29,14.4331
2008-07-31,15.7365
2008-06-30,17.2814
2008-05-30,18.9697
2008-04-30,19.6406
2008-03-31,21.1526
2008-02-29,22.9126
2008-01-31,24.7859
2007-12-31,26.5387
2007-11-30,29.3874
2007-10-31,31.9561
