,WMA_monthly_10
2022-04-04,57.1836
2022-03-31,58.4180
2022-02-28,59.6255
2022-01-31,57.6300
2021-12-31,56.8642
2021-11-30,54.8867
2021-10-29,53.6245
2021-09-30,53.2453
2021-08-31,53.5073
2021-07-30,51.6549
2021-06-30,49.1424
2021-05-28,45.7180
2021-04-30,41.6222
2021-03-31,37.1055
2021-02-26,32.6767
2021-01-29,28.4640
2020-12-31,24.6009
2020-11-30,20.3818
2020-10-30,17.2678
2020-09-30,17.0362
2020-08-31,17.7380
2020-07-31,19.1095
2020-06-30,20.9678
2020-05-29,22.9035
2020-04-30,25.3200
2020-03-31,28.0516
2020-02-28,31.9885
2020-01-31,33.5247
2019-12-31,34.5953
2019-11-29,34.3122
2019-10-31,34.3098
2019-09-30,35.5356
2019-08-30,36.5740
2019-07-31,39.3729
2019-06-28,41.0967
2019-05-31,43.6758
2019-04-30,47.2776
2019-03-29,49.1798
2019-02-28,50.9900
2019-01-31,53.2424
2018-12-31,56.4184
2018-11-30,60.8782
2018-10-31,64.6825
2018-09-28,66.5040
2018-08-31,65.7505
2018-07-31,63.8260
2018-06-29,62.6291
2018-05-31,61.0125
2018-04-30,60.6896
2018-03-29,57.7764
2018-02-28,55.4904
2018-01-31,52.5844
2017-12-29,48.6131
2017-11-30,44.7155
2017-10-31,41.3536
2017-09-29,39.6367
2017-08-31,38.0696
2017-07-31,37.6818
2017-06-30,38.5331
2017-05-31,39.6498
2017-04-28,41.6618
2017-03-31,43.1402
2017-02-28,44.5605
2017-01-31,46.5493
2016-12-30,47.6480
2016-11-30,48.9644
2016-10-31,49.5227
2016-09-30,49.1062
2016-08-31,49.3465
2016-07-29,49.0067
2016-06-30,47.9909
2016-05-31,47.2729
2016-04-29,47.7707
2016-03-31,46.4691
2016-02-29,44.0136
2016-01-29,41.7093
2015-12-31,42.9204
2015-11-30,44.5996
2015-10-30,46.2456
2015-09-30,49.3509
2015-08-31,52.4284
2015-07-31,55.9227
2015-06-30,60.2189
2015-05-29,65.1884
2015-04-30,69.9920
2015-03-31,72.4900
2015-02-27,74.8013
2015-01-30,77.2433
2014-12-31,79.4795
2014-11-28,81.3489
2014-10-31,82.9842
2014-09-30,84.3249
2014-08-29,87.1595
2014-07-31,88.3491
2014-06-30,89.1649
2014-05-30,88.4124
2014-04-30,86.1264
2014-03-31,83.8880
2014-02-28,80.7196
2014-01-31,75.9387
2013-12-31,74.0280
2013-11-29,71.4898
2013-10-31,68.4240
2013-09-30,65.7233
2013-08-30,63.0758
2013-07-31,60.1538
2013-06-28,58.2016
2013-05-31,57.0700
2013-04-30,55.4015
2013-03-28,54.5275
2013-02-28,53.3642
2013-01-31,51.5007
2012-12-31,50.0365
2012-11-30,49.3582
2012-10-31,47.8907
