,WMA_monthly_10
2022-04-04,375.5318
2022-03-31,364.9458
2022-02-28,353.6604
2022-01-31,352.7587
2021-12-31,348.7869
2021-11-30,350.9361
2021-10-29,351.7291
2021-09-30,351.7430
2021-08-31,351.6869
2021-07-30,341.2935
2021-06-30,331.3094
2021-05-28,320.3121
2021-04-30,304.6199
2021-03-31,283.3078
2021-02-26,257.3751
2021-01-29,232.4025
2020-12-31,215.5198
2020-11-30,200.1143
2020-10-30,184.2934
2020-09-30,173.8757
2020-08-31,163.2111
2020-07-31,154.0599
2020-06-30,150.7446
2020-05-29,150.7520
2020-04-30,151.9877
2020-03-31,154.8002
2020-02-28,158.8256
2020-01-31,159.8725
2019-12-31,160.5332
2019-11-29,158.3890
2019-10-31,157.1816
2019-09-30,154.4296
2019-08-30,152.3426
2019-07-31,152.4234
2019-06-28,150.3202
2019-05-31,147.7757
2019-04-30,149.8534
2019-03-29,147.0150
2019-02-28,144.9543
2019-01-31,141.7677
2018-12-31,138.3984
2018-11-30,137.7491
2018-10-31,136.4108
2018-09-28,138.7494
2018-08-31,138.4700
2018-07-31,139.2123
2018-06-29,139.4283
2018-05-31,140.0563
2018-04-30,138.7552
2018-03-29,139.6477
2018-02-28,136.5311
2018-01-31,131.7126
2017-12-29,124.9471
2017-11-30,119.0321
2017-10-31,113.5917
2017-09-29,110.4955
2017-08-31,108.1686
2017-07-31,107.0831
2017-06-30,103.1694
2017-05-31,99.3553
2017-04-28,95.0571
2017-03-31,92.0413
2017-02-28,89.0059
2017-01-31,85.5147
2016-12-30,81.9033
2016-11-30,78.5430
2016-10-31,75.3406
2016-09-30,73.8850
2016-08-31,72.7843
2016-07-29,71.7792
2016-06-30,71.8123
2016-05-31,71.2686
2016-04-29,70.7836
2016-03-31,70.1761
2016-02-29,70.9610
2016-01-29,71.4572
2015-12-31,72.6101
2015-11-30,74.0738
2015-10-30,75.1628
2015-09-30,76.6434
2015-08-31,78.9331
2015-07-31,80.1097
2015-06-30,79.0172
2015-05-29,77.2859
2015-04-30,76.0217
2015-03-31,75.2301
2015-02-27,74.9040
2015-01-30,74.2274
2014-12-31,74.4630
2014-11-28,74.1065
2014-10-31,74.0954
2014-09-30,74.3163
2014-08-29,75.0955
2014-07-31,75.5829
2014-06-30,75.8312
2014-05-30,75.0953
2014-04-30,74.2091
2014-03-31,72.7792
2014-02-28,71.6531
2014-01-31,71.3832
2013-12-31,71.0855
2013-11-29,69.8778
2013-10-31,69.9554
2013-09-30,70.4456
2013-08-30,71.0155
2013-07-31,71.3246
2013-06-28,71.6896
2013-05-31,72.2118
2013-04-30,71.7516
2013-03-28,70.8137
2013-02-28,70.1688
2013-01-31,69.2193
2012-12-31,67.1178
2012-11-30,66.0820
2012-10-31,65.4781
2012-09-28,64.5265
2012-08-31,63.9435
2012-07-31,64.5142
2012-06-29,64.6335
2012-05-31,64.1241
2012-04-30,64.7659
2012-03-30,64.1366
2012-02-29,63.7713
2012-01-31,63.3666
2011-12-30,62.6242
2011-11-30,63.3334
2011-10-31,63.9762
2011-09-30,65.1939
2011-08-31,68.1913
2011-07-29,68.8176
2011-06-30,69.6391
2011-05-31,69.5960
2011-04-29,68.7975
2011-03-31,65.7389
2011-02-28,62.1886
2011-01-31,59.2113
2010-12-31,55.6630
2010-11-30,52.8581
2010-10-29,50.9339
2010-09-30,48.3735
2010-08-31,46.5706
2010-07-30,45.4750
2010-06-30,43.5459
2010-05-28,42.9991
2010-04-30,42.0016
2010-03-31,40.4099
2010-02-26,38.6286
2010-01-29,36.9535
2009-12-31,36.0663
2009-11-30,34.2093
2009-10-30,32.1987
2009-09-30,31.1929
2009-08-31,30.4289
2009-07-31,29.5273
2009-06-30,28.6715
2009-05-29,28.7453
2009-04-30,28.7187
2009-03-31,29.4059
2009-02-27,31.9003
2009-01-30,35.9295
2008-12-31,39.5723
2008-11-28,43.3450
2008-10-31,48.3408
2008-09-30,53.5541
2008-08-29,57.7539
2008-07-31,59.2101
2008-06-30,60.7672
2008-05-30,61.9889
2008-04-30,61.7099
2008-03-31,60.7336
2008-02-29,59.9644
2008-01-31,58.1679
2007-12-31,55.5994
2007-11-30,51.7456
2007-10-31,48.4090
2007-09-28,45.7990
2007-08-31,43.2623
2007-07-31,41.2394
2007-06-29,40.0128
2007-05-31,38.4703
2007-04-30,36.6488
2007-03-30,35.3860
2007-02-28,34.0096
2007-01-31,32.5422
2006-12-29,31.4587
2006-11-30,30.5870
2006-10-31,29.5152
2006-09-29,29.0436
2006-08-31,28.5472
2006-07-31,28.3384
2006-06-30,28.4128
2006-05-31,27.6398
2006-04-28,26.6691
2006-03-31,25.4028
2006-02-28,24.6154
2006-01-31,23.9388
2005-12-30,23.5195
2005-11-30,23.3487
2005-10-31,23.1164
2005-09-30,23.5286
2005-08-31,23.9669
2005-07-29,24.1144
2005-06-30,23.6727
2005-05-31,23.7284
2005-04-29,23.7347
2005-03-31,24.0159
2005-02-28,23.9861
2005-01-31,23.6970
2004-12-31,23.5090
2004-11-30,22.9317
2004-10-29,22.4793
2004-09-30,22.8162
2004-08-31,22.8221
2004-07-30,22.9061
2004-06-30,22.9551
2004-05-28,22.4473
2004-04-30,22.1403
2004-03-31,21.5412
2004-02-27,20.6955
2004-01-30,20.0563
2003-12-31,19.3698
2003-11-28,18.3758
2003-10-31,17.5120
2003-09-30,16.5897
2003-08-29,16.1060
2003-07-31,15.3690
2003-06-30,14.9522
2003-05-30,14.8482
2003-04-30,14.8698
2003-03-31,14.8885
2003-02-28,15.2460
2003-01-31,15.5028
2002-12-31,15.7257
2002-11-29,15.7302
2002-10-31,15.3744
2002-09-30,15.2906
2002-08-30,15.2263
2002-07-31,15.0884
2002-06-28,15.1589
2002-05-31,14.8352
2002-04-30,14.5455
2002-03-28,14.3464
2002-02-28,14.0445
2002-01-31,13.5664
2001-12-31,13.2784
2001-11-30,12.9857
2001-10-31,12.9406
2001-09-28,13.1247
2001-08-31,13.2846
2001-07-31,13.0832
2001-06-29,12.8994
2001-05-31,12.9275
2001-04-30,12.9995
2001-03-30,12.8209
2001-02-28,12.9481
2001-01-31,12.8222
2000-12-29,12.5303
2000-11-30,12.0015
2000-10-31,11.7987
2000-09-29,11.8571
