,TRIMA_monthly_10
2022-04-04,29.1407
2022-03-31,30.6413
2022-02-28,32.5653
2022-01-31,34.7370
2021-12-31,37.2547
2021-11-30,39.8997
2021-10-29,41.8773
2021-09-30,42.8847
2021-08-31,42.8417
2021-07-30,41.2000
2021-06-30,37.9310
2021-05-28,34.0197
2021-04-30,30.1343
2021-03-31,26.5017
2021-02-26,23.5757
2021-01-29,21.8183
2020-12-31,20.8627
2020-11-30,20.2677
2020-10-30,20.2347
2020-09-30,20.8080
2020-08-31,21.6567
2020-07-31,23.1118
2020-06-30,25.1324
2020-05-29,27.2623
2020-04-30,29.4127
2020-03-31,31.6199
2020-02-28,33.6017
2020-01-31,35.3961
2019-12-31,37.2237
2019-11-29,39.1024
2019-10-31,41.0127
2019-09-30,42.8424
2019-08-30,44.9380
2019-07-31,46.6223
2019-06-28,47.8448
2019-05-31,48.7086
2019-04-30,49.3635
2019-03-29,49.4243
2019-02-28,49.1638
2019-01-31,48.4778
2018-12-31,47.4558
2018-11-30,45.9935
2018-10-31,43.7866
2018-09-28,41.3029
2018-08-31,38.7361
2018-07-31,36.4738
2018-06-29,34.6231
2018-05-31,33.5429
2018-04-30,33.2225
2018-03-29,33.5329
2018-02-28,33.9563
2018-01-31,34.6133
2017-12-29,35.2697
2017-11-30,35.7596
2017-10-31,36.5504
2017-09-29,37.4682
2017-08-31,38.4531
2017-07-31,39.9376
2017-06-30,42.0537
2017-05-31,44.3374
2017-04-28,46.8852
2017-03-31,49.6751
2017-02-28,52.4647
2017-01-31,54.6635
2016-12-30,56.3814
2016-11-30,57.6401
2016-10-31,58.2716
2016-09-30,58.9473
2016-08-31,60.0538
2016-07-29,61.6312
2016-06-30,63.0580
2016-05-31,64.7965
2016-04-29,66.2880
2016-03-31,67.4013
2016-02-29,67.7639
2016-01-29,68.1322
2015-12-31,68.8817
2015-11-30,69.8310
2015-10-30,70.3571
2015-09-30,70.6942
2015-08-31,71.0515
2015-07-31,71.0533
2015-06-30,70.7257
2015-05-29,71.0571
2015-04-30,72.5847
2015-03-31,75.1987
2015-02-27,78.2681
2015-01-30,80.8578
2014-12-31,83.1308
2014-11-28,84.6121
2014-10-31,84.5608
2014-09-30,83.0450
2014-08-29,81.5017
2014-07-31,80.0416
2014-06-30,78.1097
2014-05-30,75.9220
2014-04-30,74.4364
2014-03-31,72.5617
2014-02-28,69.9214
2014-01-31,66.8245
2013-12-31,63.8151
2013-11-29,60.0264
2013-10-31,56.0365
2013-09-30,52.1914
2013-08-30,48.4601
2013-07-31,44.7593
2013-06-28,41.3210
2013-05-31,38.3766
2013-04-30,35.7313
2013-03-28,33.9486
2013-02-28,32.9666
2013-01-31,32.7800
2012-12-31,33.0337
2012-11-30,33.5148
2012-10-31,33.7800
