,TRIMA_monthly_10
2022-04-04,128.8288
2022-03-31,127.2940
2022-02-28,124.9095
2022-01-31,122.4120
2021-12-31,120.0956
2021-11-30,117.7009
2021-10-29,115.5930
2021-09-30,113.9630
2021-08-31,112.7807
2021-07-30,110.9377
2021-06-30,109.0187
2021-05-28,107.2802
2021-04-30,105.2122
2021-03-31,102.6107
2021-02-26,100.5046
2021-01-29,98.6199
2020-12-31,96.2401
2020-11-30,93.7473
2020-10-30,92.1237
2020-09-30,90.7997
2020-08-31,89.5342
2020-07-31,89.0550
2020-06-30,89.5072
2020-05-29,90.0062
2020-04-30,90.0932
2020-03-31,90.0709
2020-02-28,89.5079
2020-01-31,88.1544
2019-12-31,86.1435
2019-11-29,83.9912
2019-10-31,81.6948
2019-09-30,79.4430
2019-08-30,77.5937
2019-07-31,76.1263
2019-06-28,75.1465
2019-05-31,74.4972
2019-04-30,74.1011
2019-03-29,73.6669
2019-02-28,73.0280
2019-01-31,72.2846
2018-12-31,71.4956
2018-11-30,70.6973
2018-10-31,69.9535
2018-09-28,69.4602
2018-08-31,69.1319
2018-07-31,68.6795
2018-06-29,68.2078
2018-05-31,67.4754
2018-04-30,66.6148
2018-03-29,65.5912
2018-02-28,64.4153
2018-01-31,63.1762
2017-12-29,61.9250
2017-11-30,60.6630
2017-10-31,59.2857
2017-09-29,57.9651
2017-08-31,56.6813
2017-07-31,55.4851
2017-06-30,54.3390
2017-05-31,53.4343
2017-04-28,52.6574
2017-03-31,51.8686
2017-02-28,51.2349
2017-01-31,50.6010
2016-12-30,49.7777
2016-11-30,48.8558
2016-10-31,48.0929
2016-09-30,47.3683
2016-08-31,46.7617
2016-07-29,46.4440
2016-06-30,46.3964
2016-05-31,46.2917
2016-04-29,45.9667
2016-03-31,45.5122
2016-02-29,44.8403
2016-01-29,43.9988
2015-12-31,43.2084
2015-11-30,42.6815
2015-10-30,42.2203
2015-09-30,41.8757
2015-08-31,41.6373
2015-07-31,41.3120
2015-06-30,40.7121
2015-05-29,39.9668
2015-04-30,39.1662
2015-03-31,38.2471
2015-02-27,37.2468
2015-01-30,36.4554
2014-12-31,35.9626
2014-11-28,35.6713
2014-10-31,35.6647
2014-09-30,36.0551
2014-08-29,36.5712
2014-07-31,37.0007
2014-06-30,37.2125
2014-05-30,37.1539
2014-04-30,36.7243
2014-03-31,35.9137
2014-02-28,34.9285
2014-01-31,33.8703
2013-12-31,32.8803
2013-11-29,31.9024
2013-10-31,30.9494
2013-09-30,29.9251
2013-08-30,28.8453
2013-07-31,27.6840
2013-06-28,26.4943
2013-05-31,25.4581
2013-04-30,24.7004
2013-03-28,24.2500
2013-02-28,23.9330
2013-01-31,23.8062
2012-12-31,23.8121
2012-11-30,23.8708
2012-10-31,23.7560
2012-09-28,23.6069
2012-08-31,23.4411
2012-07-31,23.2324
2012-06-29,22.9011
2012-05-31,22.5502
2012-04-30,22.3448
2012-03-30,22.1687
2012-02-29,22.0051
2012-01-31,21.8994
2011-12-30,21.9453
2011-11-30,21.9999
2011-10-31,22.0126
2011-09-30,21.9984
2011-08-31,21.9936
2011-07-29,21.9243
2011-06-30,21.6806
2011-05-31,21.2580
2011-04-29,20.7795
2011-03-31,20.3119
2011-02-28,19.8979
2011-01-31,19.6073
2010-12-31,19.5572
2010-11-30,19.6668
2010-10-29,19.7522
2010-09-30,19.8127
2010-08-31,19.8065
2010-07-30,19.6570
2010-06-30,19.3472
2010-05-28,19.0173
2010-04-30,18.6833
2010-03-31,18.4169
2010-02-26,18.2552
2010-01-29,18.1078
2009-12-31,17.9051
2009-11-30,17.4888
2009-10-30,16.8380
2009-09-30,15.9905
2009-08-31,15.0134
2009-07-31,14.1603
2009-06-30,13.5667
2009-05-29,13.3833
2009-04-30,13.6480
2009-03-31,14.3071
2009-02-27,15.3660
2009-01-30,16.8051
2008-12-31,18.3555
2008-11-28,19.9024
2008-10-31,21.4963
2008-09-30,23.1735
2008-08-29,24.6058
2008-07-31,25.8762
2008-06-30,27.0214
2008-05-30,28.0237
2008-04-30,28.6267
2008-03-31,28.7893
2008-02-29,28.6828
2008-01-31,28.1419
2007-12-31,27.3296
2007-11-30,26.4749
2007-10-31,25.7647
2007-09-28,24.9470
2007-08-31,24.1550
2007-07-31,23.2857
2007-06-29,22.1042
2007-05-31,20.5211
2007-04-30,18.7521
2007-03-30,16.9635
2007-02-28,15.1750
2007-01-31,13.5907
2006-12-29,12.4953
2006-11-30,11.7744
2006-10-31,11.3007
2006-09-29,10.9527
