,TRIMA_monthly_10
2022-04-04,363.0990
2022-03-31,366.2567
2022-02-28,365.7507
2022-01-31,364.0207
2021-12-31,360.8887
2021-11-30,355.9960
2021-10-29,352.4357
2021-09-30,351.2180
2021-08-31,350.4683
2021-07-30,347.7053
2021-06-30,345.3437
2021-05-28,343.3857
2021-04-30,339.4107
2021-03-31,333.0293
2021-02-26,326.8557
2021-01-29,319.6750
2020-12-31,309.4017
2020-11-30,297.3600
2020-10-30,286.5117
2020-09-30,276.3547
2020-08-31,266.6720
2020-07-31,258.7587
2020-06-30,253.7023
2020-05-29,248.6673
2020-04-30,242.4027
2020-03-31,235.3287
2020-02-28,227.1377
2020-01-31,218.5053
2019-12-31,209.7723
2019-11-29,202.4363
2019-10-31,195.5610
2019-09-30,189.1293
2019-08-30,182.9267
2019-07-31,176.4707
2019-06-28,171.1237
2019-05-31,167.3597
2019-04-30,165.8093
2019-03-29,165.8830
2019-02-28,167.5243
2019-01-31,169.4370
2018-12-31,170.0593
2018-11-30,169.6627
2018-10-31,167.9837
2018-09-28,165.3923
2018-08-31,161.9103
2018-07-31,158.5963
2018-06-29,155.0183
2018-05-31,150.6440
2018-04-30,146.0860
2018-03-29,141.1513
2018-02-28,136.3197
2018-01-31,131.7350
2017-12-29,127.6590
2017-11-30,123.9177
2017-10-31,119.8303
2017-09-29,115.4987
2017-08-31,110.9753
2017-07-31,106.3537
2017-06-30,101.9920
2017-05-31,98.4510
2017-04-28,95.7530
2017-03-31,94.0737
2017-02-28,92.8570
2017-01-31,92.0963
2016-12-30,91.6197
2016-11-30,90.8707
2016-10-31,90.1407
2016-09-30,89.6333
2016-08-31,89.2823
2016-07-29,89.1877
2016-06-30,89.4513
2016-05-31,89.9400
2016-04-29,90.5690
2016-03-31,91.0190
2016-02-29,91.1773
2016-01-29,91.0640
2015-12-31,90.7663
2015-11-30,90.1823
2015-10-30,89.1910
2015-09-30,88.0320
2015-08-31,87.0060
2015-07-31,85.7357
2015-06-30,84.1357
2015-05-29,82.8293
2015-04-30,81.7067
2015-03-31,80.5607
2015-02-27,79.3217
2015-01-30,78.4250
2014-12-31,77.7290
2014-11-28,77.2313
2014-10-31,76.9927
2014-09-30,77.4690
2014-08-29,78.4277
2014-07-31,79.7127
2014-06-30,81.2403
2014-05-30,82.7303
2014-04-30,83.8847
2014-03-31,84.1617
2014-02-28,83.6950
2014-01-31,82.6920
2013-12-31,81.5037
2013-11-29,79.9990
2013-10-31,78.7563
2013-09-30,77.6940
2013-08-30,76.5790
2013-07-31,75.2803
2013-06-28,73.9870
2013-05-31,72.6983
2013-04-30,71.1470
2013-03-28,69.7270
2013-02-28,68.5122
2013-01-31,67.4587
2012-12-31,66.3292
2012-11-30,65.4370
2012-10-31,64.7035
2012-09-28,63.9242
2012-08-31,63.2540
2012-07-31,62.4395
2012-06-29,61.3097
2012-05-31,59.8555
2012-04-30,58.2660
2012-03-30,56.5863
2012-02-29,55.1770
2012-01-31,54.3313
2011-12-30,53.9640
2011-11-30,54.0043
2011-10-31,54.1933
2011-09-30,54.4490
2011-08-31,54.3780
2011-07-29,53.8007
2011-06-30,52.7473
2011-05-31,51.0477
2011-04-29,49.1847
2011-03-31,47.2340
2011-02-28,45.4590
2011-01-31,44.0723
2010-12-31,43.3015
2010-11-30,42.9500
2010-10-29,42.8788
2010-09-30,43.0630
2010-08-31,43.0972
2010-07-30,42.9542
2010-06-30,42.4497
2010-05-28,41.7575
2010-04-30,40.6157
2010-03-31,39.2235
2010-02-26,37.6733
2010-01-29,35.8833
2009-12-31,33.9733
2009-11-30,31.9177
2009-10-30,30.0587
2009-09-30,28.3947
2009-08-31,27.1307
2009-07-31,26.3110
2009-06-30,26.4160
2009-05-29,27.5403
2009-04-30,29.4743
2009-03-31,32.0813
2009-02-27,35.2693
2009-01-30,38.4183
2008-12-31,40.6497
2008-11-28,41.9477
2008-10-31,42.2390
2008-09-30,41.7270
2008-08-29,40.5470
2008-07-31,39.4313
2008-06-30,38.5367
2008-05-30,37.8663
2008-04-30,37.0890
2008-03-31,36.0943
2008-02-29,34.7877
2008-01-31,33.0523
2007-12-31,31.1655
2007-11-30,29.3203
2007-10-31,27.9373
2007-09-28,26.7552
2007-08-31,25.8602
2007-07-31,25.1713
2007-06-29,24.6267
2007-05-31,24.0472
2007-04-30,23.5595
2007-03-30,23.2972
2007-02-28,23.1793
2007-01-31,23.3455
2006-12-29,23.7492
2006-11-30,24.2308
2006-10-31,24.6065
2006-09-29,24.8388
2006-08-31,24.7567
