,TRIMA_monthly_10
2017-01-11,16.8023
2016-12-30,16.5443
2016-11-30,16.2303
2016-10-31,15.9043
2016-09-30,15.5527
2016-08-31,15.2270
2016-07-29,14.8567
2016-06-30,14.4903
2016-05-31,14.2130
2016-04-29,13.9733
2016-03-31,13.7393
2016-02-29,13.5573
2016-01-29,13.5547
2015-12-31,13.6323
2015-11-30,13.7633
2015-10-30,13.9317
2015-09-30,14.1837
2015-08-31,14.3853
2015-07-31,14.4907
2015-06-30,14.5520
2015-05-29,14.6137
2015-04-30,14.6790
2015-03-31,14.7407
2015-02-27,14.8033
2015-01-30,14.8923
2014-12-31,15.0062
2014-11-28,15.0833
2014-10-31,15.1528
2014-09-30,15.2417
2014-08-29,15.3432
2014-07-31,15.3578
2014-06-30,15.3020
2014-05-30,15.1285
2014-04-30,14.8803
2014-03-31,14.5152
2014-02-28,14.1167
2014-01-31,13.8233
2013-12-31,13.6608
2013-11-29,13.6117
2013-10-31,13.6495
2013-09-30,13.7313
2013-08-30,13.7312
2013-07-31,13.5915
2013-06-28,13.2934
2013-05-31,12.9072
2013-04-30,12.4294
2013-03-28,11.9312
2013-02-28,11.4537
2013-01-31,11.0229
2012-12-31,10.6030
2012-11-30,10.2272
2012-10-31,9.8587
2012-09-28,9.4698
2012-08-31,9.0662
2012-07-31,8.6790
2012-06-29,8.2992
2012-05-31,7.9707
2012-04-30,7.8015
2012-03-30,7.8153
2012-02-29,7.9993
2012-01-31,8.3287
2011-12-30,8.7677
2011-11-30,9.1793
2011-10-31,9.4343
2011-09-30,9.5127
2011-08-31,9.4170
2011-07-29,9.1087
2011-06-30,8.6427
2011-05-31,8.0847
2011-04-29,7.5063
2011-03-31,6.9273
2011-02-28,6.3963
2011-01-31,5.9737
2010-12-31,5.6687
2010-11-30,5.4370
2010-10-29,5.2467
2010-09-30,5.0387
2010-08-31,4.7793
2010-07-30,4.4293
2010-06-30,4.0437
2010-05-28,3.6473
2010-04-30,3.2977
2010-03-31,3.0266
2010-02-26,2.8244
2010-01-29,2.6528
2009-12-31,2.4695
2009-11-30,2.2616
2009-10-30,2.0183
2009-09-30,1.8019
2009-08-31,1.6447
2009-07-31,1.7666
2009-06-30,2.3704
2009-05-29,3.3773
2009-04-30,4.7160
2009-03-31,6.3943
2009-02-27,8.3432
2009-01-30,10.1554
2008-12-31,11.7358
2008-11-28,13.2257
2008-10-31,14.5767
2008-09-30,15.5795
2008-08-29,16.3564
2008-07-31,17.1606
2008-06-30,17.8517
2008-05-30,18.3649
2008-04-30,18.7653
2008-03-31,19.2303
2008-02-29,19.6782
2008-01-31,20.0706
2007-12-31,20.4078
2007-11-30,20.7661
2007-10-31,21.1389
2007-09-28,21.3980
2007-08-31,21.5261
2007-07-31,21.5452
2007-06-29,21.4265
2007-05-31,21.0394
2007-04-30,20.3879
2007-03-30,19.5954
2007-02-28,18.7382
2007-01-31,17.8312
2006-12-29,16.9620
2006-11-30,16.2671
2006-10-31,15.7755
2006-09-29,15.4785
2006-08-31,15.3558
2006-07-31,15.3391
2006-06-30,15.3806
2006-05-31,15.4452
2006-04-28,15.5010
2006-03-31,15.5102
2006-02-28,15.4463
2006-01-31,15.2867
2005-12-30,15.0282
2005-11-30,14.6995
2005-10-31,14.3240
2005-09-30,13.9478
2005-08-31,13.6066
2005-07-29,13.3242
2005-06-30,13.0846
2005-05-31,12.8487
2005-04-29,12.5897
2005-03-31,12.3054
2005-02-28,11.9702
2005-01-31,11.5789
2004-12-31,11.2565
2004-11-30,11.0185
2004-10-29,10.8831
2004-09-30,10.8351
2004-08-31,10.8659
2004-07-30,10.8874
2004-06-30,10.7896
2004-05-28,10.5538
2004-04-30,10.2510
2004-03-31,9.8745
2004-02-27,9.4695
2004-01-30,9.1328
2003-12-31,8.8769
2003-11-28,8.6684
2003-10-31,8.4623
2003-09-30,8.2397
2003-08-29,7.9769
2003-07-31,7.6934
2003-06-30,7.3743
2003-05-30,7.0783
2003-04-30,6.8392
2003-03-31,6.7312
2003-02-28,6.7639
2003-01-31,6.9585
2002-12-31,7.3066
2002-11-29,7.7054
2002-10-31,8.0664
2002-09-30,8.3462
2002-08-30,8.4828
2002-07-31,8.4299
2002-06-28,8.2743
2002-05-31,8.0971
2002-04-30,7.9130
2002-03-28,7.7473
2002-02-28,7.6519
2002-01-31,7.6089
2001-12-31,7.5535
2001-11-30,7.4702
2001-10-31,7.3718
2001-09-28,7.2489
2001-08-31,7.0524
2001-07-31,6.8335
2001-06-29,6.6253
2001-05-31,6.4243
2001-04-30,6.2518
2001-03-30,6.1242
2001-02-28,6.0403
2001-01-31,5.9931
2000-12-29,5.9732
2000-11-30,5.9531
2000-10-31,5.9482
2000-09-29,5.9324
