,TRIMA_monthly_10
2022-04-04,7.3067
2022-03-31,7.2697
2022-02-28,7.2073
2022-01-31,7.1393
2021-12-31,7.0463
2021-11-30,6.8750
2021-10-29,6.6583
2021-09-30,6.4060
2021-08-31,6.0749
2021-07-30,5.6736
2021-06-30,5.2938
2021-05-28,4.9898
2021-04-30,4.7459
2021-03-31,4.5867
2021-02-26,4.5435
2021-01-29,4.5808
2020-12-31,4.6240
2020-11-30,4.7008
2020-10-30,4.8480
2020-09-30,5.0282
2020-08-31,5.2549
2020-07-31,5.5481
2020-06-30,5.8635
2020-05-29,6.1341
2020-04-30,6.3330
2020-03-31,6.4548
2020-02-28,6.4884
2020-01-31,6.4276
2019-12-31,6.3457
2019-11-29,6.2685
2019-10-31,6.1976
2019-09-30,6.1173
2019-08-30,6.0484
2019-07-31,5.9618
2019-06-28,5.8588
2019-05-31,5.7353
2019-04-30,5.6093
2019-03-29,5.4887
2019-02-28,5.3685
2019-01-31,5.2635
2018-12-31,5.1658
2018-11-30,5.0753
2018-10-31,4.9877
2018-09-28,4.9306
2018-08-31,4.8960
2018-07-31,4.8882
2018-06-29,4.9133
2018-05-31,4.9679
2018-04-30,5.0320
2018-03-29,5.0810
2018-02-28,5.1123
2018-01-31,5.1308
2017-12-29,5.1252
2017-11-30,5.1096
2017-10-31,5.0911
2017-09-29,5.0866
2017-08-31,5.0799
2017-07-31,5.0727
2017-06-30,5.0669
2017-05-31,5.0617
2017-04-28,5.0542
2017-03-31,5.0451
2017-02-28,5.0370
2017-01-31,5.0084
2016-12-30,4.9700
2016-11-30,4.8927
2016-10-31,4.7950
2016-09-30,4.6799
2016-08-31,4.5627
2016-07-29,4.4576
2016-06-30,4.3667
2016-05-31,4.2993
2016-04-29,4.2472
2016-03-31,4.2011
2016-02-29,4.1578
2016-01-29,4.1272
2015-12-31,4.1073
2015-11-30,4.0938
2015-10-30,4.0944
2015-09-30,4.0965
2015-08-31,4.1016
2015-07-31,4.0916
2015-06-30,4.0490
2015-05-29,3.9919
2015-04-30,3.9140
2015-03-31,3.8215
2015-02-27,3.7148
2015-01-30,3.6165
2014-12-31,3.5240
