,TRIMA_monthly_10
2022-04-04,306.3610
2022-03-31,307.4382
2022-02-28,305.5879
2022-01-31,301.4455
2021-12-31,293.0082
2021-11-30,280.7064
2021-10-29,268.4385
2021-09-30,256.8130
2021-08-31,246.0642
2021-07-30,237.1434
2021-06-30,231.3739
2021-05-28,227.1524
2021-04-30,223.3395
2021-03-31,219.0728
2021-02-26,213.6952
2021-01-29,206.4516
2020-12-31,197.0972
2020-11-30,186.8217
2020-10-30,176.6251
2020-09-30,167.5779
2020-08-31,160.0386
2020-07-31,154.2000
2020-06-30,150.6118
2020-05-29,148.3659
2020-04-30,146.2216
2020-03-31,144.4120
2020-02-28,142.9904
2020-01-31,141.1929
2019-12-31,139.0682
2019-11-29,137.1202
2019-10-31,134.5471
2019-09-30,131.1242
2019-08-30,127.1386
2019-07-31,122.4752
2019-06-28,117.5393
2019-05-31,112.8054
2019-04-30,109.1084
2019-03-29,106.0062
2019-02-28,103.6549
2019-01-31,102.1038
2018-12-31,100.9727
2018-11-30,99.9268
2018-10-31,98.9834
2018-09-28,98.1850
2018-08-31,97.1957
2018-07-31,96.2964
2018-06-29,95.1904
2018-05-31,93.6597
2018-04-30,91.6757
2018-03-29,89.5783
2018-02-28,87.4374
2018-01-31,85.4017
2017-12-29,83.8269
2017-11-30,82.9679
2017-10-31,82.4635
2017-09-29,82.0539
2017-08-31,81.7167
2017-07-31,81.2330
2017-06-30,80.4484
2017-05-31,79.4506
2017-04-28,78.5856
2017-03-31,77.9207
2017-02-28,77.3151
2017-01-31,76.7937
2016-12-30,76.2172
2016-11-30,75.2960
2016-10-31,73.9040
2016-09-30,72.4077
2016-08-31,71.0117
2016-07-29,69.7215
2016-06-30,68.6199
2016-05-31,67.9555
2016-04-29,67.6140
2016-03-31,67.1424
2016-02-29,66.5083
2016-01-29,65.8312
2015-12-31,65.2020
2015-11-30,64.4581
2015-10-30,63.6682
2015-09-30,63.1295
2015-08-31,62.8054
2015-07-31,62.4537
2015-06-30,61.8783
2015-05-29,61.2688
2015-04-30,60.4502
2015-03-31,59.5292
2015-02-27,58.5194
2015-01-30,57.5573
2014-12-31,56.8328
2014-11-28,56.3133
2014-10-31,55.9774
2014-09-30,55.7297
2014-08-29,55.5668
2014-07-31,55.3980
2014-06-30,55.0954
2014-05-30,54.5164
2014-04-30,53.8065
2014-03-31,52.8482
2014-02-28,51.6066
2014-01-31,50.2335
2013-12-31,48.9531
2013-11-29,47.7492
2013-10-31,46.7036
2013-09-30,45.7942
2013-08-30,44.9655
2013-07-31,44.0872
2013-06-28,43.1340
2013-05-31,42.1657
2013-04-30,41.2044
2013-03-28,40.3413
2013-02-28,39.6538
2013-01-31,39.1976
2012-12-31,38.9576
2012-11-30,38.8730
2012-10-31,38.8741
2012-09-28,38.8014
2012-08-31,38.5808
2012-07-31,38.1967
2012-06-29,37.4888
2012-05-31,36.6174
2012-04-30,35.7858
2012-03-30,35.1860
2012-02-29,34.8784
2012-01-31,35.0800
2011-12-30,35.6946
2011-11-30,36.5085
2011-10-31,37.1043
2011-09-30,37.4096
2011-08-31,37.2739
2011-07-29,36.6080
2011-06-30,35.5517
2011-05-31,34.2231
2011-04-29,32.8502
2011-03-31,31.5073
2011-02-28,30.3665
2011-01-31,29.4700
2010-12-31,28.9038
2010-11-30,28.5391
2010-10-29,28.3521
2010-09-30,28.2630
2010-08-31,28.1012
2010-07-30,27.7608
2010-06-30,27.2520
2010-05-28,26.6491
2010-04-30,25.9122
2010-03-31,25.1151
2010-02-26,24.3847
2010-01-29,23.6885
2009-12-31,22.9944
2009-11-30,22.3025
2009-10-30,21.7094
2009-09-30,21.1822
2009-08-31,20.7164
2009-07-31,20.4188
2009-06-30,20.4249
2009-05-29,20.8676
2009-04-30,21.6588
2009-03-31,22.7570
2009-02-27,24.1178
2009-01-30,25.5222
2008-12-31,26.6344
2008-11-28,27.3704
2008-10-31,27.7999
2008-09-30,28.0831
2008-08-29,28.2437
2008-07-31,28.4165
2008-06-30,28.7595
2008-05-30,29.2016
2008-04-30,29.5143
2008-03-31,29.5752
2008-02-29,29.3831
2008-01-31,28.9357
2007-12-31,28.3101
2007-11-30,27.6159
2007-10-31,27.0620
2007-09-28,26.6319
2007-08-31,26.3722
2007-07-31,26.2554
2007-06-29,26.1773
2007-05-31,26.0417
2007-04-30,25.8364
2007-03-30,25.5379
2007-02-28,25.1239
2007-01-31,24.6510
2006-12-29,24.1816
2006-11-30,23.7501
2006-10-31,23.3134
2006-09-29,22.8824
2006-08-31,22.4400
2006-07-31,21.9148
2006-06-30,21.3414
2006-05-31,20.7865
2006-04-28,20.3200
2006-03-31,19.9159
2006-02-28,19.6518
2006-01-31,19.4872
2005-12-30,19.4020
2005-11-30,19.3387
2005-10-31,19.3100
2005-09-30,19.3468
2005-08-31,19.4223
2005-07-29,19.5571
2005-06-30,19.6590
2005-05-31,19.7347
2005-04-29,19.6986
2005-03-31,19.5746
2005-02-28,19.2782
2005-01-31,18.9007
2004-12-31,18.5012
2004-11-30,18.0731
2004-10-29,17.6533
2004-09-30,17.2802
2004-08-31,16.9484
2004-07-30,16.6139
2004-06-30,16.2416
2004-05-28,15.8536
2004-04-30,15.4213
2004-03-31,14.9119
2004-02-27,14.3629
2004-01-30,13.8477
2003-12-31,13.3583
2003-11-28,12.9116
2003-10-31,12.5425
2003-09-30,12.2570
2003-08-29,12.0302
2003-07-31,11.7854
2003-06-30,11.5605
2003-05-30,11.3711
2003-04-30,11.1997
2003-03-31,11.0565
2003-02-28,11.0208
2003-01-31,11.1207
2002-12-31,11.3347
2002-11-29,11.5873
2002-10-31,11.8463
2002-09-30,12.0285
2002-08-30,12.0629
2002-07-31,11.9176
2002-06-28,11.5871
2002-05-31,11.1767
2002-04-30,10.7596
2002-03-28,10.3824
2002-02-28,10.1258
2002-01-31,10.0136
2001-12-31,10.0154
2001-11-30,10.1070
2001-10-31,10.2716
2001-09-28,10.4844
2001-08-31,10.7080
2001-07-31,10.9291
2001-06-29,11.0737
2001-05-31,11.1270
2001-04-30,11.0247
2001-03-30,10.7963
2001-02-28,10.4269
2001-01-31,10.0512
2000-12-29,9.7270
2000-11-30,9.3929
2000-10-31,9.1262
2000-09-29,8.9516
