,TRIMA_monthly_10
2022-04-04,80.6810
2022-03-31,77.8254
2022-02-28,75.6233
2022-01-31,74.2204
2021-12-31,73.2344
2021-11-30,72.3525
2021-10-29,71.8221
2021-09-30,71.3245
2021-08-31,70.7281
2021-07-30,70.0908
2021-06-30,69.8614
2021-05-28,69.9120
2021-04-30,70.1367
2021-03-31,70.3886
2021-02-26,70.5725
2021-01-29,70.6694
2020-12-31,70.5860
2020-11-30,70.5425
2020-10-30,71.0340
2020-09-30,72.1342
2020-08-31,73.5935
2020-07-31,75.4633
2020-06-30,77.6081
2020-05-29,79.5385
2020-04-30,80.6257
2020-03-31,81.2652
2020-02-28,81.4765
2020-01-31,81.0019
2019-12-31,79.9268
2019-11-29,78.9336
2019-10-31,77.8099
2019-09-30,76.3712
2019-08-30,74.9386
2019-07-31,73.4986
2019-06-28,71.9988
2019-05-31,70.6124
2019-04-30,69.5993
2019-03-29,68.8114
2019-02-28,68.2195
2019-01-31,68.0025
2018-12-31,67.9419
2018-11-30,67.7273
2018-10-31,67.5071
2018-09-28,67.5899
2018-08-31,67.9033
2018-07-31,68.3356
2018-06-29,68.9655
2018-05-31,69.8252
2018-04-30,70.5625
2018-03-29,70.8380
2018-02-28,70.7707
2018-01-31,70.4356
2017-12-29,69.7508
2017-11-30,68.7924
2017-10-31,67.7133
2017-09-29,66.6131
2017-08-31,65.3431
2017-07-31,64.0526
2017-06-30,62.8979
2017-05-31,61.9292
2017-04-28,61.3135
2017-03-31,61.2412
2017-02-28,61.3704
2017-01-31,61.5423
2016-12-30,61.8018
2016-11-30,61.7683
2016-10-31,61.2674
2016-09-30,60.2402
2016-08-31,58.9447
2016-07-29,57.3795
2016-06-30,55.6945
2016-05-31,54.1093
2016-04-29,52.8045
2016-03-31,51.6302
2016-02-29,50.6858
2016-01-29,49.8948
2015-12-31,49.1410
2015-11-30,48.5466
2015-10-30,48.2621
2015-09-30,48.1939
2015-08-31,48.2683
2015-07-31,48.5421
2015-06-30,48.7030
2015-05-29,48.5893
2015-04-30,47.9356
2015-03-31,47.0410
2015-02-27,45.8964
2015-01-30,44.7253
2014-12-31,43.6124
2014-11-28,42.7863
2014-10-31,42.1280
2014-09-30,41.6129
2014-08-29,41.2380
2014-07-31,40.9420
2014-06-30,40.7303
2014-05-30,40.5651
2014-04-30,40.5955
2014-03-31,40.6964
2014-02-28,40.8406
2014-01-31,41.0776
2013-12-31,41.4526
2013-11-29,41.7624
2013-10-31,41.9282
2013-09-30,41.9843
2013-08-30,41.8830
2013-07-31,41.5625
2013-06-28,41.1472
2013-05-31,40.8393
2013-04-30,40.7719
2013-03-28,40.8883
2013-02-28,41.1901
2013-01-31,41.5008
2012-12-31,41.7437
2012-11-30,41.7551
2012-10-31,41.4869
2012-09-28,41.1081
2012-08-31,40.7283
2012-07-31,40.3463
2012-06-29,39.9906
2012-05-31,39.7201
2012-04-30,39.3153
