,TRIMA_monthly_10
2022-04-04,605.2470
2022-03-31,621.2013
2022-02-28,631.5550
2022-01-31,635.5090
2021-12-31,630.3297
2021-11-30,614.3230
2021-10-29,592.5517
2021-09-30,568.0563
2021-08-31,544.2283
2021-07-30,520.6810
2021-06-30,499.0467
2021-05-28,479.7703
2021-04-30,462.1857
2021-03-31,442.1817
2021-02-26,421.2467
2021-01-29,398.6110
2020-12-31,375.2500
2020-11-30,350.0350
2020-10-30,326.2523
2020-09-30,305.2387
2020-08-31,287.2223
2020-07-31,274.4820
2020-06-30,267.2830
2020-05-29,265.4830
2020-04-30,266.3520
2020-03-31,269.6043
2020-02-28,272.5493
2020-01-31,272.7377
2019-12-31,270.1407
2019-11-29,264.5520
2019-10-31,256.1810
2019-09-30,244.8933
2019-08-30,233.8390
2019-07-31,223.7330
2019-06-28,217.1193
2019-05-31,214.2483
2019-04-30,215.4260
2019-03-29,219.2013
2019-02-28,223.7877
2019-01-31,226.9177
2018-12-31,226.6717
2018-11-30,223.1270
2018-10-31,216.5887
2018-09-28,207.8500
2018-08-31,197.9723
2018-07-31,189.0930
2018-06-29,181.2440
2018-05-31,174.2647
2018-04-30,168.6513
2018-03-29,164.9327
2018-02-28,162.5573
2018-01-31,161.4307
2017-12-29,161.3347
2017-11-30,161.5750
2017-10-31,160.1763
2017-09-29,156.9067
2017-08-31,151.8937
2017-07-31,144.8903
2017-06-30,136.8407
2017-05-31,129.1867
2017-04-28,122.0530
2017-03-31,115.7970
2017-02-28,110.5580
2017-01-31,105.9553
2016-12-30,101.2810
2016-11-30,96.2407
2016-10-31,91.2257
2016-09-30,86.5487
2016-08-31,82.0730
2016-07-29,78.2200
2016-06-30,75.5487
2016-05-31,73.6093
2016-04-29,72.4210
2016-03-31,71.4983
2016-02-29,70.9993
2016-01-29,70.4382
2015-12-31,70.0330
2015-11-30,69.7730
2015-10-30,70.0217
2015-09-30,70.7042
2015-08-31,71.8137
2015-07-31,73.0952
2015-06-30,73.5343
2015-05-29,73.2098
2015-04-30,71.9865
2015-03-31,70.2890
2015-02-27,67.9720
2015-01-30,66.0120
2014-12-31,64.6592
2014-11-28,63.9042
2014-10-31,63.2238
2014-09-30,62.4380
2014-08-29,61.5007
2014-07-31,60.1942
2014-06-30,58.4930
2014-05-30,56.4275
2014-04-30,54.5442
2014-03-31,52.7882
2014-02-28,50.9798
2014-01-31,49.2023
2013-12-31,47.8385
2013-11-29,46.7175
2013-10-31,45.8282
2013-09-30,45.3527
2013-08-30,45.3927
2013-07-31,45.6910
2013-06-28,46.1337
2013-05-31,46.6717
2013-04-30,47.0405
2013-03-28,47.2810
2013-02-28,47.2403
2013-01-31,46.9458
2012-12-31,46.4040
2012-11-30,45.8243
2012-10-31,45.1295
2012-09-28,44.2590
2012-08-31,43.3655
2012-07-31,42.4047
2012-06-29,41.2910
2012-05-31,40.1375
2012-04-30,39.2760
2012-03-30,38.5853
2012-02-29,38.2192
2012-01-31,38.3183
2011-12-30,38.6545
