,TRIMA_monthly_10
2022-04-04,166.6850
2022-03-31,168.1904
2022-02-28,168.6777
2022-01-31,168.1530
2021-12-31,166.3223
2021-11-30,163.0457
2021-10-29,159.4198
2021-09-30,155.8207
2021-08-31,152.4623
2021-07-30,148.8628
2021-06-30,145.5511
2021-05-28,143.1317
2021-04-30,140.7611
2021-03-31,137.9256
2021-02-26,134.9421
2021-01-29,131.9490
2020-12-31,127.9213
2020-11-30,123.0516
2020-10-30,118.5667
2020-09-30,114.8293
2020-08-31,111.8723
2020-07-31,110.4095
2020-06-30,110.9673
2020-05-29,112.8254
2020-04-30,115.0297
2020-03-31,117.2869
2020-02-28,119.2924
2020-01-31,120.1261
2019-12-31,119.5020
2019-11-29,117.7342
2019-10-31,115.0063
2019-09-30,111.2477
2019-08-30,107.1115
2019-07-31,103.5913
2019-06-28,101.8508
2019-05-31,102.0066
2019-04-30,103.5411
2019-03-29,106.2739
2019-02-28,109.3562
2019-01-31,111.2545
2018-12-31,111.3976
2018-11-30,110.0795
2018-10-31,107.6595
2018-09-28,104.1774
2018-08-31,100.2170
2018-07-31,96.2949
2018-06-29,92.5615
2018-05-31,88.6537
2018-04-30,84.8724
2018-03-29,81.4105
2018-02-28,78.1667
2018-01-31,75.3281
2017-12-29,72.7849
2017-11-30,70.6101
2017-10-31,68.6163
2017-09-29,66.7843
2017-08-31,65.1047
2017-07-31,63.6608
2017-06-30,62.4823
2017-05-31,61.5884
2017-04-28,61.0134
2017-03-31,60.7468
2017-02-28,60.6265
2017-01-31,60.3680
2016-12-30,59.8565
2016-11-30,58.9150
2016-10-31,57.5836
2016-09-30,55.9242
2016-08-31,54.1331
2016-07-29,52.5892
2016-06-30,51.3230
2016-05-31,50.3821
2016-04-29,49.8071
2016-03-31,49.3992
2016-02-29,48.9775
2016-01-29,48.5074
2015-12-31,48.1272
2015-11-30,47.7407
2015-10-30,47.2819
2015-09-30,46.7367
2015-08-31,46.1006
2015-07-31,45.1837
2015-06-30,43.8623
2015-05-29,42.4131
2015-04-30,40.8537
2015-03-31,39.4229
2015-02-27,38.1630
2015-01-30,37.1355
2014-12-31,36.2934
2014-11-28,35.5393
2014-10-31,34.8041
2014-09-30,34.1333
2014-08-29,33.5434
2014-07-31,32.9939
2014-06-30,32.4291
2014-05-30,31.7541
2014-04-30,30.9320
2014-03-31,29.8249
2014-02-28,28.4967
2014-01-31,27.0399
2013-12-31,25.6163
2013-11-29,24.2114
2013-10-31,23.0250
2013-09-30,22.0486
2013-08-30,21.2567
2013-07-31,20.5988
2013-06-28,20.0903
2013-05-31,19.7536
2013-04-30,19.4548
2013-03-28,19.2113
2013-02-28,18.9382
2013-01-31,18.7147
2012-12-31,18.4868
2012-11-30,18.3432
2012-10-31,18.3207
2012-09-28,18.4266
2012-08-31,18.5903
2012-07-31,18.7136
2012-06-29,18.7181
2012-05-31,18.5515
2012-04-30,18.3246
2012-03-30,18.0738
2012-02-29,17.8567
2012-01-31,17.7673
2011-12-30,17.8411
2011-11-30,17.9965
2011-10-31,18.1076
2011-09-30,18.1544
2011-08-31,18.1157
2011-07-29,17.9766
2011-06-30,17.7865
2011-05-31,17.5604
2011-04-29,17.3241
2011-03-31,17.0734
2011-02-28,16.8182
2011-01-31,16.6053
2010-12-31,16.3946
2010-11-30,16.2437
2010-10-29,16.2047
2010-09-30,16.2940
2010-08-31,16.4113
2010-07-30,16.4912
2010-06-30,16.5470
2010-05-28,16.5613
2010-04-30,16.3729
2010-03-31,15.9595
2010-02-26,15.4878
2010-01-29,15.0132
2009-12-31,14.5080
2009-11-30,13.9968
2009-10-30,13.5457
2009-09-30,13.1323
2009-08-31,12.6285
2009-07-31,11.9822
2009-06-30,11.3767
2009-05-29,10.9645
2009-04-30,10.8328
2009-03-31,11.0420
2009-02-27,11.7106
2009-01-30,12.6235
2008-12-31,13.4933
2008-11-28,14.1643
2008-10-31,14.6476
2008-09-30,14.8878
2008-08-29,14.9710
2008-07-31,15.0333
2008-06-30,15.1495
2008-05-30,15.2182
2008-04-30,15.1530
2008-03-31,15.0008
2008-02-29,14.7518
