,TRIMA_monthly_10
2022-04-04,208.2735
2022-03-31,208.8322
2022-02-28,211.1699
2022-01-31,214.5321
2021-12-31,218.1380
2021-11-30,220.7206
2021-10-29,221.8181
2021-09-30,219.6325
2021-08-31,213.7583
2021-07-30,204.5732
2021-06-30,193.3920
2021-05-28,181.6699
2021-04-30,170.5503
2021-03-31,160.9525
2021-02-26,152.4767
2021-01-29,145.8481
2020-12-31,139.7860
2020-11-30,134.7110
2020-10-30,131.1189
2020-09-30,129.9848
2020-08-31,130.6945
2020-07-31,133.6426
2020-06-30,138.2171
2020-05-29,142.4893
2020-04-30,145.5733
2020-03-31,147.5659
2020-02-28,148.3969
2020-01-31,147.8949
2019-12-31,147.2701
2019-11-29,147.2195
2019-10-31,147.7081
2019-09-30,147.7181
2019-08-30,147.8768
2019-07-31,147.5996
2019-06-28,147.8000
2019-05-31,148.1008
2019-04-30,149.1422
2019-03-29,150.3464
2019-02-28,151.4359
2019-01-31,151.4469
2018-12-31,149.8599
2018-11-30,147.6073
2018-10-31,144.9296
2018-09-28,143.2185
2018-08-31,142.4170
2018-07-31,143.0872
2018-06-29,144.3640
2018-05-31,145.2720
2018-04-30,145.2661
2018-03-29,144.1247
2018-02-28,142.3745
2018-01-31,140.8733
2017-12-29,140.2861
2017-11-30,140.8718
2017-10-31,142.7592
2017-09-29,145.2787
2017-08-31,147.6746
2017-07-31,149.0938
2017-06-30,149.3670
2017-05-31,148.3518
2017-04-28,146.2299
2017-03-31,143.5511
2017-02-28,141.1100
2017-01-31,139.3166
2016-12-30,138.1577
2016-11-30,137.4687
2016-10-31,137.3049
2016-09-30,137.6965
2016-08-31,138.2344
2016-07-29,138.8148
2016-06-30,139.4703
2016-05-31,140.4381
2016-04-29,141.1091
2016-03-31,141.1331
2016-02-29,140.4858
2016-01-29,139.5482
2015-12-31,138.0672
2015-11-30,136.1348
2015-10-30,133.6370
2015-09-30,130.9804
2015-08-31,128.2196
2015-07-31,125.0714
2015-06-30,121.5425
2015-05-29,118.2980
2015-04-30,115.3460
2015-03-31,112.4532
2015-02-27,109.5474
2015-01-30,106.9292
2014-12-31,104.7369
2014-11-28,102.5403
2014-10-31,100.2983
2014-09-30,98.3174
2014-08-29,96.4809
2014-07-31,94.5231
2014-06-30,92.5343
2014-05-30,90.5899
2014-04-30,88.7543
2014-03-31,86.6702
2014-02-28,84.5027
2014-01-31,82.2327
2013-12-31,80.0195
2013-11-29,77.5853
2013-10-31,75.3320
2013-09-30,73.2135
2013-08-30,71.2704
2013-07-31,69.5490
2013-06-28,67.8986
2013-05-31,66.3339
2013-04-30,64.6941
2013-03-28,62.9194
2013-02-28,60.8724
2013-01-31,58.7209
2012-12-31,56.5724
2012-11-30,54.5627
2012-10-31,52.7070
2012-09-28,51.0573
2012-08-31,49.5649
2012-07-31,48.1316
2012-06-29,46.4790
2012-05-31,44.9118
2012-04-30,43.6683
2012-03-30,42.9921
2012-02-29,42.7976
2012-01-31,43.2663
2011-12-30,44.3776
2011-11-30,45.6024
2011-10-31,46.5058
2011-09-30,47.0124
2011-08-31,47.1085
2011-07-29,46.5007
2011-06-30,45.4155
2011-05-31,43.9093
2011-04-29,42.2450
2011-03-31,40.3647
2011-02-28,38.5401
2011-01-31,36.9985
2010-12-31,35.8015
2010-11-30,34.9471
2010-10-29,34.4079
2010-09-30,34.1351
2010-08-31,33.7309
2010-07-30,33.1095
2010-06-30,32.2414
2010-05-28,31.3454
2010-04-30,30.2798
2010-03-31,29.0775
2010-02-26,28.0502
2010-01-29,27.1763
2009-12-31,26.1858
2009-11-30,24.9832
2009-10-30,23.9857
2009-09-30,23.3777
2009-08-31,22.9564
2009-07-31,22.8509
2009-06-30,23.7716
2009-05-29,25.6565
2009-04-30,27.9215
2009-03-31,30.3773
2009-02-27,33.3958
2009-01-30,36.2847
2008-12-31,38.3070
2008-11-28,39.5143
2008-10-31,40.2381
2008-09-30,40.2367
2008-08-29,39.3685
2008-07-31,38.3121
2008-06-30,37.3959
2008-05-30,36.6306
2008-04-30,36.0328
2008-03-31,35.8072
2008-02-29,35.9366
2008-01-31,36.2106
2007-12-31,36.4749
2007-11-30,36.6897
2007-10-31,36.7537
2007-09-28,36.6272
2007-08-31,36.2339
2007-07-31,35.6977
2007-06-29,35.0523
2007-05-31,34.3547
2007-04-30,33.5789
2007-03-30,32.7898
2007-02-28,32.0457
2007-01-31,31.2547
2006-12-29,30.4634
2006-11-30,29.7061
2006-10-31,29.0743
2006-09-29,28.5084
2006-08-31,27.9680
2006-07-31,27.4520
2006-06-30,27.0024
2006-05-31,26.5190
2006-04-28,26.0233
2006-03-31,25.5589
2006-02-28,25.1563
2006-01-31,24.7354
2005-12-30,24.2956
2005-11-30,23.8811
2005-10-31,23.4606
2005-09-30,23.1070
2005-08-31,22.7531
2005-07-29,22.4130
2005-06-30,22.0337
2005-05-31,21.7056
2005-04-29,21.3537
2005-03-31,21.0482
2005-02-28,20.8719
2005-01-31,20.8868
2004-12-31,21.0380
2004-11-30,21.2173
2004-10-29,21.3946
2004-09-30,21.4987
2004-08-31,21.4266
2004-07-30,21.1515
2004-06-30,20.7697
2004-05-28,20.3545
2004-04-30,19.9073
2004-03-31,19.4697
2004-02-27,19.1371
2004-01-30,18.9068
2003-12-31,18.6708
2003-11-28,18.4006
2003-10-31,18.1407
2003-09-30,17.8531
2003-08-29,17.5541
2003-07-31,17.2459
